DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Tennessee. December 01, 1859 3 Head 658 40 Tenn. 658
Extracted from page: 46
","Byrn v. Fleming, 40 Tenn. 658, 3 Head 658, 1859 WL 3574 (Tenn. Dec. 01, 1859)
","Dec. 01, 1859",Tennessee,Overruled by," 1.  Goodloe v. Goodloe 
92 S.W. 767 , 8 Cates 252 , 116 Tenn. 252 , 6 L.R.A.N.S. 703 , 8 Am.Ann.Cas. 112 , Tenn.
","Mar. 31, 1906"
"Supreme Court of Tennessee. December 01, 1859 3 Head 719 40 Tenn. 719
Extracted from page: 46
","Cook v. Cook, 40 Tenn. 719, 3 Head 719, 1859 WL 3590 (Tenn. Dec. 01, 1859)
","Dec. 01, 1859",Tennessee,Overruled by," 1.  Simpkinson & Co. v. McGee 
72 Tenn. 432 , 1880 WL 4522 , 4 Lea 432 , Tenn.
","Apr. 01, 1880"
"Supreme Court of Tennessee. September 01, 1859 3 Head 70 40 Tenn. 70
Extracted from page: 47
","Evans v. Shields, 40 Tenn. 70, 3 Head 70, 1859 WL 3401 (Tenn. Sep. 01, 1859)
","Sep. 01, 1859",Tennessee,Overruled by," 1.  City of Nashville v. Wilson  
12 S.W. 1082 , 88 Tenn. 407 , 4 Pickle 407 , Tenn.
","Jan. 23, 1890"
"Supreme Court of Tennessee, at Nashville. January 29, 1996 914 S.W.2d 464 1996 WL 30794
Extracted from page: 47
","Gray v. Ford Motor Co., No. 01S01-9505-FD-00066, 914 S.W.2d 464, 1996 WL 30794 (Tenn. Jan. 29, 1996)
","Jan. 29, 1996",Tennessee,Overruled by," 1.  Mercer v. Vanderbilt University, Inc.  
134 S.W.3d 121 , Tenn. , (NO. M2000-00801-SC-R11CV )
","May 03, 2004"
"Supreme Court of Tennessee, at Nashville. October 28, 1996 937 S.W.2d 884 1996 WL 616558
Extracted from page: 48
","Spicer v. Beaman Bottling Co., No. 01S01-9508-CH-00140, 937 S.W.2d 884, 72 Fair Empl. Prac. Cas. (BNA) 1202, 1996 WL 616558 (Tenn. Oct. 28, 1996)
","Oct. 28, 1996",Tennessee,Overruled by," 1.  Booker v. The Boeing Co.  
188 S.W.3d 639 , 97 Fair Empl.Prac.Cas. (BNA) 1883 , Tenn. , (NO. M200500832SCR23CQ )
","Apr. 19, 2006"
"Supreme Court of Tennessee, at Nashville. December 02, 1996 938 S.W.2d 373 1996 WL 688350
Extracted from page: 52
","State v. Denton, No. 01-S-01-9509-CC00152, 938 S.W.2d 373, 1996 WL 688350 (Tenn. Dec. 02, 1996)
","Dec. 02, 1996",Tennessee,Abrogated by," 1.  State v. Watkins  
362 S.W.3d 530 , Tenn. , (NO. M2009-00348-SC-R11CD )
","Mar. 09, 2012"
"Supreme Court of Tennessee. April 01, 1874 66 Tenn. 193 1874 WL 4379
Extracted from page: 56
","Hawkins v. Small, 66 Tenn. 193, 7 Baxt. 193, 1874 WL 4379 (Tenn. Apr. 01, 1874)
","Apr. 01, 1874",Tennessee,Overruled by," 1.  Neely v. State 
72 Tenn. 316 , 1880 WL 4502 , 4 Lea 316 , Tenn.
","Apr. 01, 1880"
"Supreme Court of Tennessee. April 01, 1874 66 Tenn. 160 1874 WL 4374
Extracted from page: 56
","State v. Montgomery, 66 Tenn. 160, 7 Baxt. 160, 1874 WL 4374 (Tenn. Apr. 01, 1874)
","Apr. 01, 1874",Tennessee,Overruled by," 1.  Rafferty v. State 
16 S.W. 728 , 91 Tenn. 655 , 7 Pickle 655 , Tenn.
","June 04, 1891"
"Supreme Court of Tennessee. May 03, 1947 20 Beeler 646 184 Tenn. 646
Extracted from page: 58
","Churn v. State, 184 Tenn. 646, 202 S.W.2d 345, 20 Beeler 646 (Tenn. May 03, 1947)
","May 03, 1947",Tennessee,Overruled by," 1.  Colbaugh v. State  
216 S.W.2d 741 , 24 Beeler 103 , 188 Tenn. 103 , Tenn.
","Dec. 11, 1948"
"Supreme Court of Tennessee. January 11, 1947 20 Beeler 258 184 Tenn. 258
Extracted from page: 58
","Chumbley v. Thomas, 184 Tenn. 258, 198 S.W.2d 551, 20 Beeler 258 (Tenn. Jan. 11, 1947)
","Jan. 11, 1947",Tennessee,Overruled by," 1.  Schmitt v. Smith  
118 S.W.3d 348 , Tenn. , (NO. W2000-01726-SC-R11CV )
","Oct. 30, 2003"
"Supreme Court of Tennessee. May 31, 1947 21 Beeler 23 185 Tenn. 23
Extracted from page: 59
","Black v. Black, 185 Tenn. 23, 202 S.W.2d 659, 21 Beeler 23 (Tenn. May 31, 1947)
","May 31, 1947",Tennessee,Abrogated by," 1.  Blair v. Brownson 
197 S.W.3d 681 , Tenn. , (NO. E2004-00817-SC-R11CV )
","July 11, 2006"
"Supreme Court of Tennessee. April 01, 1886 84 Tenn. 300 2 S.W. 208
Extracted from page: 59
","Chesapeake, O. & S.W. R. Co. v. State, 84 Tenn. 300, 2 S.W. 208, 16 Lea 300 (Tenn. Apr. 01, 1886)
","Apr. 01, 1886",Tennessee,Overruled by," 1.  Chesapeake, O. & S.W.R. Co. v. Dyer County 
11 S.W. 943 , 87 Tenn. 712 , 3 Pickle 712 , Tenn.
","May 28, 1889"
"Supreme Court of Tennessee. June 10, 1886 84 Tenn. 609 1 S.W. 250
Extracted from page: 60
","Franklin v. McCorkle, 84 Tenn. 609, 1 S.W. 250, 16 Lea 609, 57 Am. Rep. 244 (Tenn. June 10, 1886)
","June 10, 1886",Tennessee,Overruled by," 1.  Davis v. Young 
16 S.W. 473 , 90 Tenn. 303 , 6 Pickle 303 , Tenn.
","June 04, 1891"
"Supreme Court of Tennessee. February 16, 1891 90 Tenn. 1 15 S.W. 1071
Extracted from page: 1
","Hicks v. Porter, 90 Tenn. 1, 15 S.W. 1071, 6 Pickle 1 (Tenn. Feb. 16, 1891)
","Feb. 16, 1891",Tennessee,Overruled by," 1.  Pearson v. Gillenwaters 
42 S.W. 9 , 99 Tenn. 446 , 15 Pickle 446 , 63 Am.St.Rep. 844 , Tenn.
","Sep. 25, 1897"
"Supreme Court of Tennessee. April 01, 1851 30 Tenn. 553 1851 WL 1924
Extracted from page: 2
","Gillespie v. Edmonston, 30 Tenn. 553, 11 Hum. 553, 1851 WL 1924 (Tenn. Apr. 01, 1851)
","Apr. 01, 1851",Tennessee,Overruled by," 1.  Bradford v. Foster 
9 S.W. 195 , 87 Tenn. 4 , 3 Pickle 4 , Tenn.
","Sep. 18, 1888"
"Supreme Court of Tennessee. December 01, 1851 31 Tenn. 193 1851 WL 1984
Extracted from page: 2
","Walker v. Snowden, 31 Tenn. 193, 1 Swan 193, 1851 WL 1984 (Tenn. Dec. 01, 1851)
","Dec. 01, 1851",Tennessee,Overruled by," 1.  City of Nashville v. Wilson  
12 S.W. 1082 , 88 Tenn. 407 , 4 Pickle 407 , Tenn.
","Jan. 23, 1890"
"Supreme Court of Tennessee, at Jackson. November 23, 1999 6 S.W.3d 257 1999 WL 1060445
Extracted from page: 10
","Van Tran v. State, No. W199800175SCR11PD, 6 S.W.3d 257, 1999 WL 1060445 (Tenn. Nov. 23, 1999)
","Nov. 23, 1999",Tennessee,Abrogated by," 1.  State v. Irick  
320 S.W.3d 284 , Tenn. , (NO. M198700131SCDPEDD )
","Sep. 22, 2010"
"Supreme Court of Tennessee. February 18, 1905 6 Cates 76 114 Tenn. 76
Extracted from page: 11
","State v. Frankgos, 114 Tenn. 76, 85 S.W. 79, 6 Cates 76 (Tenn. Feb. 18, 1905)
","Feb. 18, 1905",Tennessee,Abrogated by," 1.  In re Rader Bonding Company, Inc.  
592 S.W.3d 852 , Tenn. , (NO. M201701687SCR11CD )
","Dec. 23, 2019"
"Supreme Court of Tennessee. March 01, 1905 6 Cates 426 114 Tenn. 426
Extracted from page: 11
","Louisville & N.R. Co. v. Haynes, Caruthers & Hyde, 114 Tenn. 426, 85 S.W. 403, 6 Cates 426 (Tenn. Mar. 01, 1905)
","Mar. 01, 1905",Tennessee,Overruled by," 1.  Nash-Echoff Motor Co. v. Kettlewell Bros. 
22 S.W.2d 231 , 7 Smith (TN) 186 , 160 Tenn. 186 , Tenn.
","Dec. 21, 1929"
"Supreme Court of Tennessee. June 08, 1905 7 Cates 108 115 Tenn. 108
Extracted from page: 11
","Kansas City, M. & B.R. Co. v. Williford, 115 Tenn. 108, 88 S.W. 178, 7 Cates 108 (Tenn. June 08, 1905)
","June 08, 1905",Tennessee,Abrogated by," 1.  McIntyre v. Balentine 
833 S.W.2d 52 , 60 USLW 2764 , Tenn.
","May 04, 1992"
"Supreme Court of Tennessee. May 22, 1905 7 Cates 1 115 Tenn. 1
Extracted from page: 11
","Brown v. Taylor, 115 Tenn. 1, 88 S.W. 933, 7 Cates 1, 4 L.R.A.N.S. 309, 112 Am. St. Rep. 811 (Tenn. May 22, 1905)
","May 22, 1905",Tennessee,Overruled by," 1.  Dickinson v. Bain  
921 S.W.2d 189 , Tenn. , (NO. 03S01-9503-CH-00027 )
","Apr. 29, 1996"
"Supreme Court of Tennessee. September 01, 1860 41 Tenn. 230 1860 WL 3042
Extracted from page: 12
","Cogdell v. Yett, 41 Tenn. 230, 1 Cold. 230, 1860 WL 3042 (Tenn. Sep Term 1860)
",Sep Term 1860,Tennessee,Abrogated by," 1.  McIntyre v. Balentine 
833 S.W.2d 52 , 60 USLW 2764 , Tenn.
","May 04, 1992"
"Supreme Court of Tennessee. September 01, 1860 41 Tenn. 641 1860 WL 3107
Extracted from page: 12
","Baker v. Heiskell, 41 Tenn. 641, 1 Cold. 641, 1860 WL 3107 (Tenn. Sep. 01, 1860)
","Sep. 01, 1860",Tennessee,Overruled by," 1.  Melton v. Davidson 
5 S.W. 530 , 86 Tenn. 129 , 2 Pickle 129 , Tenn.
","Oct. 28, 1887"
"Supreme Court of Tennessee. September 01, 1860 41 Tenn. 146 1860 WL 3021
Extracted from page: 13
","Lea v. Henderson, 41 Tenn. 146, 1 Cold. 146, 1860 WL 3021 (Tenn. Sep. 01, 1860)
","Sep. 01, 1860",Tennessee,Overruled by," 1.  Love v. Masoner 
65 Tenn. 24 , 1873 WL 3962 , 6 Baxt. 24 , 32 Am.Rep. 522 , Tenn.
","Sep. 01, 1873"
"Supreme Court of Tennessee. December 01, 1860 41 Tenn. 358 1860 WL 3064
Extracted from page: 13
","Catron v. Warren, 41 Tenn. 358, 1 Cold. 358, 1860 WL 3064 (Tenn. Dec. 01, 1860)
","Dec. 01, 1860",Tennessee,Overruled by," 1.  Moore v. Stovall 
70 Tenn. 543 , 1879 WL 3750 , 2 Lea 543 , 1 Leg.Rep. 153 , Tenn.
","Apr. 01, 1879"
"March 31, 1980 596 S.W.2d 822
Extracted from page: 16
","Harper v. Daun Ray Casuals, Inc., 596 S.W.2d 822 (Tenn. Mar. 31, 1980)
","Mar. 31, 1980",Tennessee,Abrogated by," 1.  Lollar v. Wal-Mart Stores, Inc. 
767 S.W.2d 143 , 4 A.L.R.5th 1086 , Tenn.
","Feb. 21, 1989"
"Supreme Court of Tennessee. March 15, 1913 19 Cates 167 127 Tenn. 167
Extracted from page: 20
","Nashville, C. & St. L. Ry. v. Davis, 127 Tenn. 167, 154 S.W. 530, 19 Cates 167 (Tenn. Mar. 15, 1913)
","Mar. 15, 1913",Tennessee,Overruled by," 1.  Shay v. Harper 
303 S.W.2d 335 , 6 McCanless 141 , 202 Tenn. 141 , Tenn.
","May 03, 1957"
"Supreme Court of Tennessee. April 05, 1913 19 Cates 441 127 Tenn. 441
Extracted from page: 22
","Keith v. State Funding Bd., 127 Tenn. 441, 155 S.W. 142, 19 Cates 441, Am. Ann. Cas. 1914B, 1145 (Tenn. Apr. 05, 1913)
","Apr. 05, 1913",Tennessee,Overruled by," 1.  Foster v. Roberts 
219 S.W. 729 , 142 Tenn. 350 , 9 A.L.R. 431 , 15 Thompson 350 , Tenn.
","Mar. 27, 1920"
"Supreme Court of Tennessee, at Jackson. November 30, 1981 624 S.W.2d 555
Extracted from page: 22
","Volner v. Davis, 624 S.W.2d 555 (Tenn. Nov. 30, 1981)
","Nov. 30, 1981",Tennessee,Abrogated by," 1.  Five Star Exp., Inc. v. Davis 
866 S.W.2d 944 , Tenn. , (NO. 01S01-9304-CV-00073 )
","Nov. 22, 1993"
"Supreme Court of Tennessee. October 11, 1963 16 McCanless 644 212 Tenn. 644
Extracted from page: 26
","State v. Hughes, 212 Tenn. 644, 371 S.W.2d 445, 16 McCanless 644 (Tenn. Oct. 11, 1963)
","Oct. 11, 1963",Tennessee,Overruled by," 1.  Ruff v. State  
978 S.W.2d 95 , Tenn. , (NO. 03-S-01-9711-CC00135 , 03-S-01-9711-CC00140 )
","Sep. 28, 1998"
"Supreme Court of Tennessee. September 11, 1963 16 McCanless 588 212 Tenn. 588
Extracted from page: 28
","Hilliard v. Park, 212 Tenn. 588, 370 S.W.2d 829, 16 McCanless 588 (Tenn. Sep. 11, 1963)
","Sep. 11, 1963",Tennessee,Overruled by," 1.  Southall v. Billings  
375 S.W.2d 844 , 17 McCanless 280 , 213 Tenn. 280 , Tenn.
","Dec. 05, 1963"
"Supreme Court of Tennessee, at Nashville. September 22, 1986 717 S.W.2d 290
Extracted from page: 28
","Garrett v. State, Dept. of Safety, 717 S.W.2d 290 (Tenn. Sep. 22, 1986)
","Sep. 22, 1986",Tennessee,Abrogated by," 1.  State v. Sprunger  
458 S.W.3d 482 , Tenn. , (NO. E2011-02573-SC-R11CV )
","Mar. 09, 2015"
"Supreme Court of Tennessee, at Knoxville. June 02, 1986 712 S.W.2d 100 75 A.L.R.4th 301
Extracted from page: 30
","Gann v. International Harvester Co. of Canada, Ltd., 712 S.W.2d 100, 75 A.L.R.4th 301 (Tenn. June 02, 1986)
","June 02, 1986",Tennessee,Abrogated by," 1.  Bowen ex rel. Doe v. Arnold 
502 S.W.3d 102 , Tenn. , (NO. M201500762SCR11CV )
","Sep. 29, 2016"
"Supreme Court of Tennessee. June 03, 1966 22 McCanless 485 218 Tenn. 485
Extracted from page: 32
","Cordell v. Sky Rides of America, Inc., 218 Tenn. 485, 404 S.W.2d 488, 22 McCanless 485 (Tenn. June 03, 1966)
","June 03, 1966",Tennessee,Overruled by," 1.  Betts v. Tom Wade Gin  
810 S.W.2d 140 , Tenn. , (NO. 1 )
","May 06, 1991"
"Supreme Court of Tennessee. January 14, 1966 21 McCanless 482 217 Tenn. 482
Extracted from page: 33
","Carver v. State, 217 Tenn. 482, 398 S.W.2d 719, 21 McCanless 482 (Tenn. Jan. 14, 1966)
","Jan. 14, 1966",Tennessee,Overruled by," 1.  State v. Al Mutory  
581 S.W.3d 741 , Tenn. , (NO. M201700346SCR11CD )
","Aug. 07, 2019"
"Supreme Court of Tennessee. January 05, 1966 21 McCanless 469 217 Tenn. 469
Extracted from page: 34
","Medlin v. Allied Inv. Co., 217 Tenn. 469, 398 S.W.2d 270, 21 McCanless 469 (Tenn. Jan. 05, 1966)
","Jan. 05, 1966",Tennessee,Abrogated by," 1.  Camper v. Minor 
915 S.W.2d 437 , Tenn. , (NO. 03S01-9502-CV-00013 )
","Jan. 29, 1996"
"Supreme Court of Tennessee. November 28, 1966 23 McCanless 335 219 Tenn. 335
Extracted from page: 35
","Human v. Liberty Mut. Ins. Co., 219 Tenn. 335, 409 S.W.2d 536, 23 McCanless 335 (Tenn. Nov. 28, 1966)
","Nov. 28, 1966",Tennessee,Abrogated by," 1.  Five Star Exp., Inc. v. Davis 
866 S.W.2d 944 , Tenn. , (NO. 01S01-9304-CV-00073 )
","Nov. 22, 1993"
"Supreme Court of Tennessee. January 05, 1966 21 McCanless 400 217 Tenn. 400
Extracted from page: 36
","Ford Motor Co. v. Lonon, 217 Tenn. 400, 398 S.W.2d 240, 21 McCanless 400 (Tenn. Jan. 05, 1966)
","Jan. 05, 1966",Tennessee,Abrogated by," 1.  First Nat. Bank of Louisville v. Brooks Farms  
821 S.W.2d 925 , Prod.Liab.Rep. (CCH) P 12,993 , Tenn.
","Dec. 09, 1991"
"Supreme Court of Tennessee. May 16, 1917 137 Tenn. 637 194 S.W. 902
Extracted from page: 36
","Memphis St. Ry. Co. v. Bernstein, 137 Tenn. 637, 194 S.W. 902, 10 Thompson 637 (Tenn. May 16, 1917)
","May 16, 1917",Tennessee,Abrogated by," 1.  Camper v. Minor 
915 S.W.2d 437 , Tenn. , (NO. 03S01-9502-CV-00013 )
","Jan. 29, 1996"
"Supreme Court of Tennessee. February 10, 1917 137 Tenn. 103 191 S.W. 969
Extracted from page: 38
","Grizzard v. Fite, 137 Tenn. 103, 191 S.W. 969, 10 Thompson 103, L.R.A. 1917D, 652 (Tenn. Feb. 10, 1917)
","Feb. 10, 1917",Tennessee,Overruled by," 1.  Barnes v. Walker 
234 S.W.2d 648 , 27 Beeler 364 , 191 Tenn. 364 , Tenn.
","Oct. 09, 1950"
"Supreme Court of Tennessee. February 11, 1933 1 Beeler 585 165 Tenn. 585
Extracted from page: 40
","Redman v. Du Pont Rayon Co., 165 Tenn. 585, 56 S.W.2d 737, 1 Beeler 585 (Tenn. Feb. 11, 1933)
","Feb. 11, 1933",Tennessee,Abrogated by," 1.  Five Star Exp., Inc. v. Davis 
866 S.W.2d 944 , Tenn. , (NO. 01S01-9304-CV-00073 )
","Nov. 22, 1993"
"Supreme Court of Tennessee. September 27, 1976 583 S.W.2d 302
Extracted from page: 42
","State ex rel. Nelson v. Sims, 583 S.W.2d 302 (Tenn. Sep. 27, 1976)
","Sep. 27, 1976",Tennessee,Overruled by," 1.  Norma Faye Pyles Lynch Family Purpose LLC v. Putnam County  
301 S.W.3d 196 , Tenn. , (NO. M200802634SCR10CV )
","Dec. 16, 2009"
"Supreme Court of Tennessee. July 06, 1976 541 S.W.2d 576
Extracted from page: 47
","Street v. Calvert, 541 S.W.2d 576 (Tenn. July 06, 1976)
","July 06, 1976",Tennessee,Abrogated by," 1.  McIntyre v. Balentine  
833 S.W.2d 52 , 60 USLW 2764 , Tenn.
","May 04, 1992"
"Supreme Court of Tennessee, at Knoxville. August 21, 1984 675 S.W.2d 699
Extracted from page: 49
","Hudson v. Gaitan, 675 S.W.2d 699 (Tenn. Aug. 21, 1984)
","Aug. 21, 1984",Tennessee,Abrogated by," 1.  McIntyre v. Balentine 
833 S.W.2d 52 , 60 USLW 2764 , Tenn.
","May 04, 1992"
"Supreme Court of Tennessee, at Nashville. September 17, 1984 676 S.W.2d 948
Extracted from page: 50
","Logan v. Kuhn's Big K Corp., 676 S.W.2d 948 (Tenn. Sep. 17, 1984)
","Sep. 17, 1984",Tennessee,Overruled by," 1.  Roberts v. Federal Exp. Corp.  
842 S.W.2d 246 , Tenn. , (NO. 02S01-9112-CV00059 )
","Sep. 14, 1992"
"Supreme Court of Tennessee. December 31, 1965 22 McCanless 91 218 Tenn. 91
Extracted from page: 60
","Walker v. Applebury, 218 Tenn. 91, 400 S.W.2d 865, 22 McCanless 91 (Tenn. Dec. 31, 1965)
","Dec. 31, 1965",Tennessee,Overruled by," 1.  Rutherford County v. Wilson 
121 S.W.3d 591 , Tenn. , (NO. M2000-01382-SC-R11CV )
","May 06, 2003"
"Supreme Court of Tennessee, at Nashville. December 04, 2007 240 S.W.3d 803 2007 WL 4233321
Extracted from page: 2
","Allen v. McPhee, No. M200500202SCR11CV, 240 S.W.3d 803, 102 Fair Empl. Prac. Cas. (BNA) 186, 228 Ed. Law Rep. 570, 2007 WL 4233321 (Tenn. Dec. 04, 2007)
","Dec. 04, 2007",Tennessee,Abrogated by," 1.  Gossett v. Tractor Supply Co., Inc.  
320 S.W.3d 777 , 31 IER Cases 437 , Tenn. , (NO. M200702530SCR11CV )
","Sep. 20, 2010"
"Supreme Court of Tennessee, at Nashville. November 08, 2007 263 S.W.3d 876 2007 WL 3284669
Extracted from page: 2
","Owens v. National Health Corp., No. M200501272SCR11CV, 263 S.W.3d 876, 2007 WL 3284669 (Tenn. Nov. 08, 2007)
","Nov. 08, 2007",Tennessee,Overruled by," 1.  Welch v. Oaktree Health and Rehabilitation Center LLC  
674 S.W.3d 881 , Tenn. , (NO. W202000917SCR11CV )
","Aug. 31, 2023"
"Supreme Court of Tennessee. June 08, 1956 4 McCanless 487 200 Tenn. 487
Extracted from page: 6
","Huffman v. State, 200 Tenn. 487, 292 S.W.2d 738, 4 McCanless 487 (Tenn. June 08, 1956)
","June 08, 1956",Tennessee,Overruled by," 1.  State v. Irvin 
603 S.W.2d 121 , Tenn.
","July 28, 1980"
"Supreme Court of Tennessee, at Nashville. June 18, 1990 792 S.W.2d 713 1990 WL 94187
Extracted from page: 10
","Nichols v. Nichols, 792 S.W.2d 713, 1990 WL 94187 (Tenn. June 18, 1990)
","June 18, 1990",Tennessee,Overruled by," 1.  Aaby v. Strange 
924 S.W.2d 623 , Tenn. , (NO. 03S01-9507-CH-00073 )
","Apr. 22, 1996"
"Supreme Court of Tennessee. May 21, 1954 32 Beeler 417 196 Tenn. 417
Extracted from page: 13
","Matthews v. Archie, 196 Tenn. 417, 268 S.W.2d 334, 32 Beeler 417 (Tenn. May 21, 1954)
","May 21, 1954",Tennessee,Overruled by," 1.  Hart v. Pitts 
374 S.W.2d 379 , 17 McCanless 412 , 213 Tenn. 412 , Tenn.
","Jan. 08, 1964"
"Supreme Court of Tennessee. May 21, 1954 32 Beeler 577 196 Tenn. 577
Extracted from page: 15
","Wallace v. State, 196 Tenn. 577, 269 S.W.2d 780, 32 Beeler 577 (Tenn. May 21, 1954)
","May 21, 1954",Tennessee,Overruled by," 1.  In re Rader Bonding Company, Inc. 
592 S.W.3d 852 , Tenn. , (NO. M201701687SCR11CD )
","Dec. 23, 2019"
"Supreme Court of Tennessee. February 11, 1954 32 Beeler 118 196 Tenn. 118
Extracted from page: 15
","Evens v. Young, 196 Tenn. 118, 264 S.W.2d 577, 32 Beeler 118 (Tenn. Feb. 11, 1954)
","Feb. 11, 1954",Tennessee,Overruled by," 1.  Johnson v. Oman Const. Co., Inc. 
519 S.W.2d 782 , Tenn.
","Jan. 06, 1975"
"Supreme Court of Tennessee. July 23, 1954 1 McCanless 164 197 Tenn. 164
Extracted from page: 15
","Nashville Trust Co. v. Lebeck, 197 Tenn. 164, 270 S.W.2d 470, 1 McCanless 164 (Tenn. July 23, 1954)
","July 23, 1954",Tennessee,Abrogated by," 1.  Cracker Barrel Old Country Store, Inc. v. Epperson  
284 S.W.3d 303 , Tenn. , (NO. M200602424SCR11CV )
","May 01, 2009"
"Supreme Court of Tennessee. December 01, 1884 82 Tenn. 336 1884 WL 3342
Extracted from page: 18
","Lewis Levison & Co. v. Abrahams, 82 Tenn. 336, 14 Lea 336, 1884 WL 3342 (Tenn. Dec. 01, 1884)
","Dec. 01, 1884",Tennessee,Overruled by," 1.  Collins v. Baytt 
10 S.W. 512 , 87 Tenn. 334 , 3 Pickle 334 , Tenn.
","Feb. 16, 1889"
"Supreme Court of Tennessee. April 01, 1884 81 Tenn. 400 1884 WL 3265
Extracted from page: 19
","State v. Butler, 81 Tenn. 400, 13 Lea 400, 1884 WL 3265 (Tenn. Apr. 01, 1884)
","Apr. 01, 1884",Tennessee,Overruled by," 1.  State v. Hernando Ins. Co. 
36 S.W. 721 , 97 Tenn. 85 , 13 Pickle 85 , Tenn.
","June 16, 1896"
"Supreme Court of Tennessee. February 07, 1931 9 Smith (TN) 96 162 Tenn. 96
Extracted from page: 21
","Tobin v. Gelrich, 162 Tenn. 96, 34 S.W.2d 1058, 9 Smith (TN) 96 (Tenn. Feb. 07, 1931)
","Feb. 07, 1931",Tennessee,Overruled by," 1.  Davis v. Davis  
657 S.W.2d 753 , Tenn.
","Oct. 03, 1983"
"Supreme Court of Tennessee. December 07, 1931 10 Smith (TN) 502 163 Tenn. 502
Extracted from page: 22
","Bowers v. Colonial Stages Interstate Transit, Inc., 163 Tenn. 502, 43 S.W.2d 497, 10 Smith (TN) 502 (Tenn. Dec. 07, 1931)
","Dec. 07, 1931",Tennessee,Abrogated by," 1.  Camper v. Minor 
915 S.W.2d 437 , Tenn. , (NO. 03S01-9502-CV-00013 )
","Jan. 29, 1996"
"Supreme Court of Tennessee. June 10, 1931 9 Smith (TN) 540 162 Tenn. 540
Extracted from page: 22
","Ashley v. Preston, 162 Tenn. 540, 39 S.W.2d 279, 9 Smith (TN) 540 (Tenn. June 10, 1931)
","June 10, 1931",Tennessee,Abrogated by," 1.  Blair v. Brownson 
197 S.W.3d 681 , Tenn. , (NO. E2004-00817-SC-R11CV )
","July 11, 2006"
"Supreme Court of Tennessee. November 14, 1931 10 Smith (TN) 364 163 Tenn. 364
Extracted from page: 23
","Buchanan v. Nixon, 163 Tenn. 364, 43 S.W.2d 380, 10 Smith (TN) 364, 80 A.L.R. 151 (Tenn. Nov. 14, 1931)
","Nov. 14, 1931",Tennessee,Abrogated by," 1.  Cumulus Broadcasting, Inc. v. Shim 
226 S.W.3d 366 , Tenn. , (NO. M2003-02593-SC-R11CV )
","Apr. 27, 2007"
"Supreme Court of Tennessee. June 09, 1950 27 Beeler 69 191 Tenn. 69
Extracted from page: 25
","In re Smith's Estate, 191 Tenn. 69, 231 S.W.2d 569, 27 Beeler 69 (Tenn. June 09, 1950)
","June 09, 1950",Tennessee,Overruled by," 1.  Lawrence v. White 
362 S.W.2d 464 , 15 McCanless 81 , 211 Tenn. 81 , Tenn.
","Nov. 09, 1962"
"Supreme Court of Tennessee. May 01, 1950 26 Beeler 434 190 Tenn. 434
Extracted from page: 26
","Poor Sisters of St. Francis v. Long, 190 Tenn. 434, 230 S.W.2d 659, 26 Beeler 434 (Tenn. May 01, 1950)
","May 01, 1950",Tennessee,Overruled by," 1.  Seavers v. Methodist Medical Center of Oak Ridge 
9 S.W.3d 86 , Tenn. , (NO. E199700044SCR11CV )
","Nov. 29, 1999"
"Supreme Court of Tennessee. June 12, 1948 22 Beeler 603 186 Tenn. 603
Extracted from page: 30
","Flowers v. Aetna Cas. & Sur. Co., 186 Tenn. 603, 212 S.W.2d 595, 22 Beeler 603 (Tenn. June 12, 1948)
","June 12, 1948",Tennessee,Abrogated by," 1.  Five Star Exp., Inc. v. Davis 
866 S.W.2d 944 , Tenn. , (NO. 01S01-9304-CV-00073 )
","Nov. 22, 1993"
"Supreme Court of Tennessee, at Nashville. September 09, 1991 817 S.W.2d 292 1991 WL 195305
Extracted from page: 36
","L.L. Bean, Inc. v. Bracey, 817 S.W.2d 292, 1991 WL 195305 (Tenn. Sep. 09, 1991)
","Sep. 09, 1991",Tennessee,Abrogated by," 1.  Colonial Pipeline Co. v. Morgan  
263 S.W.3d 827 , Tenn. , (NO. M200600591SCR11CV )
","Sep. 09, 2008"
"Supreme Court of Tennessee, at Knoxville. September 23, 1991 817 S.W.2d 299 1991 WL 203424
Extracted from page: 36
","State v. Anthony, No. 324, 817 S.W.2d 299, 1991 WL 203424 (Tenn. Sep. 23, 1991)
","Sep. 23, 1991",Tennessee,Overruled by," 1.  State v. White  
362 S.W.3d 559 , Tenn. , (NO. M2009-00941-SC-R11CD )
","Mar. 09, 2012"
"Supreme Court of Tennessee, at Nashville. April 08, 1991 810 S.W.2d 131 1991 WL 65339
Extracted from page: 37
","State v. Neal, No. 88-314-III, 810 S.W.2d 131, 1991 WL 65339 (Tenn. Apr. 08, 1991)
","Apr. 08, 1991",Tennessee,Abrogated by," 1.  Blankenship v. State  
858 S.W.2d 897 , Tenn.
","July 06, 1993"
