DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Alabama. September 29, 2000 793 So.2d 714 2000 WL 1455252
Extracted from page: 2
","U.S. Diagnostic, Inc. v. Shelby Radiology, P.C., No. 1982181, 793 So. 2d 714, 2000 WL 1455252 (Ala. Sep. 29, 2000)
","Sep. 29, 2000",Alabama,Overruled by," 1.  Bruce v. Cole 
854 So.2d 47 , Ala. , (NO. 1000080 )
","Jan. 24, 2003"
"Supreme Court of Alabama. June 02, 2000 775 So.2d 847 2000 WL 709511
Extracted from page: 2
","Ex parte Land, No. 1971816, 775 So. 2d 847, 2000 WL 709511 (Ala. June 02, 2000)
","June 02, 2000",Alabama,Overruled by," 1.  State v. Martin 
69 So.3d 94 , Ala. , (NO. 1091450 )
","Jan. 07, 2011"
"Supreme Court of Alabama. May 26, 2000 774 So.2d 521 2000 WL 681067
Extracted from page: 4
","Southern Energy Homes, Inc. v. Gary, No. 1972290, 774 So. 2d 521, 2000 WL 681067 (Ala. May 26, 2000)
","May 26, 2000",Alabama,Overruled by,"    1.  Jim Burke Automotive, Inc. v. McGrue  
826 So.2d 122 , Ala. , (NO. 1000831 , 1000877 , 1000972 , 1000973 , 1000980 , 1000981 )
","Jan. 18, 2002"
"Supreme Court of Alabama. November 17, 2000 783 So.2d 828 2000 WL 1717042
Extracted from page: 5
","Mock v. Allen, No. 1980985, 783 So. 2d 828, 2000 WL 1717042 (Ala. Nov. 17, 2000)
","Nov. 17, 2000",Alabama,Abrogated by," 1.  Ex parte Vanderwall  
201 So.3d 525 , Ala. , (NO. 1130036 , 1130041 )
","Sep. 30, 2015"
"Supreme Court of Alabama. March 10, 2000 775 So.2d 759 2000 WL 264243
Extracted from page: 6
","Sisters of Visitation v. Cochran Plastering Co., Inc., No. 1981513, 775 So. 2d 759, 2000 WL 264243 (Ala. Mar. 10, 2000)
","Mar. 10, 2000",Alabama,Abrogated by," 1.  Citizens Bank v. Alafabco, Inc. 
123 S.Ct. 2037 , 539 U.S. 52 , 156 L.Ed.2d 46 , 71 USLW 3745 , 71 USLW 3748 , 03 Cal. Daily Op. Serv. 4560 , 2003 Daily Journal D.A.R. 5807 , 16 Fla. L. Weekly Fed. S 324 , 10 A.L.R. Fed. 2d 837 , U.S.Ala. , (NO. 02-1295 )
","June 02, 2003"
"Supreme Court of Alabama. March 10, 1978 356 So.2d 638
Extracted from page: 9
","Paul Krebs and Associates v. Matthews & Fritts Const. Co., Inc., No. 77-90, 356 So. 2d 638 (Ala. Mar. 10, 1978)
","Mar. 10, 1978",Alabama,Overruled by," 1.  Goodyear Tire and Rubber Co. v. J.M. Tull Metals Co.  
629 So.2d 633 , Ala. , (NO. 1920610 )
","Sep. 17, 1993"
"Supreme Court of Alabama. April 07, 1978 357 So.2d 985
Extracted from page: 10
","Alabama Precast Products, Inc. v. Boswell, No. SC 2527, 357 So. 2d 985 (Ala. Apr. 07, 1978)
","Apr. 07, 1978",Alabama,Overruled by," 1.  Ex parte Morrison Food Service of Alabama, Inc.  
497 So.2d 136 , Ala. , (NO. 84-1313 )
","June 20, 1986"
"Supreme Court of Alabama. May 26, 1978 359 So.2d 361
Extracted from page: 11
","Browning v. City of Gadsden, No. SC 2723, 359 So. 2d 361 (Ala. May 26, 1978)
","May 26, 1978",Alabama,Overruled by," 1.  City of Birmingham v. Davis  
613 So.2d 1222 , Ala. , (NO. 1911140 )
","Nov. 06, 1992"
"Supreme Court of Alabama. September 15, 1978 362 So.2d 228 1978 WL 539168
Extracted from page: 14
","Assured Investors Life Ins. Co. v. National Union Associates, Inc., No. 77-322, 362 So. 2d 228, 1978 WL 539168 (Ala. Sep. 15, 1978)
","Sep. 15, 1978",Alabama,Overruled by," 1.  Ex parte Norfolk Southern Ry. Co.  
897 So.2d 290 , Ala. , (NO. 1030476 )
","Sep. 03, 2004"
"14, 1927 216 Ala. 72 112 So. 335
Extracted from page: 16
","McCarter v. City of Florence, No. 8 DIV. 904., 216 Ala. 72, 112 So. 335 (Ala. Apr. 14, 1927)
","Apr. 14, 1927",Alabama,Abrogated by," 1.  Jackson v. City of Florence 
320 So.2d 68 , 294 Ala. 592 , Ala. , (NO. SC 934 )
","July 10, 1975"
"March 24, 1927 215 Ala. 571 112 So. 189
Extracted from page: 18
","Marsh v. Marsh, No. 4 DIV. 302, 215 Ala. 571, 112 So. 189 (Ala. Mar. 24, 1927)
","Mar. 24, 1927",Alabama,Overruled by," 1.  Gordon v. Ward 
128 So. 217 , 221 Ala. 173 , Ala. , (NO. 4 DIV. 492 )
","May 01, 1930"
"26, 1927 216 Ala. 241 113 So. 235
Extracted from page: 19
","Ex parte Adams, No. 6 DIV.848, 216 Ala. 241, 113 So. 235 (Ala. May 26, 1927)
","May 26, 1927",Alabama,Overruled by," 1.  Parker v. Fies & Sons  
10 So.2d 13 , 243 Ala. 348 , Ala. , (NO. 6 DIV. 7 )
","Oct. 08, 1942"
"20, 1927 215 Ala. 491 111 So. 205
Extracted from page: 19
","Schwend v. City of Birmingham, No. 6 DIV. 723, 215 Ala. 491, 111 So. 205 (Ala. Jan. 20, 1927)
","Jan. 20, 1927",Alabama,Overruled by," 1.  Porter v. Alabama Farm Bureau Mut. Cas. Ins. Co.  
187 So.2d 254 , 279 Ala. 499 , Ala. , (NO. 6 DIV. 14 )
","May 05, 1966"
"24, 1927 215 Ala. 579 112 So. 207
Extracted from page: 20
","Jones v. Moore, No. 6 DIV. 802., 215 Ala. 579, 112 So. 207 (Ala. Mar. 24, 1927)
","Mar. 24, 1927",Alabama,Overruled by," 1.  O’Rear v. O’Rear 
150 So. 502 , 227 Ala. 403 , Ala. , (NO. 6 DIV. 292 )
","Oct. 26, 1933"
"26, 1927 217 Ala. 159 115 So. 90
Extracted from page: 21
","Grimsley v. First Ave. Coal & Lumber Co., No. 6 DIV. 854, 217 Ala. 159, 115 So. 90 (Ala. May 26, 1927)
","May 26, 1927",Alabama,Overruled by," 1.  Bailey Mortg. Co. v. Gobble-Fite Lumber Co., Inc. 
565 So.2d 138 , Ala. , (NO. 88-372 )
","May 25, 1990"
"Supreme Court of Alabama. January 07, 1896 108 Ala. 159 18 So. 845
Extracted from page: 22
","Memphis & C.R. Co. v. Hopkins, 108 Ala. 159, 18 So. 845 (Ala. Jan. 07, 1896)
","Jan. 07, 1896",Alabama,Overruled by," 1.  Birmingham Ry. & Electric Co. v. Birmingham Traction Co. 
29 So. 187 , 128 Ala. 110 , Ala.
","Dec. 18, 1900"
"Supreme Court of Alabama. December 17, 1896 112 Ala. 41 21 So. 79
Extracted from page: 24
","Henson v. State, 112 Ala. 41, 21 So. 79 (Ala. Dec. 17, 1896)
","Dec. 17, 1896",Alabama,Overruled by," 1.  McGhee v. State 
59 So. 573 , 178 Ala. 4 , Ala.
","May 28, 1912"
"Supreme Court of Alabama. February 06, 1896 111 Ala. 237 20 So. 407
Extracted from page: 25
","Thorington v. Thorington, 111 Ala. 237, 20 So. 407, 36 L.R.A. 385 (Ala. Feb. 06, 1896)
","Feb. 06, 1896",Alabama,Overruled by," 1.  Brugh v. White 
103 So.2d 800 , 267 Ala. 575 , Ala. , (NO. 2 DIV. 344 )
","June 27, 1957"
"Supreme Court of Alabama. April 08, 1896 111 Ala. 337 19 So. 695
Extracted from page: 27
","McKay v. Southern Bell Telephone & Telegraph Co., 111 Ala. 337, 19 So. 695, 56 Am. St. Rep. 59, 31 L.R.A. 589 (Ala. Apr. 08, 1896)
","Apr. 08, 1896",Alabama,Overruled by," 1.  McGhee v. Cashin 
30 So. 367 , 130 Ala. 561 , Ala.
","May 09, 1901"
"15, 1915 192 Ala. 162 68 So. 334
Extracted from page: 27
","Reed v. Hughes, No. 695, 192 Ala. 162, 68 So. 334 (Ala. Apr. 15, 1915)
","Apr. 15, 1915",Alabama,Overruled by," 1.  Hendrix v. Francis 
83 So. 66 , 203 Ala. 342 , Ala. , (NO. 8 DIV. 169 )
","May 15, 1919"
"20, 1915 193 Ala. 108 68 So. 981
Extracted from page: 28
","Central of Georgia Ry. Co. v. Southern Ferro Concrete Co., No. 77, 193 Ala. 108, 68 So. 981, Am. Ann. Cas. 1916E, 376 (Ala. May 20, 1915)
","May 20, 1915",Alabama,Overruled by," 1.  Nashville, C. & St. L. Ry. Co. v. Gilliam 
101 So. 889 , 212 Ala. 120 , Ala. , (NO. 7 DIV. 507 )
","Nov. 06, 1924"
"22, 1915 192 Ala. 403 68 So. 328
Extracted from page: 28
","Republic Iron & Steel Co. v. Self, No. 26, 192 Ala. 403, 68 So. 328, L.R.A. 1915F, 516 (Ala. Apr. 22, 1915)
","Apr. 22, 1915",Alabama,Overruled by," 1.  Cooper v. Alabama Farm Bureau Mut. Cas. Ins. Co., Inc. 
385 So.2d 630 , Ala. , (NO. 79-130 )
","June 06, 1980"
"22, 1915 192 Ala. 596 68 So. 911
Extracted from page: 28
","Birmingham Ry., Light & Power Co. v. Strickland, No. 950, 192 Ala. 596, 68 So. 911 (Ala. Apr. 22, 1915)
","Apr. 22, 1915",Alabama,Overruled by," 1.  Alabama Power Co. v. Holmes 
80 So. 438 , 202 Ala. 356 , Ala. , (NO. 3 DIV. 145 )
","Dec. 19, 1918"
"17, 1915 193 Ala. 234 69 So. 428
Extracted from page: 29
","Postal Telegraph-Cable Co. v. City of Montgomery, No. 154, 193 Ala. 234, 69 So. 428, Am. Ann. Cas. 1918B,554 (Ala. June 17, 1915)
","June 17, 1915",Alabama,Overruled by," 1.  Cochran v. CIS Financial Services, Inc.  
--- So.3d ---- , 2022 WL 15693234 , Ala. , (NO. 1210060 )
","Oct. 28, 2022"
"04, 1915 193 Ala. 68 69 So. 10
Extracted from page: 30
","Brotherhood of Locomotive Firemen & Engineers v. Milner, No. 914, 193 Ala. 68, 69 So. 10 (Ala. Feb. 04, 1915)
","Feb. 04, 1915",Alabama,Overruled by," 1.  Locomotive Engineers’ Mut. Life & Acc. Ins. Ass’n v. Hughes 
77 So. 352 , 201 Ala. 58 , Ala. , (NO. 8 DIV. 453 )
","Dec. 20, 1917"
"Supreme Court of Alabama. May 11, 1887 80 Ala. 489 2 So. 155
Extracted from page: 2
","City Council of Montgomery v. Townsend, 80 Ala. 489, 2 So. 155, 60 Am. Rep. 112 (Ala. May 11, 1887)
","May 11, 1887",Alabama,Overruled by," 1.  Town of Avondale v. McFarland 
13 So. 504 , 101 Ala. 381 , Ala.
","June 20, 1893"
"Supreme Court of Alabama. September 04, 1998 730 So.2d 1157 1998 WL 721338
Extracted from page: 6
","Hogan v. State Farm Mut. Auto. Ins. Co., No. 1970775, 730 So. 2d 1157, 1998 WL 721338 (Ala. Sep. 04, 1998)
","Sep. 04, 1998",Alabama,Overruled by," 1.  Williamson v. Indianapolis Life Ins. Co.
741 So.2d 1057 , Ala. , (NO. 1970998 )
","July 30, 1999"
"Supreme Court of Alabama. September 04, 1998 730 So.2d 1157 1998 WL 721338
Extracted from page: 6
","Hogan v. State Farm Mut. Auto. Ins. Co., No. 1970775, 730 So. 2d 1157, 1998 WL 721338 (Ala. Sep. 04, 1998)
","Sep. 04, 1998",Alabama,Overruled by," 2.  Ex parte Carlton  
867 So.2d 332 , Ala. , (NO. 1001781 )
","Apr. 11, 2003"
"Supreme Court of Alabama. February 13, 1998 711 So.2d 995 1998 WL 57760
Extracted from page: 11
","Sevier Ins. Agency, Inc. v. Willis Corroon Corp. of Birmingham, No. 1941634, 711 So. 2d 995, 1998-1 Trade Cases P 72063, 1998 WL 57760 (Ala. Feb. 13, 1998)
","Feb. 13, 1998",Alabama,Overruled by," 1.  Ex parte Howell Engineering and Surveying, Inc.
981 So.2d 413 , Ala. , (NO. 1050579 )
","Dec. 15, 2006"
"Supreme Court of Alabama. February 13, 1998 711 So.2d 995 1998 WL 57760
Extracted from page: 11
","Sevier Ins. Agency, Inc. v. Willis Corroon Corp. of Birmingham, No. 1941634, 711 So. 2d 995, 1998-1 Trade Cases P 72063, 1998 WL 57760 (Ala. Feb. 13, 1998)
","Feb. 13, 1998",Alabama,Overruled by," 2.  White Sands Group, L.L.C. v. PRS II, LLC 
32 So.3d 5 , Ala. , (NO. 1080312 , 1080673 )
","Sep. 04, 2009"
"Supreme Court of Alabama. September 25, 1998 727 So.2d 23 1998 WL 656114
Extracted from page: 11
","Ex parte Hicks, No. 1961835, 727 So. 2d 23, 1998 WL 656114 (Ala. Sep. 25, 1998)
","Sep. 25, 1998",Alabama,Overruled by," 1.  Ex parte Henry 
770 So.2d 76 , Ala. , (NO. 1980407 )
","May 05, 2000"
"Supreme Court of Alabama. June 19, 1998 716 So.2d 1172 1998 WL 323706
Extracted from page: 14
","Mutual Sav. Life Ins. Co. v. James River Corp. of Virginia, No. 1961506, 716 So. 2d 1172, 1998 WL 323706 (Ala. June 19, 1998)
","June 19, 1998",Alabama,Overruled by," 1.  White Sands Group, L.L.C. v. PRS II, LLC 
32 So.3d 5 , Ala. , (NO. 1080312 , 1080673 )
","Sep. 04, 2009"
"Supreme Court of Alabama. May 29, 1947 249 Ala. 234 30 So.2d 659
Extracted from page: 18
","Hawkins v. City of Prichard, No. 1 DIV 282, 249 Ala. 234, 30 So. 2d 659 (Ala. May 29, 1947)
","May 29, 1947",Alabama,Overruled by," 1.  State Dept. of Revenue v. Reynolds Metals Co.  
541 So.2d 524 , Ala. , (NO. 87-728 )
","Nov. 18, 1988"
"Supreme Court of Alabama. April 15, 1954 260 Ala. 560 72 So.2d 91
Extracted from page: 19
","Hart v. Allgood, No. 5 DIV 580, 260 Ala. 560, 72 So. 2d 91 (Ala. Apr. 15, 1954)
","Apr. 15, 1954",Alabama,Overruled by," 1.  Fitts v. Alexander  
170 So.2d 808 , 277 Ala. 372 , Ala. , (NO. 2 DIV. 469 )
","Jan. 14, 1965"
"Supreme Court of Alabama. April 15, 1954 260 Ala. 577 72 So.2d 75
Extracted from page: 21
","R.L. Turner Motors v. Hilkey, No. 6 DIV 487, 260 Ala. 577, 72 So. 2d 75 (Ala. Apr. 15, 1954)
","Apr. 15, 1954",Alabama,Overruled by," 1.  Norman Properties v. Bozeman 
557 So.2d 1265 , Ala. , (NO. 88-406 )
","Feb. 02, 1990"
"Supreme Court of Alabama. February 03, 1972 288 Ala. 118 257 So.2d 837
Extracted from page: 22
","Carroll v. Florala Memorial Hospital, Inc., No. 4 DIV. 424, 288 Ala. 118, 257 So. 2d 837 (Ala. Feb. 03, 1972)
","Feb. 03, 1972",Alabama,Overruled by," 1.  King v. National Spa and Pool Institute, Inc. 
607 So.2d 1241 , Ala. , (NO. 1910620 )
","Sep. 04, 1992"
"Supreme Court of Alabama. September 28, 1972 289 Ala. 691 271 So.2d 499
Extracted from page: 23
","State v. Killian Wholesale Grocery Co., No. 7 DIV. 925, 289 Ala. 691, 271 So. 2d 499 (Ala. Sep. 28, 1972)
","Sep. 28, 1972",Alabama,Overruled by," 1.  Butler & Kennamer Wholesale Co. v. State  
301 So.2d 178 , 293 Ala. 216 , Ala. , (NO. SC 757 )
","Sep. 12, 1974"
"Supreme Court of Alabama. November 30, 1972 289 Ala. 606 269 So.2d 875
Extracted from page: 23
","Merchants Bank v. Cotton, No. SC 14, 289 Ala. 606, 269 So. 2d 875 (Ala. Nov. 30, 1972)
","Nov. 30, 1972",Alabama,Overruled by," 1.  Jawad v. Granade  
497 So.2d 471 , Ala. , (NO. 84-933 )
","Sep. 26, 1986"
"Supreme Court of Alabama. September 28, 1972 289 Ala. 410 268 So.2d 22
Extracted from page: 24
","Visual Educators, Inc. v. Koeppel, No. 6 DIV. 883, 289 Ala. 410, 268 So. 2d 22 (Ala. Sep. 28, 1972)
","Sep. 28, 1972",Alabama,Overruled by," 1.  Pierce v. State 
296 So.2d 218 , 292 Ala. 473 , Ala. , (NO. S.C. 483 )
","May 09, 1974"
"Supreme Court of Alabama. February 10, 1972 288 Ala. 151 258 So.2d 730
Extracted from page: 24
","Nelson v. Gatlin, No. 4 DIV. 428, 288 Ala. 151, 258 So. 2d 730 (Ala. Feb. 10, 1972)
","Feb. 10, 1972",Alabama,Overruled by," 1.  Standifer v. Pate 
282 So.2d 261 , 291 Ala. 434 , Ala. , (NO. SC 183 , SC 184 )
","Aug. 30, 1973"
"Supreme Court of Alabama. September 07, 1972 290 Ala. 156 274 So.2d 640
Extracted from page: 25
","Musgrove v. U.S. Pipe & Foundry Co., No. 6 DIV 887, 290 Ala. 156, 274 So. 2d 640, 69 Lab. Cas. P 52892 (Ala. Sep. 07, 1972)
","Sep. 07, 1972",Alabama,Overruled by," 1.  Tetter v. State 
358 So.2d 1046 , Ala. , (NO. 77-232 )
","May 05, 1978"
"Supreme Court of Alabama. November 14, 1974 293 Ala. 348 303 So.2d 98
Extracted from page: 27
","Strickland v. Mobile Towing & Wrecking Co., Inc., No. SC. 879, 293 Ala. 348, 303 So. 2d 98 (Ala. Nov. 14, 1974)
","Nov. 14, 1974",Alabama,Overruled by," 1.  Ogle v. Gordon 
706 So.2d 707 , Ala. , (NO. 1941989 )
","Sep. 12, 1997"
"Supreme Court of Alabama. May 16, 1974 293 Ala. 301 302 So.2d 228
Extracted from page: 28
","Havard v. Palmer & Baker Engineers, Inc., No. SC 547, 293 Ala. 301, 302 So. 2d 228 (Ala. May 16, 1974)
","May 16, 1974",Alabama,Overruled by," 1.  Ex parte Insurance Co. of North America  
523 So.2d 1064 , Ala. , (NO. 86-1246 , 86-1647 )
","Mar. 18, 1988"
"Supreme Court of Alabama. July 11, 1974 292 Ala. 548 297 So.2d 370
Extracted from page: 29
","Walker v. Alabama Public Service Commission, No. SC 672, 292 Ala. 548, 297 So. 2d 370, 1974 WL 325603 (Ala. July 11, 1974)
","July 11, 1974",Alabama,Overruled by," 1.  Ex parte Andrews 
520 So.2d 507 , Ala. , (NO. 85-1455 )
","July 10, 1987"
"Supreme Court of Alabama. May 30, 1974 292 Ala. 456 296 So.2d 166
Extracted from page: 29
","Rezner v. Fairhope Single Tax Corp., No. SC 782, 292 Ala. 456, 296 So. 2d 166 (Ala. May 30, 1974)
","May 30, 1974",Alabama,Overruled by," 1.  Fairhope Single Tax Corp. v. Rezner 
527 So.2d 1232 , Ala. , (NO. 85-482 , 85-613 )
","Sep. 11, 1987"
"Supreme Court of Alabama. March 07, 1974 292 Ala. 218 292 So.2d 95
Extracted from page: 29
","State Farm Auto. Ins. Co. v. Reaves, No. SC450, 292 Ala. 218, 292 So. 2d 95 (Ala. Mar. 07, 1974)
","Mar. 07, 1974",Alabama,Overruled by," 1.  State Farm Mut. Auto. Ins. Co. v. Wallace  
743 So.2d 448 , Ala. , (NO. 1981581 )
","Sep. 17, 1999"
"Supreme Court of Alabama. January 04, 1923 208 Ala. 623 95 So. 34
Extracted from page: 1
","Kenney v. Gurley, No. 6 DIV 504, 208 Ala. 623, 95 So. 34, 26 A.L.R. 813 (Ala. Jan. 04, 1923)
","Jan. 04, 1923",Alabama,Overruled by," 1.  Ex parte Blue Cross and Blue Shield of Alabama 
773 So.2d 475 , Ala. , (NO. 1980260 )
","June 09, 2000"
"Supreme Court of Alabama. November 29, 1923 210 Ala. 657 99 So. 158
Extracted from page: 2
","Alabama Power Co. v. Goodwin, No. 7 DIV. 395, 210 Ala. 657, 99 So. 158 (Ala. Nov. 29, 1923)
","Nov. 29, 1923",Alabama,Overruled by," 1.  Morrison v. State 
100 So.2d 744 , 267 Ala. 1 , Ala. , (NO. 8 DIV. 912 )
","Aug. 22, 1957"
"10, 1921 205 Ala. 305 87 So. 368
Extracted from page: 4
","Goodman v. Carroll, No. 4 DIV. 896, 205 Ala. 305, 87 So. 368 (Ala. Feb. 10, 1921)
","Feb. 10, 1921",Alabama,Overruled by," 1.  Yauger v. Taylor 
118 So. 271 , 218 Ala. 235 , Ala. , (NO. 2 DIV. 916 )
","May 24, 1928"
"21, 1921 206 Ala. 105 89 So. 198
Extracted from page: 4
","McDonald v. McAlily, No. 4 DIV 907, 206 Ala. 105, 89 So. 198 (Ala. Apr. 21, 1921)
","Apr. 21, 1921",Alabama,Overruled by," 1.  Keenum v. Dodson 
102 So. 230 , 212 Ala. 146 , Ala. , (NO. 6 DIV. 157 )
","Nov. 20, 1924"
"09, 1921 206 Ala. 163 90 So. 283
Extracted from page: 4
","Salter v. Carlisle, No. 3 DIV.517, 206 Ala. 163, 90 So. 283 (Ala. June 09, 1921)
","June 09, 1921",Alabama,Overruled by," 1.  Simpson v. Glenn 
88 So.2d 326 , 264 Ala. 519 , Ala. , (NO. 6 DIV. 885 )
","Feb. 02, 1956"
"27, 1921 206 Ala. 26 89 So. 725
Extracted from page: 5
","National Life Ins. Co. of U.S. v. Abernathy, No. 6 DIV 17, 206 Ala. 26, 89 So. 725 (Ala. Jan. 27, 1921)
","Jan. 27, 1921",Alabama,Overruled by," 1.  Cooper v. Alabama Farm Bureau Mut. Cas. Ins. Co., Inc. 
385 So.2d 630 , Ala. , (NO. 79-130 )
","June 06, 1980"
"Supreme Court of Alabama. October 30, 1921 206 Ala. 625 91 So. 473
Extracted from page: 5
","Cook v. Sheffield Co., No. 8 DIV.321, 206 Ala. 625, 91 So. 473 (Ala. Oct. 30, 1921)
","Oct. 30, 1921",Alabama,Overruled by," 1.  Jawad v. Granade 
497 So.2d 471 , Ala. , (NO. 84-933 )
","Sep. 26, 1986"
"Supreme Court of Alabama. April 12, 1979 371 So.2d 448
Extracted from page: 9
","Jacobs v. State, No. 77-724, 371 So. 2d 448 (Ala. Apr. 12, 1979)
","Apr. 12, 1979",Alabama,Overruled by," 1.  Beck v. State 
396 So.2d 645 , Ala. , (NO. 77-530 )
","Dec. 19, 1980"
"Supreme Court of Alabama. May 25, 1979 371 So.2d 418
Extracted from page: 11
","Winstead v. State, No. 78-111, 371 So. 2d 418 (Ala. May 25, 1979)
","May 25, 1979",Alabama,Disavowed by," 1.  Ex parte Whisenant 
466 So.2d 1006 , Ala. , (NO. 83-824 )
","Jan. 25, 1985"
"Supreme Court of Alabama. January 26, 1979 369 So.2d 1272
Extracted from page: 12
","Watters v. State, No. 77-676, 369 So. 2d 1272 (Ala. Jan. 26, 1979)
","Jan. 26, 1979",Alabama,Overruled by," 1.  Beck v. State 
396 So.2d 645 , Ala. , (NO. 77-530 )
","Dec. 19, 1980"
"Supreme Court of Alabama. December 21, 1979 380 So.2d 774 1979 WL 591955
Extracted from page: 14
","Southern Ry. Co. v. Roberts, No. 78-354, 380 So. 2d 774 (Ala. Dec. 21, 1979)
","Dec. 21, 1979",Alabama,Overruled by," 1.  Tidball v. Orkin Exterminating Co., Inc.  
583 So.2d 239 , Ala. , (NO. 89-1462 )
","Apr. 26, 1991"
"Supreme Court of Alabama. January 26, 1979 370 So.2d 723
Extracted from page: 15
","Clements v. State, No. 77-643, 370 So. 2d 723 (Ala. Jan. 26, 1979)
","Jan. 26, 1979",Alabama,Overruled by," 1.  Beck v. State 
396 So.2d 645 , Ala. , (NO. 77-530 )
","Dec. 19, 1980"
"Supreme Court of Alabama. August 17, 1979 375 So.2d 1239
Extracted from page: 18
","Ex parte Bayne, No. 78-188, 375 So. 2d 1239 (Ala. Aug. 17, 1979)
","Aug. 17, 1979",Alabama,Overruled by," 1.  Ex parte Burgess 
827 So.2d 193 , Ala. , (NO. 1980803 )
","Aug. 25, 2000"
"Supreme Court of Alabama. January 26, 1979 368 So.2d 516 1979 WL 514925
Extracted from page: 21
","Garrett v. Raytheon Co., Inc., No. 77-606, 368 So. 2d 516, 1979 WL 514925 (Ala. Jan. 26, 1979)
","Jan. 26, 1979",Alabama,Overruled by," 1.  Griffin v. Unocal Corp.  
990 So.2d 291 , Ala. , (NO. 1061214 )
","Jan. 25, 2008"
"30, 1914 188 Ala. 206 66 So. 45
Extracted from page: 22
","Walker v. Gunnels, No. 654, 188 Ala. 206, 66 So. 45 (Ala. June 30, 1914)
","June 30, 1914",Alabama,Overruled by," 1.  Birmingham Amusement Co. v. Norris 
112 So. 633 , 216 Ala. 138 , 53 A.L.R. 840 , Ala. , (NO. 6 DIV. 519 )
","Apr. 28, 1927"
"12, 1914 186 Ala. 524 64 So. 611
Extracted from page: 23
","Wade v. Gilmer, 186 Ala. 524, 64 So. 611 (Ala. Feb. 12, 1914)
","Feb. 12, 1914",Alabama,Overruled by," 1.  Knox v. Criddle  
529 So.2d 969 , Ala. , (NO. 87-209 )
","July 08, 1988"
"11, 1914 189 Ala. 204 66 So. 149
Extracted from page: 23
","Leith v. Galloway Coal Co., No. 834, 189 Ala. 204, 66 So. 149 (Ala. June 11, 1914)
","June 11, 1914",Alabama,Overruled by," 1.  Toney v. Chenault 
85 So. 742 , 204 Ala. 329 , Ala. , (NO. 8 DIV. 214 )
","June 03, 1920"
"11, 1914 187 Ala. 552 65 So. 805
Extracted from page: 24
","Ellis v. Birmingham Waterworks Co., No. 847, 187 Ala. 552, 65 So. 805 (Ala. June 11, 1914)
","June 11, 1914",Alabama,Overruled by," 1.  Harris v. Board of Water and Sewer Com’rs of City of Mobile 
320 So.2d 624 , 294 Ala. 606 , Ala. , (NO. SC 851 )
","July 10, 1975"
"23, 1914 186 Ala. 310 65 So. 209
Extracted from page: 24
","Hogan v. Scott, No. 758, 186 Ala. 310, 65 So. 209 (Ala. Apr. 23, 1914)
","Apr. 23, 1914",Alabama,Overruled by," 1.  Keenum v. Dodson 
102 So. 230 , 212 Ala. 146 , Ala. , (NO. 6 DIV. 157 )
","Nov. 20, 1924"
"Supreme Court of Alabama. June 18, 1931 223 Ala. 252 135 So. 447
Extracted from page: 27
","Ex parte Fairfield-American Nat. Bank, No. 6 DIV 920, 223 Ala. 252, 135 So. 447 (Ala. June 18, 1931)
","June 18, 1931",Alabama,Overruled by," 1.  Ex parte Central of Georgia Ry. Co. 
10 So.2d 746 , 243 Ala. 508 , Ala. , (NO. 6 DIV. 59 )
","Nov. 19, 1942"
"Supreme Court of Alabama. June 25, 1931 223 Ala. 490 137 So. 185
Extracted from page: 28
","Elmore v. State, No. 8 DIV. 300, 223 Ala. 490, 137 So. 185 (Ala. June 25, 1931)
","June 25, 1931",Alabama,Abrogated by," 1.  Holt v. State 
372 So.2d 370 , Ala. , (NO. 77-150 )
","Aug. 04, 1978"
"Supreme Court of Alabama. May 14, 1931 223 Ala. 287 135 So. 441
Extracted from page: 28
","Benson Hardware Co. v. Jones, No. 4 DIV 534, 223 Ala. 287, 135 So. 441 (Ala. May 14, 1931)
","May 14, 1931",Alabama,Overruled by," 1.  Lily Flagg Bldg. Supply Co. v. J. M. Medlin & Co. 
232 So.2d 643 , 285 Ala. 402 , Ala. , (NO. 8 DIV. 360 )
","Mar. 05, 1970"
"Supreme Court of Alabama. March 05, 1931 222 Ala. 383 133 So. 50
Extracted from page: 28
","Federal Land Bank of New Orleans v. Rowe, No. 4 DIV 496, 222 Ala. 383, 133 So. 50 (Ala. Mar. 05, 1931)
","Mar. 05, 1931",Alabama,Overruled by," 1.  Smith v. Wilder 
120 So.2d 871 , 270 Ala. 637 , Ala. , (NO. 4 DIV. 878 , 4 DIV. 878-A )
","Mar. 24, 1960"
"Supreme Court of Alabama. March 12, 1931 222 Ala. 605 133 So. 710
Extracted from page: 29
","Mount Vernon-Woodberry Mills v. Little, No. 5 DIV 72, 222 Ala. 605, 133 So. 710 (Ala. Mar. 12, 1931)
","Mar. 12, 1931",Alabama,Overruled by," 1.  Harris v. Wright 
144 So. 834 , 225 Ala. 627 , Ala. , (NO. 8 DIV. 267 )
","Oct. 27, 1932"
