DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of North Carolina. April 14, 1975 286 N.C. 612 213 S.E.2d 214
Extracted from page: 7
","State v. Woods, No. 13, 286 N.C. 612, 213 S.E.2d 214 (N.C. Apr. 14, 1975)
","Apr. 14, 1975",NorthCarolina,Overruled by," 1.  State v. Worsley
443 S.E.2d 68 , 336 N.C. 268 , N.C. , (NO. 413A92 )
","May 06, 1994"
"Supreme Court of North Carolina. December 17, 1975 288 N.C. 514 220 S.E.2d 495
Extracted from page: 8
","State v. Branch, No. 1, 288 N.C. 514, 220 S.E.2d 495 (N.C. Dec. 17, 1975)
","Dec. 17, 1975",NorthCarolina,Overruled by," 1.  State v. Adcock  
310 S.E.2d 587 , 310 N.C. 1 , N.C. , (NO. 121A83 )
","Jan. 10, 1984"
"Supreme Court of North Carolina. October 30, 1900 127 N.C. 516 37 S.E. 148
Extracted from page: 8
","State v. Rippy, 127 N.C. 516, 37 S.E. 148 (N.C. Oct. 30, 1900)
","Oct. 30, 1900",NorthCarolina,Overruled by," 1.  State v. Blackmon  
132 S.E.2d 880 , 260 N.C. 352 , N.C. , (NO. 146 )
","Oct. 30, 1963"
"Supreme Court of North Carolina. March 13, 1900 126 N.C. 176 35 S.E. 251
Extracted from page: 9
","Finch v. Gregg, 126 N.C. 176, 35 S.E. 251, 49 L.R.A. 679 (N.C. Mar. 13, 1900)
","Mar. 13, 1900",NorthCarolina,Overruled by," 1.  Mason v. Nelson 
62 S.E. 625 , 148 N.C. 492 , 18 L.R.A.N.S. 1221 , 128 Am.St.Rep. 635 , N.C.
","Oct. 21, 1908"
"Supreme Court of North Carolina. March 06, 1900 126 N.C. 93 35 S.E. 243
Extracted from page: 12
","Edgerton v. Goldsboro Water Co., 126 N.C. 93, 35 S.E. 243, 48 L.R.A. 444 (N.C. Mar. 06, 1900)
","Mar. 06, 1900",NorthCarolina,Overruled by," 1.  Wadsworth v. City of Concord 
45 S.E. 948 , 133 N.C. 587 , N.C.
","Dec. 08, 1903"
"Supreme Court of North Carolina. November 13, 1900 127 N.C. 528 37 S.E. 193
Extracted from page: 12
","State v. McBroom, 127 N.C. 528, 37 S.E. 193 (N.C. Nov. 13, 1900)
","Nov. 13, 1900",NorthCarolina,Overruled by," 1.  State v. Sultan
54 S.E. 841 , 142 N.C. 569 , 9 Am.Ann.Cas. 310 , N.C.
","Sep. 18, 1906"
"Supreme Court of North Carolina. November 13, 1900 127 N.C. 528 37 S.E. 193
Extracted from page: 12
","State v. McBroom, 127 N.C. 528, 37 S.E. 193 (N.C. Nov. 13, 1900)
","Nov. 13, 1900",NorthCarolina,Overruled by," 2.  State v. Long 
57 S.E. 349 , 143 N.C. 670 , N.C.
","May 14, 1907"
"Supreme Court of North Carolina. March 27, 1900 126 N.C. 1014 35 S.E. 473
Extracted from page: 12
","State v. Higgs, 126 N.C. 1014, 35 S.E. 473, 48 L.R.A. 446 (N.C. Mar. 27, 1900)
","Mar. 27, 1900",NorthCarolina,Overruled by," 1.  Small v. Councilmen of Edenton 
60 S.E. 413 , 146 N.C. 527 , 20 L.R.A.N.S. 145 , N.C.
","Feb. 19, 1908"
"Supreme Court of North Carolina. June 07, 1900 126 N.C. 831 36 S.E. 269
Extracted from page: 12
","Debnam v. Southern Bell Telephone Co., 126 N.C. 831, 36 S.E. 269, 65 L.R.A. 915 (N.C. June 07, 1900)
","June 07, 1900",NorthCarolina,Overruled by," 1.  Southern Ry. Co. v. Allison 
23 S.Ct. 713 , 190 U.S. 326 , 47 L.Ed. 1078 , U.S.N.C. , (NO. 232 )
","May 18, 1903"
"Supreme Court of North Carolina. December 16, 1902 131 N.C. 518 42 S.E. 939
Extracted from page: 14
","Simpson v. Enfield Lumber Co., 131 N.C. 518, 42 S.E. 939 (N.C. Dec. 16, 1902)
","Dec. 16, 1902",NorthCarolina,Overruled by," 1.  Cratt v. Albemarle Timber Co.
43 S.E. 597 , 132 N.C. 151 , N.C.
","Mar. 17, 1903"
"Supreme Court of North Carolina. December 16, 1902 131 N.C. 509 42 S.E. 951
Extracted from page: 15
","McClure v. Fellows, 131 N.C. 509, 42 S.E. 951 (N.C. Dec. 16, 1902)
","Dec. 16, 1902",NorthCarolina,Overruled by," 1.  Peters Grocery Co. v. Collins Bag Co. 
55 S.E. 90 , 142 N.C. 174 , N.C.
","Oct. 02, 1906"
"Supreme Court of North Carolina. December 20, 1902 131 N.C. 657 43 S.E. 3
Extracted from page: 16
","Debnam v. Chitty, 131 N.C. 657, 43 S.E. 3 (N.C. Dec. 20, 1902)
","Dec. 20, 1902",NorthCarolina,Overruled by," 1.  Board of Com’rs of Town of Salem v. Wachovia Loan & Trust Co. 
55 S.E. 442 , 143 N.C. 110 , N.C.
","Nov. 21, 1906"
"Supreme Court of North Carolina. July 30, 1998 348 N.C. 588 502 S.E.2d 819
Extracted from page: 20
","State v. Green, No. 519A96, 348 N.C. 588, 502 S.E.2d 819, 1998 WL 426804 (N.C. July 30, 1998)
","July 30, 1998",NorthCarolina,Abrogated by," 1.  State v. Kelliher  
873 S.E.2d 366 , 381 N.C. 558 , 2022 -NCSC- 77 , N.C. , (NO. 442PA20 )
","June 17, 2022"
"Supreme Court of North Carolina. December 04, 1998 349 N.C. 290 507 S.E.2d 284
Extracted from page: 21
","Polaroid Corp. v. Offerman, No. 70PA98, 349 N.C. 290, 507 S.E.2d 284, 1998 WL 842563 (N.C. Dec. 04, 1998)
","Dec. 04, 1998",NorthCarolina,Abrogated by," 1.  Lenox, Inc. v. Tolson  
548 S.E.2d 513 , 353 N.C. 659 , N.C. , (NO. 17A01 )
","July 20, 2001"
"Supreme Court of North Carolina. March 17, 1896 118 N.C. 1200 24 S.E. 118
Extracted from page: 24
","State v. Bunting, 118 N.C. 1200, 24 S.E. 118 (N.C. Mar. 17, 1896)
","Mar. 17, 1896",NorthCarolina,Overruled by," 1.  State v. Harris 
59 S.E. 115 , 145 N.C. 456 , N.C.
","Oct. 30, 1907"
"Supreme Court of North Carolina. April 29, 1896 118 N.C. 1208 24 S.E. 660
Extracted from page: 27
","State v. Ostwalt, 118 N.C. 1208, 24 S.E. 660 (N.C. Apr. 29, 1896)
","Apr. 29, 1896",NorthCarolina,Overruled by," 1.  State v. Liles 
47 S.E. 750 , 134 N.C. 735 , N.C.
","Apr. 19, 1904"
"Supreme Court of North Carolina. February 24, 1890 105 N.C. 211 10 S.E. 895
Extracted from page: 27
","Wilson v. Johnson, 105 N.C. 211, 10 S.E. 895 (N.C. Feb. 24, 1890)
","Feb. 24, 1890",NorthCarolina,Abrogated by," 1.  Perry v. Scott 
14 S.E. 294 , 109 N.C. 374 , N.C.
","Dec. 03, 1891"
"Supreme Court of North Carolina. April 28, 1890 106 N.C. 796 11 S.E. 366
Extracted from page: 30
","State v. Hunter, 106 N.C. 796, 11 S.E. 366, 8 L.R.A. 529 (N.C. Apr. 28, 1890)
","Apr. 28, 1890",NorthCarolina,Overruled by," 1.  State v. Mobley  
83 S.E.2d 100 , 240 N.C. 476 , N.C. , (NO. 506 )
","July 09, 1954"
"Supreme Court of North Carolina. December 06, 1991 330 N.C. 390 410 S.E.2d 490
Extracted from page: 31
","Swanson v. State, No. 64PA91, 330 N.C. 390, 410 S.E.2d 490, 1991 WL 256641 (N.C. Dec. 06, 1991)
","Dec. 06, 1991",NorthCarolina,Abrogated by," 1.  Harper v. Virginia Dept. of Taxation
113 S.Ct. 2510 , 509 U.S. 86 , 125 L.Ed.2d 74 , 61 USLW 4664 , 16 Employee Benefits Cas. 2313 , U.S.Va. , (NO. 91-794 )
","June 18, 1993"
"Supreme Court of North Carolina. August 14, 1991 329 N.C. 576 407 S.E.2d 791
Extracted from page: 33
","Swanson v. State, No. 64PA91, 329 N.C. 576, 407 S.E.2d 791, 60 USLW 2172, 14 Employee Benefits Cas. 1213, 1991 WL 163817 (N.C. Aug. 14, 1991)
","Aug. 14, 1991",NorthCarolina,Abrogated by," 1.  Harper v. Virginia Dept. of Taxation  
113 S.Ct. 2510 , 509 U.S. 86 , 125 L.Ed.2d 74 , 61 USLW 4664 , 16 Employee Benefits Cas. 2313 , U.S.Va. , (NO. 91-794 )
","June 18, 1993"
"Supreme Court of North Carolina. April 08, 1994 336 N.C. 22 442 S.E.2d 24
Extracted from page: 44
","State v. Mitchell, No. 560A91, 336 N.C. 22, 442 S.E.2d 24, 31 A.L.R.5th 965, 1994 WL 115294 (N.C. Apr. 08, 1994)
","Apr. 08, 1994",NorthCarolina,Abrogated by," 1.  State v. Rogers  
817 S.E.2d 150 , 371 N.C. 397 , N.C. , (NO. 63A17 )
","Aug. 17, 2018"
"Supreme Court of North Carolina. September 09, 1994 337 N.C. 543 447 S.E.2d 727
Extracted from page: 46
","State v. Blankenship, No. 341A92, 337 N.C. 543, 447 S.E.2d 727, 1994 WL 484448 (N.C. Sep. 09, 1994)
","Sep. 09, 1994",NorthCarolina,Overruled by," 1.  State v. Barnes  
481 S.E.2d 44 , 345 N.C. 184 , N.C. , (NO. 146A94 )
","Feb. 10, 1997"
"Supreme Court of North Carolina. December 30, 1994 339 N.C. 59 451 S.E.2d 543
Extracted from page: 48
","State v. Rouse, No. 120A92, 339 N.C. 59, 451 S.E.2d 543, 1994 WL 718929 (N.C. Dec. 30, 1994)
","Dec. 30, 1994",NorthCarolina,Overruled by," 1.  State v. Hurst 
624 S.E.2d 309 , 360 N.C. 181 , N.C. , (NO. 363A04 )
","Jan. 27, 2006"
"Supreme Court of North Carolina. December 01, 1859 7 Jones (NC) 300 52 N.C. 300
Extracted from page: 49
","Stone v. Marshall, 52 N.C. 300, 7 Jones (NC) 300, 1859 WL 2205 (N.C. Dec. 01, 1859)
","Dec. 01, 1859",NorthCarolina,Overruled by," 1.  Morris v. Pearson 
79 N.C. 253 , 1878 WL 2444 , 28 Am.Rep. 315 , N.C.
","June 01, 1878"
"Supreme Court of North Carolina. October 01, 1883 89 N.C. 151 1883 WL 2485
Extracted from page: 50
","Alsbrook v. Reid, 89 N.C. 151, 1883 WL 2485 (N.C. Oct. 01, 1883)
","Oct. 01, 1883",NorthCarolina,Overruled by," 1.  Alexander v. Gibbon 
24 S.E. 748 , 118 N.C. 796 , 54 Am.St.Rep. 757 , N.C.
","May 19, 1896"
"Supreme Court of North Carolina. February 01, 1883 88 N.C. 592 1883 WL 2412
Extracted from page: 50
","Hampton v. Hardin, 88 N.C. 592, 1883 WL 2412 (N.C. Feb. 01, 1883)
","Feb. 01, 1883",NorthCarolina,Overruled by," 1.  McEwan v. Brown 
97 S.E. 20 , 176 N.C. 249 , N.C. , (NO. 13 )
","Oct. 23, 1918"
"Supreme Court of North Carolina. October 01, 1883 89 N.C. 334 1883 WL 2523
Extracted from page: 51
","Lassiter v. Western Union Telegraph Co., 89 N.C. 334, 1883 WL 2523 (N.C. Oct. 01, 1883)
","Oct. 01, 1883",NorthCarolina,Overruled by," 1.  Brown v. Postal Telegraph Cable Co. 
16 S.E. 179 , 111 N.C. 187 , 17 L.R.A. 648 , 32 Am.St.Rep. 793 , N.C.
","Nov. 17, 1892"
"Supreme Court of North Carolina. November 21, 1951 234 N.C. 536 67 S.E.2d 662
Extracted from page: 52
","Williams v. Union County Hospital Ass'n, No. 525, 234 N.C. 536, 67 S.E.2d 662 (N.C. Nov. 21, 1951)
","Nov. 21, 1951",NorthCarolina,Overruled by," 1.  Rabon v. Rowan Memorial Hospital, Inc. 
152 S.E.2d 485 , 269 N.C. 1 , N.C. , (NO. 605 )
","Jan. 20, 1967"
"Supreme Court of North Carolina. December 12, 1951 234 N.C. 660 68 S.E.2d 313
Extracted from page: 52
","Taylor v. Jones Bros. Bakery, No. 669, 234 N.C. 660, 68 S.E.2d 313 (N.C. Dec. 12, 1951)
","Dec. 12, 1951",NorthCarolina,Overruled by," 1.  Hinson v. Dawson 
92 S.E.2d 393 , 244 N.C. 23 , 62 A.L.R.2d 806 , N.C. , (NO. 305 )
","May 02, 1956"
"Supreme Court of North Carolina. February 28, 1951 233 N.C. 255 63 S.E.2d 630
Extracted from page: 55
","Gibson v. Dudley, No. 740, 233 N.C. 255, 63 S.E.2d 630 (N.C. Feb. 28, 1951)
","Feb. 28, 1951",NorthCarolina,Overruled by," 1.  Walls v. Grohman  
337 S.E.2d 556 , 315 N.C. 239 , N.C. , (NO. 96PA85 )
","Dec. 10, 1985"
"Supreme Court of North Carolina. September 19, 1951 234 N.C. 146 66 S.E.2d 657
Extracted from page: 55
","State v. Pillow, No. 74, 234 N.C. 146, 66 S.E.2d 657 (N.C. Sep. 19, 1951)
","Sep. 19, 1951",NorthCarolina,Overruled by," 1.  State v. Mobley 
83 S.E.2d 100 , 240 N.C. 476 , N.C. , (NO. 506 )
","July 09, 1954"
"Supreme Court of North Carolina. April 11, 1951 233 N.C. 422 64 S.E.2d 410
Extracted from page: 55
","Duncan v. Carpenter & Phillips, No. 236, 233 N.C. 422, 64 S.E.2d 410 (N.C. Apr. 11, 1951)
","Apr. 11, 1951",NorthCarolina,Overruled by," 1.  Taylor v. J. P. Stevens and Co.  
265 S.E.2d 144 , 300 N.C. 94 , N.C. , (NO. 35 )
","May 06, 1980"
"Supreme Court of North Carolina. October 01, 1885 93 N.C. 605 1885 WL 1746
Extracted from page: 59
","State v. Harrison, 93 N.C. 605, 1885 WL 1746 (N.C. Oct. 01, 1885)
","Oct. 01, 1885",NorthCarolina,Overruled by," 1.  State v. Dixon 
19 S.E. 364 , 114 N.C. 850 , N.C.
","Apr. 10, 1894"
"Supreme Court of North Carolina. October 01, 1885 93 N.C. 472 1885 WL 1711
Extracted from page: 60
","Barksdale v. Sampson County Com'rs, 93 N.C. 472, 1885 WL 1711 (N.C. Oct. 01, 1885)
","Oct. 01, 1885",NorthCarolina,Overruled by," 1.  Collie v. Commissioners of Franklin County 
59 S.E. 44 , 145 N.C. 170 , N.C.
","Oct. 10, 1907"
"Supreme Court of North Carolina. March 19, 1958 248 N.C. 54 102 S.E.2d 407
Extracted from page: 2
","Mobley v. Broome, No. 163, 248 N.C. 54, 102 S.E.2d 407 (N.C. Mar. 19, 1958)
","Mar. 19, 1958",NorthCarolina,Overruled by," 1.  Fowler v. Valencourt 
435 S.E.2d 530 , 334 N.C. 345 , N.C. , (NO. 428PA92 )
","July 30, 1993"
"Supreme Court of North Carolina. January 01, 1877 76 N.C. 153 1877 WL 2669
Extracted from page: 6
","Satterthwaite v. Beaufort County Com'rs, 76 N.C. 153, 1877 WL 2669 (N.C. 1877)
","June 15, 1877",NorthCarolina,Overruled by," 1.  Matter of Alamance County Court Facilities 
405 S.E.2d 125 , 329 N.C. 84 , N.C. , (NO. 191A89 )
","June 12, 1991"
"Supreme Court of North Carolina. October 08, 1947 228 N.C. 22 44 S.E.2d 207
Extracted from page: 9
","State v. Warren, No. 225, 228 N.C. 22, 44 S.E.2d 207 (N.C. Oct. 08, 1947)
","Oct. 08, 1947",NorthCarolina,Overruled by," 1.  State v. Adcock  
310 S.E.2d 587 , 310 N.C. 1 , N.C. , (NO. 121A83 )
","Jan. 10, 1984"
"Supreme Court of North Carolina. March 05, 1947 227 N.C. 193 41 S.E.2d 586
Extracted from page: 10
","Carter v. Thurston Motor Lines, No. 739, 227 N.C. 193, 41 S.E.2d 586 (N.C. Mar. 05, 1947)
","Mar. 05, 1947",NorthCarolina,Overruled by," 1.  Knight v. Associated Transport, Inc. 
122 S.E.2d 64 , 255 N.C. 462 , N.C. , (NO. 171 )
","Oct. 11, 1961"
"Supreme Court of North Carolina. February 01, 1882 86 N.C. 683 1882 WL 2855
Extracted from page: 12
","State v. Freeman, 86 N.C. 683, 1882 WL 2855 (N.C. Feb. 01, 1882)
","Feb. 01, 1882",NorthCarolina,Overruled by," 1.  State v. Mobley 
83 S.E.2d 100 , 240 N.C. 476 , N.C. , (NO. 506 )
","July 09, 1954"
"Supreme Court of North Carolina. October 05, 1982 306 N.C. 683 295 S.E.2d 394
Extracted from page: 14
","State v. Meadows, No. 89A81, 306 N.C. 683, 295 S.E.2d 394 (N.C. Oct. 05, 1982)
","Oct. 05, 1982",NorthCarolina,Overruled by," 1.  State v. Grier  
300 S.E.2d 351 , 307 N.C. 628 , N.C. , (NO. 258A82 )
","Mar. 08, 1983"
"Supreme Court of North Carolina. January 27, 1982 305 N.C. 77 286 S.E.2d 552
Extracted from page: 14
","State v. Hall, No. 101, 305 N.C. 77, 286 S.E.2d 552, 1982 WL 1052318 (N.C. Jan. 27, 1982)
","Jan. 27, 1982",NorthCarolina,Overruled by," 1.  State v. Diaz
346 S.E.2d 488 , 317 N.C. 545 , N.C. , (NO. 30PA86 )
","Aug. 12, 1986"
"Supreme Court of North Carolina. January 27, 1982 305 N.C. 77 286 S.E.2d 552
Extracted from page: 14
","State v. Hall, No. 101, 305 N.C. 77, 286 S.E.2d 552, 1982 WL 1052318 (N.C. Jan. 27, 1982)
","Jan. 27, 1982",NorthCarolina,Overruled by," 2.  State v. Elder  
881 S.E.2d 227 , 383 N.C. 578 , 2022 -NCSC- 142 , N.C. , (NO. 276A21 )
","Dec. 16, 2022"
"Supreme Court of North Carolina. January 27, 1982 305 N.C. 92 286 S.E.2d 527
Extracted from page: 14
","Matter of Stedman, No. 35, 305 N.C. 92, 286 S.E.2d 527 (N.C. Jan. 27, 1982)
","Jan. 27, 1982",NorthCarolina,Overruled by," 1.  State v. Dellinger 
468 S.E.2d 218 , 343 N.C. 93 , N.C. , (NO. 215PA95 )
","Apr. 04, 1996"
"Supreme Court of North Carolina. June 02, 1982 306 N.C. 90 291 S.E.2d 599
Extracted from page: 15
","State v. Vickers, No. 106A81, 306 N.C. 90, 291 S.E.2d 599 (N.C. June 02, 1982)
","June 02, 1982",NorthCarolina,Abrogated by," 1.  State v. Barnes 
430 S.E.2d 223 , 333 N.C. 666 , N.C. , (NO. 540A90 )
","June 04, 1993"
"Supreme Court of North Carolina. June 02, 1982 306 N.C. 62 291 S.E.2d 607
Extracted from page: 16
","State v. LeDuc, No. 115A81, 306 N.C. 62, 291 S.E.2d 607 (N.C. June 02, 1982)
","June 02, 1982",NorthCarolina,Overruled by," 1.  State v. Childress 
362 S.E.2d 263 , 321 N.C. 226 , N.C. , (NO. 42A87 )
","Dec. 02, 1987"
"Supreme Court of North Carolina. July 28, 1988 322 N.C. 770 370 S.E.2d 390
Extracted from page: 25
","State v. White, No. 599PA87, 322 N.C. 770, 370 S.E.2d 390, 57 USLW 2146, 1988 WL 78578 (N.C. July 28, 1988)
","July 28, 1988",NorthCarolina,Abrogated by," 1.  Horton v. California 
110 S.Ct. 2301 , 496 U.S. 128 , 110 L.Ed.2d 112 , 58 USLW 4694 , U.S.Cal. , (NO. 88-7164 )
","June 04, 1990"
"Supreme Court of North Carolina. November 03, 1988 323 N.C. 407 373 S.E.2d 400
Extracted from page: 29
","State v. Hunt, No. 5A86, 323 N.C. 407, 373 S.E.2d 400, 1988 WL 117704 (N.C. Nov. 03, 1988)
","Nov. 03, 1988",NorthCarolina,Abrogated by," 1.  State v. Gaines
483 S.E.2d 396 , 345 N.C. 647 , N.C. , (NO. 486A94 )
","Apr. 11, 1997"
