DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Judicial Court of Massachusetts, Essex. March 01, 1938 299 Mass. 480 13 N.E.2d 438
Extracted from page: 12
","Luster v. Luster, 299 Mass. 480, 13 N.E.2d 438 (Mass. Mar. 01, 1938)
","Mar. 01, 1938",Massachusetts,Abrogated by," 2.  Stamboulis v. Stamboulis
519 N.E.2d 1299 , 401 Mass. 762 , 56 USLW 2551 , Mass. , (NO. W-4536 )
","Mar. 07, 1988"
"Supreme Judicial Court of Massachusetts, Essex. May 26, 1938 300 Mass. 372 15 N.E.2d 222
Extracted from page: 13
","Com. v. Gardner, 300 Mass. 372, 15 N.E.2d 222 (Mass. May 26, 1938)
","May 26, 1938",Massachusetts,Overruled by," 1.  Com. v. Baird 
247 N.E.2d 574 , 355 Mass. 746 , Mass.
","May 01, 1969"
"Supreme Judicial Court of Massachusetts, Norfolk. December 30, 1938 302 Mass. 63 18 N.E.2d 332
Extracted from page: 15
","Zytka v. Dmochowski, 302 Mass. 63, 18 N.E.2d 332, 120 A.L.R. 470 (Mass. Dec. 30, 1938)
","Dec. 30, 1938",Massachusetts,Abrogated by," 1.  Wilcox v. Trautz 
693 N.E.2d 141 , 427 Mass. 326 , Mass. , (NO. SJC-07621 )
","Apr. 21, 1998"
"Supreme Judicial Court of Massachusetts, Worcester. May 24, 1938 300 Mass. 223 15 N.E.2d 185
Extracted from page: 16
","Vigneault v. Dr. Hewson Dental Co., 300 Mass. 223, 15 N.E.2d 185, 129 A.L.R. 95 (Mass. May 24, 1938)
","May 24, 1938",Massachusetts,Abrogated by," 1.  Doull v. Foster 
163 N.E.3d 976 , 487 Mass. 1 , Mass. , (NO. SJC-12921 )
","Feb. 26, 2021"
"Supreme Judicial Court of Massachusetts, Suffolk. September 02, 1902 182 Mass. 80 64 N.E. 688
Extracted from page: 23
","Bradford v. McQuestion, 182 Mass. 80, 64 N.E. 688 (Mass. Sep. 02, 1902)
","Sep. 02, 1902",Massachusetts,Abrogated by," 1.  Trio Algarvio, Inc. v. Commissioner of Dept. of Environmental Protection  
795 N.E.2d 1148 , 440 Mass. 94 , Mass. , (NO. SJC-08945 )
","Sep. 09, 2003"
"Supreme Judicial Court of Massachusetts, Worcester. January 03, 1902 180 Mass. 263 62 N.E. 364
Extracted from page: 25
","Worcester & S. St. Ry. Co. v. Travelers' Ins. Co., 180 Mass. 263, 62 N.E. 364, 91 Am. St. Rep. 275, 57 L.R.A. 629 (Mass. Jan. 03, 1902)
","Jan. 03, 1902",Massachusetts,Overruled by," 1.  Gaudette v. Webb 
284 N.E.2d 222 , 362 Mass. 60 , 61 A.L.R.3d 893 , Mass.
","June 05, 1972"
"Supreme Judicial Court of Massachusetts, Worcester. October 26, 1933 284 Mass. 283 187 N.E. 542
Extracted from page: 33
","Corey v. National Ben Franklin Ins. Co., 284 Mass. 283, 187 N.E. 542 (Mass. Oct. 26, 1933)
","Oct. 26, 1933",Massachusetts,Overruled by," 1.  Tamerlane Corp. v. Warwick Ins. Co.  
590 N.E.2d 191 , 412 Mass. 486 , Mass. , (NO. 5737 )
","Apr. 21, 1992"
"Supreme Judicial Court of Massachusetts. January 19, 1880 128 Mass. 131 1880 WL 10622
Extracted from page: 43
","Small v. Howard, 128 Mass. 131, 35 Am. Rep. 363, 1880 WL 10622 (Mass. 1880)
","June 15, 1880",Massachusetts,Overruled by," 1.  Brune v. Belinkoff  
235 N.E.2d 793 , 354 Mass. 102 , Mass.
","Apr. 03, 1968"
"Supreme Judicial Court of Massachusetts, Franklin. February 27, 1924 248 Mass. 83 142 N.E. 755
Extracted from page: 44
","Wise v. Kennedy, 248 Mass. 83, 142 N.E. 755 (Mass. Feb. 27, 1924)
","Feb. 27, 1924",Massachusetts,Overruled by," 1.  Still Associates, Inc. v. Murphy 
267 N.E.2d 217 , 358 Mass. 760 , 8 UCC Rep.Serv. 929 , Mass.
","Mar. 02, 1971"
"Supreme Judicial Court of Massachusetts, Middlesex. February 29, 1924 247 Mass. 580 142 N.E. 921
Extracted from page: 46
","Com. v. Andler, 247 Mass. 580, 142 N.E. 921 (Mass. Feb. 29, 1924)
","Feb. 29, 1924",Massachusetts,Abrogated by," 1.  Commonwealth v. Doughty 
207 N.E.3d 513 , 491 Mass. 788 , Mass. , (NO. SJC-13112 )
","May 02, 2023"
"Supreme Judicial Court of Massachusetts, Suffolk. February 04, 1959 338 Mass. 494 156 N.E.2d 44
Extracted from page: 58
","Imperiali v. Pica, 338 Mass. 494, 156 N.E.2d 44 (Mass. Feb. 04, 1959)
","Feb. 04, 1959",Massachusetts,Abrogated by," 1.  Darcy v. Hartford Ins. Co. 
554 N.E.2d 28 , 407 Mass. 481 , Mass. , (NO. 5306 )
","May 22, 1990"
"Supreme Judicial Court of Massachusetts, Suffolk. July 02, 1959 339 Mass. 521 159 N.E.2d 856
Extracted from page: 59
","Com. v. Burke, 339 Mass. 521, 159 N.E.2d 856, 77 A.L.R.2d 451 (Mass. July 02, 1959)
","July 02, 1959",Massachusetts,Overruled by," 1.  Com. v. Beldotti 
567 N.E.2d 1219 , 409 Mass. 553 , Mass. , (NO. 5173 )
","Mar. 14, 1991"
"Supreme Judicial Court of Massachusetts, Norfolk. May 23, 1908 199 Mass. 160 85 N.E. 168
Extracted from page: 1
","Otis v. Freeman, 199 Mass. 160, 85 N.E. 168, 127 Am. St. Rep. 476 (Mass. May 23, 1908)
","May 23, 1908",Massachusetts,Abrogated by," 1.  Wilcox v. Trautz 
693 N.E.2d 141 , 427 Mass. 326 , Mass. , (NO. SJC-07621 )
","Apr. 21, 1998"
"Supreme Judicial Court of Massachusetts, Bristol. November 24, 1908 200 Mass. 232 86 N.E. 293
Extracted from page: 5
","Sherlag v. Kelley, 200 Mass. 232, 86 N.E. 293, 19 L.R.A.N.S. 633, 128 Am. St. Rep. 414 (Mass. Nov. 24, 1908)
","Nov. 24, 1908",Massachusetts,Overruled by," 1.  Gaudette v. Webb 
284 N.E.2d 222 , 362 Mass. 60 , 61 A.L.R.3d 893 , Mass.
","June 05, 1972"
"Supreme Judicial Court of Massachusetts, Bristol. December 03, 1892 157 Mass. 421 32 N.E. 744
Extracted from page: 16
","Worthington v. Waring, 157 Mass. 421, 32 N.E. 744, 34 Am. St. Rep. 294, 20 L.R.A. 342 (Mass. Dec. 03, 1892)
","Dec. 03, 1892",Massachusetts,Overruled by," 1.  Cornellier v. Haverhill Shoe Mfrs.’ Ass’n 
109 N.E. 643 , 221 Mass. 554 , L.R.A. 1916C, 218 , Mass.
","Sep. 16, 1915"
"Supreme Judicial Court of Massachusetts, Hampden. June 26, 2009 454 Mass. 159 908 N.E.2d 729
Extracted from page: 17
","Com. v. Johnson, No. SJC-10267, 454 Mass. 159, 908 N.E.2d 729, 2009 WL 1799826 (Mass. June 26, 2009)
","June 26, 2009",Massachusetts,Abrogated by," 1.  Commonwealth v. Torres-Pagan  
138 N.E.3d 1012 , 484 Mass. 34 , Mass. , (NO. SJC-12697 )
","Jan. 29, 2020"
"Supreme Judicial Court of Massachusetts, Hampden. December 07, 2009 455 Mass. 437 917 N.E.2d 734
Extracted from page: 17
","Com. v. Arrington, No. SJC-10374, 455 Mass. 437, 917 N.E.2d 734, 2009 WL 4434143 (Mass. Dec. 07, 2009)
","Dec. 07, 2009",Massachusetts,Abrogated by," 1.  Commonwealth v. Fontanez  
120 N.E.3d 707 , 482 Mass. 22 , Mass. , (NO. SJC-12469 )
","Apr. 16, 2019"
"Supreme Judicial Court of Massachusetts, Worcester. May 28, 2009 454 Mass. 12 906 N.E.2d 981
Extracted from page: 17
","Com. v. Senior, No. SJC-10289, 454 Mass. 12, 906 N.E.2d 981, 2009 WL 1463429 (Mass. May 28, 2009)
","May 28, 2009",Massachusetts,Abrogated by," 1.  Commonwealth v. Doughty  
207 N.E.3d 513 , 491 Mass. 788 , Mass. , (NO. SJC-13112 )
","May 02, 2023"
"Supreme Judicial Court of Massachusetts, Norfolk. February 12, 2009 453 Mass. 203 900 N.E.2d 871
Extracted from page: 21
","Com. v. Williams, No. SJC-09737, 453 Mass. 203, 900 N.E.2d 871, 2009 WL 323293 (Mass. Feb. 12, 2009)
","Feb. 12, 2009",Massachusetts,Abrogated by," 1.  Commonwealth v. DeJesus  
182 N.E.3d 280 , 489 Mass. 292 , Mass. , (NO. SJC-13171 )
","Mar. 15, 2022"
"Supreme Judicial Court of Massachusetts, Plymouth. May 15, 2009 453 Mass. 782 906 N.E.2d 299
Extracted from page: 26
","Com. v. Silva-Santiago, No. SJC-10154, 453 Mass. 782, 906 N.E.2d 299, 2009 WL 1333006 (Mass. May 15, 2009)
","May 15, 2009",Massachusetts,Abrogated by," 1.  Commonwealth v. Moore  
109 N.E.3d 484 , 480 Mass. 799 , Mass. , (NO. SJC-11652 )
","Oct. 31, 2018"
"Supreme Judicial Court of Massachusetts, Worcester. December 04, 2009 455 Mass. 408 917 N.E.2d 740
Extracted from page: 27
","Com. v. Bell, No. SJC-10351, 455 Mass. 408, 917 N.E.2d 740, 2009 WL 4351270 (Mass. Dec. 04, 2009)
","Dec. 04, 2009",Massachusetts,Abrogated by," 1.  Com. v. LaBrie 
46 N.E.3d 519 , 473 Mass. 754 , Mass. , (NO. SJC-11836 )
","Mar. 09, 2016"
"Supreme Judicial Court of Massachusetts, Suffolk. July 27, 2009 454 Mass. 390 910 N.E.2d 317
Extracted from page: 28
","Warfield v. Beth Israel Deaconess Medical Center, Inc., No. SJC-10375, 454 Mass. 390, 910 N.E.2d 317, 106 Fair Empl. Prac. Cas. (BNA) 1613, 92 Empl. Prac. Dec. P 43623, 2009 WL 2195791 (Mass. July 27, 2009)
","July 27, 2009",Massachusetts,Abrogated by," 1.  Joule, Inc. v. Simmons  
944 N.E.2d 143 , 459 Mass. 88 , 111 Fair Empl.Prac.Cas. (BNA) 1306 , Mass. , (NO. SJC-10712 )
","Mar. 10, 2011"
"Supreme Judicial Court of Massachusetts, Middlesex. February 24, 2009 453 Mass. 266 901 N.E.2d 670
Extracted from page: 28
","Com. v. Diaz, No. SJC-09559, 453 Mass. 266, 901 N.E.2d 670, 2009 WL 428296 (Mass. Feb. 24, 2009)
","Feb. 24, 2009",Massachusetts,Overruled by," 1.  Com. v. Womack 
929 N.E.2d 943 , 457 Mass. 268 , Mass. , (NO. SJC-10207 )
","July 13, 2010"
"Supreme Judicial Court of Massachusetts, Middlesex. June 09, 2010 457 Mass. 64 927 N.E.2d 993
Extracted from page: 30
","Com. v. Marzilli, No. SJC-10557, 457 Mass. 64, 927 N.E.2d 993, 2010 WL 2278360 (Mass. June 09, 2010)
","June 09, 2010",Massachusetts,Abrogated by," 1.  Com. v. LaBrie 
46 N.E.3d 519 , 473 Mass. 754 , Mass. , (NO. SJC-11836 )
","Mar. 09, 2016"
"Supreme Judicial Court of Massachusetts, Essex. January 06, 2010 455 Mass. 590 919 N.E.2d 158
Extracted from page: 32
","City of Lynn v. Lynn Police Ass'n, No. SJC-10422, 455 Mass. 590, 919 N.E.2d 158, 187 L.R.R.M. (BNA) 3189, 2010 WL 10980 (Mass. Jan. 06, 2010)
","Jan. 06, 2010",Massachusetts,Overruled by," 1.  Buffalo-Water 1, LLC v. Fidelity Real Estate Company, LLC  
111 N.E.3d 266 , 481 Mass. 13 , Mass. , (NO. SJC-12487 )
","Nov. 26, 2018"
"Supreme Judicial Court of Massachusetts, Suffolk. March 29, 2010 456 Mass. 385 923 N.E.2d 1004
Extracted from page: 36
","Com. v. Mubdi, No. SJC-10552, 456 Mass. 385, 923 N.E.2d 1004, 2010 WL 1137051 (Mass. Mar. 29, 2010)
","Mar. 29, 2010",Massachusetts,Abrogated by," 1.  Commonwealth v. DeJesus 
182 N.E.3d 280 , 489 Mass. 292 , Mass. , (NO. SJC-13171 )
","Mar. 15, 2022"
"Supreme Judicial Court of Massachusetts, Suffolk. March 29, 2010 456 Mass. 385 923 N.E.2d 1004
Extracted from page: 36
","Com. v. Mubdi, No. SJC-10552, 456 Mass. 385, 923 N.E.2d 1004, 2010 WL 1137051 (Mass. Mar. 29, 2010)
","Mar. 29, 2010",Massachusetts,Abrogated by," 2.  Commonwealth v. Delossantos  
210 N.E.3d 427 , 492 Mass. 242 , Mass. , (NO. SJC-13351 )
","June 13, 2023"
"Supreme Judicial Court of Massachusetts, Bristol. August 09, 2010 457 Mass. 461 931 N.E.2d 20
Extracted from page: 37
","Com. v. Rodriguez, No. SJC-10160, 457 Mass. 461, 931 N.E.2d 20, 2010 WL 3064345 (Mass. Aug. 09, 2010)
","Aug. 09, 2010",Massachusetts,Abrogated by," 1.  Marshall v. Com.  
977 N.E.2d 40 , 463 Mass. 529 , Mass. , (NO. SJC-10997 )
","Oct. 15, 2012"
"Supreme Judicial Court of Massachusetts, Suffolk. March 18, 2008 450 Mass. 818 882 N.E.2d 328
Extracted from page: 43
","Com. v. Isaiah I., No. SJC-09997, 450 Mass. 818, 882 N.E.2d 328, 2008 WL 681891 (Mass. Mar. 18, 2008)
","Mar. 18, 2008",Massachusetts,Abrogated by," 1.  Commonwealth v. Torres-Pagan 
138 N.E.3d 1012 , 484 Mass. 34 , Mass. , (NO. SJC-12697 )
","Jan. 29, 2020"
"Supreme Judicial Court of Massachusetts, Suffolk. November 24, 2008 452 Mass. 617 897 N.E.2d 31
Extracted from page: 46
","Com. v. Phillips, No. SJC-09231, 452 Mass. 617, 897 N.E.2d 31, 2008 WL 4951770 (Mass. Nov. 24, 2008)
","Nov. 24, 2008",Massachusetts,Overruled by," 1.  Com. v. Britt  
987 N.E.2d 558 , 465 Mass. 87 , Mass. , (NO. SJC-10877 )
","May 10, 2013"
"Supreme Judicial Court of Massachusetts, Norfolk. July 23, 2008 452 Mass. 1 890 N.E.2d 819
Extracted from page: 52
","Matsuyama v. Birnbaum, No. SJC-09964, 452 Mass. 1, 890 N.E.2d 819, 2008 WL 2807476 (Mass. July 23, 2008)
","July 23, 2008",Massachusetts,Abrogated by," 1.  Doull v. Foster  
163 N.E.3d 976 , 487 Mass. 1 , Mass. , (NO. SJC-12921 )
","Feb. 26, 2021"
"14, 2018 480 Mass. 575 106 N.E.3d 632
Extracted from page: 54
","Commonwealth v. Lutskov, No. SJC-12411, 480 Mass. 575, 106 N.E.3d 632, 2018 WL 4369772 (Mass. Sep. 14, 2018)
","Sep. 14, 2018",Massachusetts,Abrogated by," 1.  Commonwealth v. Desiderio  
208 N.E.3d 1 , 491 Mass. 809 , Mass. , (NO. SJC-13338 )
","May 04, 2023"
"Supreme Judicial Court of Massachusetts, Essex. May 26, 1942 311 Mass. 525 42 N.E.2d 282
Extracted from page: 5
","Stratis v. McLellan Stores Co., 311 Mass. 525, 42 N.E.2d 282, 142 A.L.R. 1393 (Mass. May 26, 1942)
","May 26, 1942",Massachusetts,Overruled by," 1.  Tindall v. Denholm & McKay Co.  
196 N.E.2d 631 , 347 Mass. 100 , Mass.
","Feb. 28, 1964"
"Supreme Judicial Court of Massachusetts. November 01, 1849 58 Mass. 609 1849 WL 4585
Extracted from page: 7
","Gray v. Lowell & L.R. Co., 58 Mass. 609, 4 Cush. 609, 1849 WL 4585 (Mass. 1849)
","June 15, 1849",Massachusetts,Overruled by," 1.  New Haven & N. Co. v. Inhabitants of Northampton 
1869 WL 5695 , 102 Mass. 116 , Mass.
","June 15, 1869"
"Supreme Judicial Court of Massachusetts. October 01, 1849 58 Mass. 322 1849 WL 4519
Extracted from page: 8
","Gregg v. Wyman, 58 Mass. 322, 4 Cush. 322, 1849 WL 4519 (Mass. 1849)
","June 15, 1849",Massachusetts,Overruled by," 1.  Hall v. Corcoran 
1871 WL 8661 , 107 Mass. 251 , 9 Am.Rep. 30 , Mass.
","June 15, 1871"
"Supreme Judicial Court of Massachusetts. January 01, 1849 57 Mass. 25 1849 WL 4340
Extracted from page: 8
","Com. v. Boston & M.R.R., 57 Mass. 25, 3 Cush. 25, 1849 WL 4340 (Mass. 1849)
","June 15, 1849",Massachusetts,Overruled by," 1.  New Haven & N. Co. v. Inhabitants of Northampton  
1869 WL 5695 , 102 Mass. 116 , Mass.
","June 15, 1869"
"Supreme Judicial Court of Massachusetts. January 01, 1853 66 Mass. 78 1853 WL 5111
Extracted from page: 9
","Butler v. Fessenden, 66 Mass. 78, 12 Cush. 78, 1853 WL 5111 (Mass. 1853)
","June 15, 1853",Massachusetts,Overruled by," 1.  Laine v. Aarnio 
164 N.E. 238 , 265 Mass. 374 , Mass.
","Dec. 22, 1928"
"Supreme Judicial Court of Massachusetts, Suffolk. May 15, 1894 161 Mass. 237 37 N.E. 166
Extracted from page: 19
","Putnam v. Grace, 161 Mass. 237, 37 N.E. 166 (Mass. May 15, 1894)
","May 15, 1894",Massachusetts,Overruled by," 1.  Morad v. Silva 
117 N.E.2d 290 , 331 Mass. 94 , Mass.
","Jan. 29, 1954"
"Supreme Judicial Court of Massachusetts, Suffolk. November 05, 2015 473 Mass. 112 40 N.E.3d 989
Extracted from page: 27
","In re G.P., No. SJC-11911, 473 Mass. 112, 40 N.E.3d 989, 2015 WL 6739182 (Mass. Nov. 05, 2015)
","Nov. 05, 2015",Massachusetts,Abrogated by," 1.  Matter of Minor  
148 N.E.3d 1182 , 484 Mass. 295 , Mass. , (NO. SJC-12747 )
","Mar. 17, 2020"
"Supreme Judicial Court of Massachusetts, Bristol. December 18, 2015 473 Mass. 317 41 N.E.3d 1073
Extracted from page: 29
","Com. v. Cole, No. SJC-11346, 473 Mass. 317, 41 N.E.3d 1073, 2015 WL 9239840 (Mass. Dec. 18, 2015)
","Dec. 18, 2015",Massachusetts,Abrogated by," 1.  Commonwealth v. Wardsworth 
124 N.E.3d 662 , 482 Mass. 454 , Mass. , (NO. SJC-11125 )
","June 19, 2019"
"Supreme Judicial Court of Massachusetts, Middlesex. April 02, 2003 439 Mass. 97 786 N.E.2d 318
Extracted from page: 36
","Krapf v. Krapf, No. SJC-08872, 439 Mass. 97, 786 N.E.2d 318, 2003 WL 1702535 (Mass. Apr. 02, 2003)
","Apr. 02, 2003",Massachusetts,Abrogated by," 1.  Howell v. Howell 
137 S.Ct. 1400 , 581 U.S. 214 , 197 L.Ed.2d 781 , 85 USLW 4245 , 17 Cal. Daily Op. Serv. 4423 , 2017 Daily Journal D.A.R. 4449 , 26 Fla. L. Weekly Fed. S 568 , U.S.Ariz. , (NO. 15-1031 )
","May 15, 2017"
"Supreme Judicial Court of Massachusetts, Suffolk. October 31, 2003 440 Mass. 281 797 N.E.2d 1191
Extracted from page: 38
","Com. v. Santos, No. SJC-08893, 440 Mass. 281, 797 N.E.2d 1191, 2003 WL 22455848 (Mass. Oct. 31, 2003)
","Oct. 31, 2003",Massachusetts,Overruled by," 1.  Com. v. Anderson  
963 N.E.2d 704 , 461 Mass. 616 , Mass. , (NO. SJC-10925 )
","Mar. 09, 2012"
"Supreme Judicial Court of Massachusetts, Middlesex. May 22, 2003 439 Mass. 441 788 N.E.2d 954
Extracted from page: 42
","Com. v. Montanez, No. SJC-08882, 439 Mass. 441, 788 N.E.2d 954, 2003 WL 21183088 (Mass. May 22, 2003)
","May 22, 2003",Massachusetts,Overruled by," 1.  Com. v. King  
834 N.E.2d 1175 , 445 Mass. 217 , 40 A.L.R.6th 609 , Mass. , (NO. SJC-09417 )
","Sep. 29, 2005"
"Supreme Judicial Court of Massachusetts, Hampden. May 18, 2007 449 Mass. 183 866 N.E.2d 406
Extracted from page: 46
","Com. v. Hines, No. SJC-09789, 449 Mass. 183, 866 N.E.2d 406, 2007 WL 1439537 (Mass. May 18, 2007)
","May 18, 2007",Massachusetts,Overruled by," 1.  Commonwealth v. Rossetti  
186 N.E.3d 729 , 489 Mass. 589 , Mass. , (NO. SJC-13036 )
","May 05, 2022"
