DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Nebraska. December 04, 1981 210 Neb. 109 313 N.W.2d 248
Extracted from page: 29
","Husted v. Peter Kiewit and Sons Const. Co., No. 44093, 210 Neb. 109, 313 N.W.2d 248 (Neb. Dec. 04, 1981)
","Dec. 04, 1981",Nebraska,Overruled by," 1.  Berggren v. Grand Island Accessories, Inc. 
545 N.W.2d 727 , 249 Neb. 789 , Neb. , (NO. S-95-201 )
","Apr. 05, 1996"
"Supreme Court of Nebraska. November 06, 1981 209 Neb. 835 312 N.W.2d 256
Extracted from page: 30
","Watson v. City of Omaha, No. 43488, 209 Neb. 835, 312 N.W.2d 256 (Neb. Nov. 06, 1981)
","Nov. 06, 1981",Nebraska,Overruled by," 1.  Bronsen v. Dawes County 
722 N.W.2d 17 , 272 Neb. 320 , Neb. , (NO. S-04-237 )
","Sep. 29, 2006"
"Supreme Court of Nebraska. December 04, 1981 210 Neb. 57 313 N.W.2d 215
Extracted from page: 31
","Darr v. Long, No. 43524, 210 Neb. 57, 313 N.W.2d 215 (Neb. Dec. 04, 1981)
","Dec. 04, 1981",Nebraska,Overruled by," 1.  Strong v. Omaha Const. Industry Pension Plan 
701 N.W.2d 320 , 270 Neb. 1 , 35 Employee Benefits Cas. 2655 , Neb. , (NO. S-03-1403 )
","June 24, 2005"
"Supreme Court of Nebraska. May 08, 1981 208 Neb. 714 305 N.W.2d 621
Extracted from page: 31
","Eich v. State Farm Mut. Auto. Ins. Co., No. 43271, 208 Neb. 714, 305 N.W.2d 621 (Neb. May 08, 1981)
","May 08, 1981",Nebraska,Overruled by," 1.  Lane v. State Farm Mut. Auto. Ins. Co.
308 N.W.2d 503 , 209 Neb. 396 , Neb. , (NO. 43270 )
","July 10, 1981"
"Supreme Court of Nebraska. May 08, 1981 208 Neb. 714 305 N.W.2d 621
Extracted from page: 31
","Eich v. State Farm Mut. Auto. Ins. Co., No. 43271, 208 Neb. 714, 305 N.W.2d 621 (Neb. May 08, 1981)
","May 08, 1981",Nebraska,Overruled by," 2.  Kracl v. Aetna Cas. and Sur. Co. 
374 N.W.2d 40 , 220 Neb. 869 , Neb. , (NO. 84-147 )
","Sep. 27, 1985"
"Supreme Court of Nebraska. February 21, 1888 23 Neb. 462 36 N.W. 755
Extracted from page: 35
","Hoagland v. Van Etten, 23 Neb. 462, 36 N.W. 755 (Neb. Feb. 21, 1888)
","Feb. 21, 1888",Nebraska,Overruled by," 1.  Archer v. Musick 
25 N.W.2d 908 , 147 Neb. 1018 , 168 A.L.R. 1164 , 12 Lab.Cas. P 63,586 , Neb. , (NO. 32067 )
","Jan. 31, 1947"
"Supreme Court of Nebraska. February 08, 1888 23 Neb. 306 36 N.W. 536
Extracted from page: 35
","Segear v. Segear, 23 Neb. 306, 36 N.W. 536 (Neb. Feb. 08, 1888)
","Feb. 08, 1888",Nebraska,Overruled by," 1.  Cain v. Miller 
191 N.W. 704 , 109 Neb. 441 , 30 A.L.R. 125 , Neb. , (NO. 22468 )
","Dec. 30, 1922"
"Supreme Court of Nebraska. November 08, 1888 24 Neb. 769 40 N.W. 287
Extracted from page: 36
","Russell v. Rosenbaum, 24 Neb. 769, 40 N.W. 287 (Neb. Nov. 08, 1888)
","Nov. 08, 1888",Nebraska,Overruled by," 1.  C. Aultman & Co. v. Martin  
68 N.W. 340 , 49 Neb. 103 , Neb.
","Sep. 16, 1896"
"Supreme Court of Nebraska. February 18, 2005 269 Neb. 326 693 N.W.2d 250
Extracted from page: 36
","State v. King, No. S-03-1160, 269 Neb. 326, 693 N.W.2d 250, 2005 WL 626570 (Neb. Feb. 18, 2005)
","Feb. 18, 2005",Nebraska,Overruled by," 1.  State v. Vann 
944 N.W.2d 503 , 306 Neb. 91 , Neb. , (NO. S-18-928 )
","June 12, 2020"
"Supreme Court of Nebraska. June 24, 2005 270 Neb. 1 701 N.W.2d 320
Extracted from page: 38
","Strong v. Omaha Const. Industry Pension Plan, No. S-03-1403, 270 Neb. 1, 701 N.W.2d 320, 35 Employee Benefits Cas. 2655, 2005 WL 1704792 (Neb. June 24, 2005)
","June 24, 2005",Nebraska,Abrogated by," 1.  Kennedy v. Plan Adm’r for DuPont Sav. and Inv. Plan 
129 S.Ct. 865 , 555 U.S. 285 , 172 L.Ed.2d 662 , 77 USLW 4082 , 2009-1 USTC P 50,383 , 45 Employee Benefits Cas. 2249 , 09 Cal. Daily Op. Serv. 957 , 2009 Daily Journal D.A.R. 1137 , Pens. Plan Guide (CCH) P 24004F , 21 Fla. L. Weekly Fed. S 622 , U.S. , (NO. 07-636 )
","Jan. 26, 2009"
"Supreme Court of Nebraska. December 07, 2001 262 Neb. 896 636 N.W.2d 620
Extracted from page: 44
","State v. Nelson, No. S-01-160, 262 Neb. 896, 636 N.W.2d 620, 2001 WL 1555996 (Neb. Dec. 07, 2001)
","Dec. 07, 2001",Nebraska,Overruled by," 1.  State v. Vann 
944 N.W.2d 503 , 306 Neb. 91 , Neb. , (NO. S-18-928 )
","June 12, 2020"
"Supreme Court of Nebraska. July 20, 2001 262 Neb. 247 631 N.W.2d 471
Extracted from page: 48
","State v. Ehlers, No. S-00-216, 262 Neb. 247, 631 N.W.2d 471, 2001 WL 815589 (Neb. July 20, 2001)
","July 20, 2001",Nebraska,Overruled by," 1.  Heckman v. Marchio 
894 N.W.2d 296 , 296 Neb. 458 , Neb. , (NO. S-16-379 )
","Apr. 21, 2017"
"Supreme Court of Nebraska. September 19, 2008 276 Neb. 585 755 N.W.2d 798
Extracted from page: 50
","Timmerman v. Neth, No. S-07-648, 276 Neb. 585, 755 N.W.2d 798, 2008 WL 4272747 (Neb. Sep. 19, 2008)
","Sep. 19, 2008",Nebraska,Overruled by," 1.  McEwen v. Nebraska State College System 
931 N.W.2d 120 , 303 Neb. 552 , Neb. , (NO. S-17-638 )
","July 12, 2019"
"Supreme Court of Nebraska. March 28, 2008 275 Neb. 310 746 N.W.2d 672
Extracted from page: 51
","State ex rel. Bruning v. R.J. Reynolds Tobacco Co., No. S-06-1027, 275 Neb. 310, 746 N.W.2d 672, 2008 WL 835293 (Neb. Mar. 28, 2008)
","Mar. 28, 2008",Nebraska,Abrogated by," 1.  Kremer v. Rural Community Ins. Co. 
788 N.W.2d 538 , 280 Neb. 591 , Neb. , (NO. S-09-900 , S-09-901 )
","Sep. 17, 2010"
"Supreme Court of Nebraska. April 18, 2008 275 Neb. 492 747 N.W.2d 400
Extracted from page: 53
","Schwartz v. Schwartz, No. S-06-1271, 275 Neb. 492, 747 N.W.2d 400, 2008 WL 1775716 (Neb. Apr. 18, 2008)
","Apr. 18, 2008",Nebraska,Overruled by," 1.  Smeal Fire Apparatus Co. v. Kreikemeier 
782 N.W.2d 848 , 279 Neb. 661 , Neb. , (NO. S-08-1230 )
","Apr. 16, 2010"
"Supreme Court of Nebraska. July 15, 2016 294 Neb. 177 881 N.W.2d 918
Extracted from page: 55
","State v. Aguallo, No. S-15-849, 294 Neb. 177, 881 N.W.2d 918, 2016 WL 3877867 (Neb. July 15, 2016)
","July 15, 2016",Nebraska,Abrogated by," 1.  State v. Guzman 
940 N.W.2d 552 , 305 Neb. 376 , Neb. , (NO. S-19-056 )
","Mar. 27, 2020"
"Supreme Court of Nebraska. September 09, 2016 294 Neb. 735 884 N.W.2d 687
Extracted from page: 56
","Jacob v. Nebraska Department of Correctional Services, No. S-15-826, 294 Neb. 735, 884 N.W.2d 687, 2016 WL 4718138 (Neb. Sep. 09, 2016)
","Sep. 09, 2016",Nebraska,Overruled by," 1.  McEwen v. Nebraska State College System 
931 N.W.2d 120 , 303 Neb. 552 , Neb. , (NO. S-17-638 )
","July 12, 2019"
"Supreme Court of Nebraska. December 02, 2016 295 Neb. 170 887 N.W.2d 296
Extracted from page: 58
","State v. Betancourt–Garcia, No. S-15-1001, 295 Neb. 170, 887 N.W.2d 296, 2016 WL 7032968 (Neb. Dec. 02, 2016)
","Dec. 02, 2016",Nebraska,Abrogated by," 1.  State v. Guzman  
940 N.W.2d 552 , 305 Neb. 376 , Neb. , (NO. S-19-056 )
","Mar. 27, 2020"
"Supreme Court of Nebraska. November 10, 1927 116 Neb. 180 216 N.W. 297
Extracted from page: 60
","Emerson v. Western Seed & Irrigation Co., No. 24849, 116 Neb. 180, 216 N.W. 297, 56 A.L.R. 327 (Neb. Nov. 10, 1927)
","Nov. 10, 1927",Nebraska,Overruled by," 1.  Imig v. March  
279 N.W.2d 382 , 203 Neb. 537 , Neb. , (NO. 41941 )
","May 29, 1979"
"Supreme Court of Nebraska. June 01, 1927 115 Neb. 648 214 N.W. 253
Extracted from page: 60
","Kuhle v. Farmers' State Bank of Cotesfield, No. 25822, 115 Neb. 648, 214 N.W. 253 (Neb. June 01, 1927)
","June 01, 1927",Nebraska,Overruled by," 1.  State ex rel. Sorensen v. State Bank of Bee 
259 N.W. 641 , 128 Neb. 491 , Neb. , (NO. 29209 )
","Mar. 08, 1935"
"Supreme Court of Nebraska. September 22, 1995 248 Neb. 576 537 N.W.2d 502
Extracted from page: 1
","State v. McCracken, No. S-94-916, 248 Neb. 576, 537 N.W.2d 502, 1995 WL 561867 (Neb. Sep. 22, 1995)
","Sep. 22, 1995",Nebraska,Abrogated by," 1.  State v. Thomas  
637 N.W.2d 632 , 262 Neb. 985 , Neb. , (NO. S-00-1070 )
","Jan. 11, 2002"
"Supreme Court of Nebraska. September 05, 2003 266 Neb. 668 668 N.W.2d 448
Extracted from page: 7
","State v. Mata, No. S-00-600, 266 Neb. 668, 668 N.W.2d 448, 2003 WL 22056621 (Neb. Sep. 05, 2003)
","Sep. 05, 2003",Nebraska,Abrogated by," 2.  State v. Rogers 
760 N.W.2d 35 , 277 Neb. 37 , Neb. , (NO. S-07-085 )
","Jan. 30, 2009"
"Supreme Court of Nebraska. December 08, 1880 11 Neb. 1 7 N.W. 444
Extracted from page: 9
","Olive v. State, 11 Neb. 1, 7 N.W. 444 (Neb. Dec. 08, 1880)
","Dec. 08, 1880",Nebraska,Overruled by," 1.  Whitcomb v. State 
166 N.W. 553 , 102 Neb. 236 , Neb. , (NO. 20331 )
","Feb. 16, 1918"
"Supreme Court of Nebraska. April 29, 1955 160 Neb. 297 70 N.W.2d 96
Extracted from page: 9
","Cheatham v. Bishop Clarkson Memorial Hospital, No. 33700, 160 Neb. 297, 70 N.W.2d 96 (Neb. Apr. 29, 1955)
","Apr. 29, 1955",Nebraska,Overruled by," 1.  Myers v. Drozda 
141 N.W.2d 852 , 180 Neb. 183 , Neb. , (NO. 36014 )
","Apr. 22, 1966"
"Supreme Court of Nebraska. February 18, 1955 159 Neb. 778 68 N.W.2d 500
Extracted from page: 10
","Gable v. Pathfinder Irr. Dist., No. 33627, 159 Neb. 778, 68 N.W.2d 500 (Neb. Feb. 18, 1955)
","Feb. 18, 1955",Nebraska,Overruled by," 1.  Cover v. Platte Val. Public Power and Irr. Dist.  
75 N.W.2d 661 , 162 Neb. 146 , Neb. , (NO. 33807 )
","Mar. 16, 1956"
"Supreme Court of Nebraska. April 29, 1955 160 Neb. 279 70 N.W.2d 86
Extracted from page: 12
","Muller v. Nebraska Methodist Hospital, No. 33694, 160 Neb. 279, 70 N.W.2d 86 (Neb. Apr. 29, 1955)
","Apr. 29, 1955",Nebraska,Overruled by," 1.  Myers v. Drozda 
141 N.W.2d 852 , 180 Neb. 183 , Neb. , (NO. 36014 )
","Apr. 22, 1966"
"Supreme Court of Nebraska. May 28, 2004 268 Neb. 91 679 N.W.2d 760
Extracted from page: 13
","State v. Hall, No. S-03-590, 268 Neb. 91, 679 N.W.2d 760, 2004 WL 1175802 (Neb. May 28, 2004)
","May 28, 2004",Nebraska,Overruled by," 1.  State v. Vann 
944 N.W.2d 503 , 306 Neb. 91 , Neb. , (NO. S-18-928 )
","June 12, 2020"
"Supreme Court of Nebraska. April 09, 2004 267 Neb. 782 677 N.W.2d 178
Extracted from page: 17
","State v. Lowe, No. S-03-445, 267 Neb. 782, 677 N.W.2d 178, 2004 WL 757880 (Neb. Apr. 09, 2004)
","Apr. 09, 2004",Nebraska,Abrogated by," 1.  State v. Thorpe 
783 N.W.2d 749 , 280 Neb. 11 , Neb. , (NO. S-09-442 )
","June 18, 2010"
"Supreme Court of Nebraska. January 30, 2004 267 Neb. 339 673 N.W.2d 897
Extracted from page: 17
","State v. Thomas, No. S-02-1302, 267 Neb. 339, 673 N.W.2d 897, 2004 WL 177847 (Neb. Jan. 30, 2004)
","Jan. 30, 2004",Nebraska,Abrogated by," 1.  State v. Rogers  
760 N.W.2d 35 , 277 Neb. 37 , Neb. , (NO. S-07-085 )
","Jan. 30, 2009"
"Supreme Court of Nebraska. July 01, 2005 270 Neb. 59 700 N.W.2d 562
Extracted from page: 22
","Iodence v. City of Alliance, No. S-03-528, 270 Neb. 59, 700 N.W.2d 562, 2005 WL 1704826 (Neb. July 01, 2005)
","July 01, 2005",Nebraska,Overruled by," 1.  Bronsen v. Dawes County  
722 N.W.2d 17 , 272 Neb. 320 , Neb. , (NO. S-04-237 )
","Sep. 29, 2006"
"Supreme Court of Nebraska. January 05, 1888 22 Neb. 681 35 N.W. 869
Extracted from page: 23
","Hoagland v. Van Etten, 22 Neb. 681, 35 N.W. 869 (Neb. Jan. 05, 1888)
","Jan. 05, 1888",Nebraska,Overruled by," 1.  Archer v. Musick 
25 N.W.2d 908 , 147 Neb. 1018 , 168 A.L.R. 1164 , 12 Lab.Cas. P 63,586 , Neb. , (NO. 32067 )
","Jan. 31, 1947"
"Supreme Court of Nebraska. January 06, 1888 22 Neb. 796 36 N.W. 465
Extracted from page: 23
","Bollman v. Lucas, 22 Neb. 796, 36 N.W. 465 (Neb. Jan. 06, 1888)
","Jan. 06, 1888",Nebraska,Overruled by," 1.  Sunday Creek Coal Co. v. Burnham  
72 N.W. 487 , 52 Neb. 364 , Neb.
","Oct. 06, 1897"
"Supreme Court of Nebraska. July 09, 1910 87 Neb. 452 127 N.W. 375
Extracted from page: 24
","McFarland v. Flack, No. 16111, 87 Neb. 452, 127 N.W. 375 (Neb. July 09, 1910)
","July 09, 1910",Nebraska,Overruled by," 1.  Criswell v. Criswell 
163 N.W. 302 , 101 Neb. 349 , L.R.A. 1917E, 1103 , Neb. , (NO. 19142 )
","May 19, 1917"
"Supreme Court of Nebraska. February 10, 1910 86 Neb. 5 124 N.W. 907
Extracted from page: 25
","Trimble & Blackman v. M.V. Corey & Son, No. 15893, 86 Neb. 5, 124 N.W. 907 (Neb. Feb. 10, 1910)
","Feb. 10, 1910",Nebraska,Overruled by," 1.  Wunrath v. People’s Furniture & Carpet Co. 
152 N.W. 736 , 98 Neb. 342 , Neb. , (NO. 18962 )
","May 01, 1915"
"Supreme Court of Nebraska. June 10, 1910 87 Neb. 261 126 N.W. 997
Extracted from page: 25
","Hetzel v. Lyon, No. 16089, 87 Neb. 261, 126 N.W. 997 (Neb. June 10, 1910)
","June 10, 1910",Nebraska,Overruled by," 1.  Property Sales, Inc. v. Irvington Ice Cream & Frozen Arts, Inc.  
165 N.W.2d 78 , 184 Neb. 17 , Neb. , (NO. 37037 )
","Feb. 14, 1969"
"Supreme Court of Nebraska. July 09, 1910 87 Neb. 438 127 N.W. 373
Extracted from page: 25
","Helming v. Forrester, No. 16065, 87 Neb. 438, 127 N.W. 373 (Neb. July 09, 1910)
","July 09, 1910",Nebraska,Overruled by," 1.  Criswell v. Criswell 
163 N.W. 302 , 101 Neb. 349 , L.R.A. 1917E, 1103 , Neb. , (NO. 19142 )
","May 19, 1917"
"Supreme Court of Nebraska. February 10, 1910 86 Neb. 11 124 N.W. 927
Extracted from page: 25
","Burnett v. State, No. 16255, 86 Neb. 11, 124 N.W. 927 (Neb. Feb. 10, 1910)
","Feb. 10, 1910",Nebraska,Overruled by," 1.  Goemann v. State  
161 N.W. 421 , 100 Neb. 772 , Neb. , (NO. 19816 )
","Feb. 05, 1917"
"Supreme Court of Nebraska. January 05, 1910 85 Neb. 718 124 N.W. 152
Extracted from page: 26
","Ohio Nat. Bank of Columbus v. Gill Bros., No. 15873, 85 Neb. 718, 124 N.W. 152 (Neb. Jan. 05, 1910)
","Jan. 05, 1910",Nebraska,Overruled by," 1.  Teske v. Baumgart 
156 N.W. 1044 , 99 Neb. 479 , Neb. , (NO. 18578 )
","Mar. 04, 1916"
"Supreme Court of Nebraska. February 26, 1910 86 Neb. 105 125 N.W. 132
Extracted from page: 27
","Masourides v. State, No. 16,425, 86 Neb. 105, 125 N.W. 132 (Neb. Feb. 26, 1910)
","Feb. 26, 1910",Nebraska,Overruled by," 1.  Penhansky v. Drake Realty Const. Co. 
190 N.W. 265 , 109 Neb. 120 , Neb. , (NO. 22116 )
","Oct. 20, 1922"
"Supreme Court of Nebraska. March 01, 1991 237 Neb. 317 466 N.W.2d 73
Extracted from page: 32
","Atokad Agr. and Racing Ass'n v. Governors of the Knights of Ak-Sar-Ben, No. 88-716, 237 Neb. 317, 466 N.W.2d 73, 1991 WL 23876 (Neb. Mar. 01, 1991)
","Mar. 01, 1991",Nebraska,Overruled by," 1.  Eccleston v. Chait 
492 N.W.2d 860 , 241 Neb. 961 , Neb. , (NO. S-89-1352 )
","Dec. 04, 1992"
"Supreme Court of Nebraska. December 27, 1991 239 Neb. 720 478 N.W.2d 248
Extracted from page: 33
","State v. Woodfork, No. 90-784, 239 Neb. 720, 478 N.W.2d 248, 1991 WL 274045 (Neb. Dec. 27, 1991)
","Dec. 27, 1991",Nebraska,Overruled by," 1.  State v. Williams 
503 N.W.2d 561 , 243 Neb. 959 , Neb. , (NO. S-91-837 )
","Aug. 06, 1993"
"Supreme Court of Nebraska. October 04, 1991 239 Neb. 211 475 N.W.2d 105
Extracted from page: 35
","Plock v. Crossroads Joint Venture, No. 89-113, 239 Neb. 211, 475 N.W.2d 105, 1991 WL 195101 (Neb. Oct. 04, 1991)
","Oct. 04, 1991",Nebraska,Overruled by," 1.  Hynes v. Hogan 
558 N.W.2d 35 , 251 Neb. 404 , Neb. , (NO. S-95-1337 )
","Jan. 03, 1997"
"Supreme Court of Nebraska. October 11, 1991 239 Neb. 239 475 N.W.2d 524
Extracted from page: 35
","Maddux v. Maddux, No. 89-403, 239 Neb. 239, 475 N.W.2d 524, 1991 WL 201755 (Neb. Oct. 11, 1991)
","Oct. 11, 1991",Nebraska,Overruled by," 1.  Smeal Fire Apparatus Co. v. Kreikemeier 
782 N.W.2d 848 , 279 Neb. 661 , Neb. , (NO. S-08-1230 )
","Apr. 16, 2010"
"Supreme Court of Nebraska. September 20, 1991 239 Neb. 130 474 N.W.2d 478
Extracted from page: 37
","State v. Nowicki, No. 90-680, 239 Neb. 130, 474 N.W.2d 478, 1991 WL 183065 (Neb. Sep. 20, 1991)
","Sep. 20, 1991",Nebraska,Overruled by," 1.  State v. Vann 
944 N.W.2d 503 , 306 Neb. 91 , Neb. , (NO. S-18-928 )
","June 12, 2020"
"Supreme Court of Nebraska. June 07, 1991 238 Neb. 328 470 N.W.2d 736
Extracted from page: 39
","State v. Green, No. 90-454, 238 Neb. 328, 470 N.W.2d 736, 1991 WL 94484 (Neb. June 07, 1991)
","June 07, 1991",Nebraska,Overruled by," 1.  State v. Vann 
944 N.W.2d 503 , 306 Neb. 91 , Neb. , (NO. S-18-928 )
","June 12, 2020"
"Supreme Court of Nebraska. January 30, 1998 253 Neb. 852 573 N.W.2d 425
Extracted from page: 42
","State on Behalf of Hopkins v. Batt, No. S-96-290, 253 Neb. 852, 573 N.W.2d 425, 1998 WL 49063 (Neb. Jan. 30, 1998)
","Jan. 30, 1998",Nebraska,Overruled by," 1.  State on behalf of Miah S. v. Ian K. 
945 N.W.2d 178 , 306 Neb. 372 , Neb. , (NO. S-19-937 )
","July 02, 2020"
