DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Term. April 26, 2018 163 Idaho 603 416 P.3d 975
Extracted from page: 23
","Irish v. Hall, No. 44794, 163 Idaho 603, 416 P.3d 975, 2018 WL 1958003 (Idaho Apr. 26, 2018)
","Apr. 26, 2018",Idaho,Abrogated by," 1.  Siercke v. Siercke  
476 P.3d 376 , 167 Idaho 709 , Idaho , (NO. 47196 )
","Nov. 20, 2020"
"Supreme Court of Idaho. March 03, 1909 16 Idaho 81 100 P. 761
Extracted from page: 28
","Thomas v. State, 16 Idaho 81, 100 P. 761 (Idaho Mar. 03, 1909)
","Mar. 03, 1909",Idaho,Overruled by," 1.  Grant Const. Co. v. Burns 
443 P.2d 1005 , 92 Idaho 408 , Idaho , (NO. 10147 )
","July 25, 1968"
"Supreme Court of Idaho. March 23, 1918 31 Idaho 352 171 P. 1133
Extracted from page: 28
","Watkins v. Lord, 31 Idaho 352, 171 P. 1133 (Idaho Mar. 23, 1918)
","Mar. 23, 1918",Idaho,Abrogated by," 1.  Neal v. Neal 
873 P.2d 871 , 125 Idaho 617 , 62 USLW 2703 , Idaho , (NO. 20770 )
","Apr. 22, 1994"
"Supreme Court of Idaho. November 02, 1918 31 Idaho 686 175 P. 814
Extracted from page: 29
","England v. Nelson, 31 Idaho 686, 175 P. 814 (Idaho Nov. 02, 1918)
","Nov. 02, 1918",Idaho,Overruled by," 1.  Martinson v. Martinson  
414 P.2d 204 , 90 Idaho 490 , Idaho , (NO. 9784 )
","Apr. 28, 1966"
"Supreme Court of Idaho. July 02, 1918 31 Idaho 504 174 P. 611
Extracted from page: 29
","State v. Scheminisky, 31 Idaho 504, 174 P. 611 (Idaho July 02, 1918)
","July 02, 1918",Idaho,Overruled by," 1.  State v. Johnson 
383 P.2d 326 , 86 Idaho 51 , Idaho , (NO. 9186 )
","June 25, 1963"
"Supreme Court of Idaho. January 09, 1918 31 Idaho 272 170 P. 85
Extracted from page: 29
","State v. Grady, 31 Idaho 272, 170 P. 85 (Idaho Jan. 09, 1918)
","Jan. 09, 1918",Idaho,Overruled by," 1.  State v. Lewis 
536 P.2d 738 , 96 Idaho 743 , Idaho , (NO. 11705 )
","June 12, 1975"
"Supreme Court of Idaho. January 10, 1918 31 Idaho 276 170 P. 108
Extracted from page: 30
","Dover Lumber Co. v. Case, No. 2939, 31 Idaho 276, 170 P. 108 (Idaho Jan. 10, 1918)
","Jan. 10, 1918",Idaho,Overruled by," 1.  David Steed and Associates, Inc. v. Young  
766 P.2d 717 , 115 Idaho 247 , Idaho , (NO. 17252 )
","Sep. 06, 1988"
"Supreme Court of Idaho, Boise, January 2005 Term. March 07, 2005 141 Idaho 412 111 P.3d 97
Extracted from page: 1
","Rahas v. Ver Mett, No. 30221, 141 Idaho 412, 111 P.3d 97, 2005 WL 517340 (Idaho Mar. 07, 2005)
","Mar. 07, 2005",Idaho,Abrogated by," 1.  Verska v. Saint Alphonsus Regional Medical Center 
265 P.3d 502 , 151 Idaho 889 , Idaho , (NO. 37574-2010 )
","Nov. 09, 2011"
"Term. May 05, 2005 141 Idaho 537 112 P.3d 825
Extracted from page: 2
","National Union Fire Ins. Co. of Pittsburgh, P.A. v. Dixon, No. 30398, 141 Idaho 537, 112 P.3d 825, 2005 WL 1037714 (Idaho May 05, 2005)
","May 05, 2005",Idaho,Abrogated by," 1.  Pena v. Viking Insurance Company of Wisconsin  
503 P.3d 201 , 169 Idaho 730 , Idaho , (NO. 48379 )
","Feb. 01, 2022"
"Supreme Court of Idaho, Boise, January 2005 Term. February 08, 2005 141 Idaho 177 108 P.3d 324
Extracted from page: 4
","In re Estate of Elliott, No. 30441, 141 Idaho 177, 108 P.3d 324, 2005 WL 286934 (Idaho Feb. 08, 2005)
","Feb. 08, 2005",Idaho,Overruled by," 1.  City of Osburn v. Randel 
277 P.3d 353 , 152 Idaho 906 , Idaho , (NO. 37965 )
","Apr. 26, 2012"
"Supreme Court of Idaho, Boise, November 2005 Term. December 28, 2005 142 Idaho 464 129 P.3d 1213
Extracted from page: 5
","Bonneville County v. Ysursa, No. 30236, 142 Idaho 464, 129 P.3d 1213, 2005 WL 3536081 (Idaho Dec. 28, 2005)
","Dec. 28, 2005",Idaho,Abrogated by," 1.  Durst v. Idaho Commission for Reapportionment 
2022 WL 247798 , Idaho , (NO. 49261 , 49267 , 49295 , 49353 )
","Jan. 27, 2022"
"Supreme Court of Idaho, Boise, November 2005 Term. December 28, 2005 142 Idaho 464 129 P.3d 1213
Extracted from page: 5
","Bonneville County v. Ysursa, No. 30236, 142 Idaho 464, 129 P.3d 1213, 2005 WL 3536081 (Idaho Dec. 28, 2005)
","Dec. 28, 2005",Idaho,Abrogated by," 2.  Durst v. Idaho Commission for Reapportionment  
505 P.3d 324 , 169 Idaho 863 , Idaho , (NO. 49261 , 49267 , 49295 , 49353 )
","Mar. 01, 2022"
"Term. May 03, 2005 141 Idaho 604 114 P.3d 974
Extracted from page: 5
","Maroun v. Wyreless Systems, Inc., No. 30407, 141 Idaho 604, 114 P.3d 974, 2005 WL 1021643 (Idaho May 03, 2005)
","May 03, 2005",Idaho,Abrogated by," 1.  Wandering Trails, LLC v. Big Bite Excavation, Inc.  
329 P.3d 368 , 156 Idaho 586 , Idaho , (NO. 40124 )
","June 18, 2014"
"Term. January 26, 2005 141 Idaho 326 109 P.3d 714
Extracted from page: 6
","VFP VC v. Dakota Co., No. 29436, 141 Idaho 326, 109 P.3d 714, 2005 WL 156777 (Idaho Jan. 26, 2005)
","Jan. 26, 2005",Idaho,Abrogated by," 1.  Wandering Trails, LLC v. Big Bite Excavation, Inc.  
329 P.3d 368 , 156 Idaho 586 , Idaho , (NO. 40124 )
","June 18, 2014"
"Supreme Court of Idaho, Coeur d'Alene, October 2004 Term. February 28, 2005 141 Idaho 388 111 P.3d 73
Extracted from page: 6
","Hayden Lake Fire Protection Dist. v. Alcorn, No. 28996, 141 Idaho 388, 111 P.3d 73, 2005 WL 455743 (Idaho Feb. 28, 2005)
","Feb. 28, 2005",Idaho,Overruled by," 1.  Farber v. Idaho State Ins. Fund  
272 P.3d 467 , 152 Idaho 495 , Idaho , (NO. 38140 )
","Jan. 27, 2012"
"Supreme Court of Idaho, Twin Falls, June 2014 Term. August 25, 2014 157 Idaho 287 335 P.3d 1150
Extracted from page: 11
","Corgatelli v. Steel West, Inc., No. 41012, 157 Idaho 287, 335 P.3d 1150, 2014 WL 4198197 (Idaho Aug. 25, 2014)
","Aug. 25, 2014",Idaho,Overruled by," 1.  Oliveros v. Rule Steel Tanks, Inc.  
438 P.3d 291 , 165 Idaho 53 , Idaho , (NO. 45782 )
","Mar. 28, 2019"
"Supreme Court of Idaho, Twin Falls, June 2014 Term. August 25, 2014 157 Idaho 287 335 P.3d 1150
Extracted from page: 11
","Corgatelli v. Steel West, Inc., No. 41012, 157 Idaho 287, 335 P.3d 1150, 2014 WL 4198197 (Idaho Aug. 25, 2014)
","Aug. 25, 2014",Idaho,Abrogated by," 2.  Aguilar v. Industrial Special Indemnity Fund 
436 P.3d 1242 , 164 Idaho 893 , Idaho , (NO. 45581 )
","Mar. 14, 2019"
"1999 Term. April 14, 2000 134 Idaho 282 1 P.3d 783
Extracted from page: 18
","State, Dept. of Finance v. Resource Service Co., Inc., No. 24908, 134 Idaho 282, 1 P.3d 783, 2000 WL 376533 (Idaho Apr. 14, 2000)
","Apr. 14, 2000",Idaho,Overruled by," 1.  City of Osburn v. Randel 
277 P.3d 353 , 152 Idaho 906 , Idaho , (NO. 37965 )
","Apr. 26, 2012"
"Supreme Court of Idaho. May 09, 1973 95 Idaho 396 509 P.2d 1317
Extracted from page: 20
","State v. Boyenger, No. 11021, 95 Idaho 396, 509 P.2d 1317 (Idaho May 09, 1973)
","May 09, 1973",Idaho,Overruled by," 1.  State v. Curtis 
944 P.2d 119 , 130 Idaho 522 , Idaho , (NO. 23565 )
","July 21, 1997"
"Supreme Court of Idaho. June 10, 1988 114 Idaho 461 757 P.2d 1180
Extracted from page: 24
","Nash v. Overholser, No. 16680, 114 Idaho 461, 757 P.2d 1180, 1988 WL 59756 (Idaho June 10, 1988)
","June 10, 1988",Idaho,Overruled by," 1.  O’Holleran v. O’Holleran  
525 P.3d 709 , 171 Idaho 671 , Idaho , (NO. 48981 )
","Feb. 28, 2023"
"Supreme Court of Idaho. December 22, 1988 115 Idaho 346 766 P.2d 1227
Extracted from page: 24
","Brinkman v. Aid Ins. Co., No. 17035, 115 Idaho 346, 766 P.2d 1227, 1988 WL 136760 (Idaho Dec. 22, 1988)
","Dec. 22, 1988",Idaho,Overruled by," 1.  Greenough v. Farm Bureau Mut. Ins. Co. of Idaho  
130 P.3d 1127 , 142 Idaho 589 , Idaho , (NO. 31234 )
","Feb. 27, 2006"
"Supreme Court of Idaho. February 17, 1988 113 Idaho 959 751 P.2d 107
Extracted from page: 25
","Idaho Fair Share v. Idaho Public Utilities Com'n, No. 16469, 113 Idaho 959, 751 P.2d 107, 1988 WL 12621 (Idaho Feb. 17, 1988)
","Feb. 17, 1988",Idaho,Overruled by," 1.  J.R. Simplot Co., Inc. v. Idaho State Tax Com’n  
820 P.2d 1206 , 120 Idaho 849 , Idaho , (NO. 18058 )
","Oct. 01, 1991"
"Supreme Court of Idaho. April 01, 1988 114 Idaho 704 760 P.2d 1120
Extracted from page: 26
","Beco Corp. v. Roberts & Sons Const. Co., Inc., No. 16575, 114 Idaho 704, 760 P.2d 1120, 1988 WL 27767 (Idaho Apr. 01, 1988)
","Apr. 01, 1988",Idaho,Overruled by," 1.  Houghland Farms, Inc. v. Johnson  
803 P.2d 978 , 119 Idaho 72 , Idaho , (NO. 18406 )
","Dec. 27, 1990"
"Supreme Court of Idaho. February 10, 1988 113 Idaho 950 751 P.2d 98
Extracted from page: 27
","French v. Sorensen, No. 16398, 113 Idaho 950, 751 P.2d 98, 1988 WL 10196 (Idaho Feb. 10, 1988)
","Feb. 10, 1988",Idaho,Overruled by," 1.  Cardenas v. Kurpjuweit 
779 P.2d 414 , 116 Idaho 739 , Idaho , (NO. 17568 )
","Aug. 29, 1989"
"Supreme Court of Idaho. July 19, 1963 86 Idaho 155 383 P.2d 834
Extracted from page: 31
","Frost v. Mead, No. 9244, 86 Idaho 155, 383 P.2d 834 (Idaho July 19, 1963)
","July 19, 1963",Idaho,Overruled by," 1.  Williams v. Paxton  
559 P.2d 1123 , 98 Idaho 155 , Idaho , (NO. 11602 )
","May 13, 1976"
"Supreme Court of Idaho. March 08, 1963 85 Idaho 374 379 P.2d 664
Extracted from page: 31
","Custom Meat Packing Co. v. Martin, No. 9255, 85 Idaho 374, 379 P.2d 664 (Idaho Mar. 08, 1963)
","Mar. 08, 1963",Idaho,Overruled by," 1.  Parker v. St. Maries Plywood 
614 P.2d 955 , 101 Idaho 415 , 20 A.L.R.4th 629 , Idaho , (NO. 13088 )
","July 03, 1980"
"Supreme Court of Idaho. June 25, 1963 86 Idaho 63 383 P.2d 602
Extracted from page: 33
","State v. Hall, No. 9151, 86 Idaho 63, 383 P.2d 602 (Idaho June 25, 1963)
","June 25, 1963",Idaho,Overruled by," 1.  Sivak v. State  
731 P.2d 192 , 112 Idaho 197 , Idaho , (NO. 15864 )
","Nov. 19, 1986"
"Term. October 24, 2001 136 Idaho 393 34 P.3d 1076
Extracted from page: 34
","Ahles v. Tabor, No. 26136, 136 Idaho 393, 34 P.3d 1076, 2001 WL 1273802 (Idaho Oct. 24, 2001)
","Oct. 24, 2001",Idaho,Abrogated by," 1.  Verska v. Saint Alphonsus Regional Medical Center 
265 P.3d 502 , 151 Idaho 889 , Idaho , (NO. 37574-2010 )
","Nov. 09, 2011"
"Supreme Court of Idaho, Boise, December 2001 Term. December 28, 2001 136 Idaho 809 41 P.3d 237
Extracted from page: 34
","Roeder Holdings, L.L.C. v. Board of Equalization of Ada County, No. 26493, 136 Idaho 809, 41 P.3d 237, 2001 WL 1658169 (Idaho Dec. 28, 2001)
","Dec. 28, 2001",Idaho,Abrogated by," 1.  Ada County Bd. of Equalization v. Highlands, Inc.  
108 P.3d 349 , 141 Idaho 202 , Idaho , (NO. 30196 )
","Feb. 22, 2005"
"Term. March 01, 2001 135 Idaho 480 20 P.3d 16
Extracted from page: 35
","Rogers v. Gooding Public Joint School Dist. No. 231, No. 25417, 135 Idaho 480, 20 P.3d 16, 152 Ed. Law Rep. 303, 2001 WL 200156 (Idaho Mar. 01, 2001)
","Mar. 01, 2001",Idaho,Overruled by," 1.  City of Osburn v. Randel 
277 P.3d 353 , 152 Idaho 906 , Idaho , (NO. 37965 )
","Apr. 26, 2012"
"Term. March 13, 2001 135 Idaho 518 20 P.3d 702
Extracted from page: 35
","Nampa & Meridian Irr. Dist. v. Washington Federal Sav., No. 25719, 135 Idaho 518, 20 P.3d 702, 2001 WL 242524 (Idaho Mar. 13, 2001)
","Mar. 13, 2001",Idaho,Abrogated by," 1.  Idaho Military Historical Society, Inc. v. Maslen  
329 P.3d 1072 , 156 Idaho 624 , Idaho , (NO. 39909 )
","June 17, 2014"
"Supreme Court of Idaho, Rexburg, September 2001 Term. December 26, 2001 136 Idaho 579 38 P.3d 617
Extracted from page: 36
","Jarvis v. Rexburg Nursing Center, No. 27185, 136 Idaho 579, 38 P.3d 617, 2001 WL 1646904 (Idaho Dec. 26, 2001)
","Dec. 26, 2001",Idaho,Abrogated by," 1.  Chavez v. Stokes 
353 P.3d 414 , 158 Idaho 793 , Idaho , (NO. 42589 )
","July 07, 2015"
"Supreme Court of Idaho. June 22, 2001 136 Idaho 107 29 P.3d 943
Extracted from page: 37
","Vincent v. Safeco Ins. Co. of America, No. 26157, 136 Idaho 107, 29 P.3d 943, 2001 WL 700369 (Idaho June 22, 2001)
","June 22, 2001",Idaho,Abrogated by," 1.  Pena v. Viking Insurance Company of Wisconsin  
503 P.3d 201 , 169 Idaho 730 , Idaho , (NO. 48379 )
","Feb. 01, 2022"
"Supreme Court of Idaho. October 05, 1955 77 Idaho 103 289 P.2d 603
Extracted from page: 39
","State v. Iverson, No. 8183, 77 Idaho 103, 289 P.2d 603 (Idaho Oct. 05, 1955)
","Oct. 05, 1955",Idaho,Overruled by," 1.  State v. White 
456 P.2d 797 , 93 Idaho 153 , Idaho , (NO. 10254 )
","June 30, 1969"
"Supreme Court of Idaho. October 31, 1955 77 Idaho 130 289 P.2d 608
Extracted from page: 40
","Turner v. Purdum, No. 8296, 77 Idaho 130, 289 P.2d 608 (Idaho Oct. 31, 1955)
","Oct. 31, 1955",Idaho,Overruled by," 1.  Schaub v. Linehan 
442 P.2d 742 , 92 Idaho 332 , Idaho , (NO. 10065 )
","July 09, 1968"
"Supreme Court of Idaho. March 12, 1968 92 Idaho 136 438 P.2d 566
Extracted from page: 42
","Carter v. Cascade Ins. Co., No. 9809, 92 Idaho 136, 438 P.2d 566 (Idaho Mar. 12, 1968)
","Mar. 12, 1968",Idaho,Overruled by," 1.  Associates Discount Corp. of Idaho v. Yosemite Ins. Co.  
526 P.2d 854 , 96 Idaho 249 , Idaho , (NO. 11006 )
","Nov. 28, 1973"
"Supreme Court of Idaho. February 08, 1968 92 Idaho 71 437 P.2d 24
Extracted from page: 43
","State v. Urie, No. 9968, 92 Idaho 71, 437 P.2d 24 (Idaho Feb. 08, 1968)
","Feb. 08, 1968",Idaho,Overruled by," 1.  State v. Suriner  
294 P.3d 1093 , 154 Idaho 81 , Idaho , (NO. 39258 )
","Jan. 23, 2013"
"Supreme Court of Idaho. December 02, 1968 92 Idaho 629 448 P.2d 243
Extracted from page: 44
","State v. Chaffin, No. 10128, 92 Idaho 629, 448 P.2d 243 (Idaho Dec. 02, 1968)
","Dec. 02, 1968",Idaho,Overruled by," 1.  State v. Broadhead 
814 P.2d 401 , 120 Idaho 141 , Idaho , (NO. 18414 )
","May 30, 1991"
"Supreme Court of Idaho. December 31, 1968 92 Idaho 709 449 P.2d 369
Extracted from page: 44
","State v. Ross, No. 10121, 92 Idaho 709, 449 P.2d 369 (Idaho Dec. 31, 1968)
","Dec. 31, 1968",Idaho,Overruled by," 1.  State v. Hall
504 P.2d 383 , 95 Idaho 110 , Idaho , (NO. 10766 )
","Dec. 18, 1972"
"Supreme Court of Idaho. December 31, 1968 92 Idaho 709 449 P.2d 369
Extracted from page: 44
","State v. Ross, No. 10121, 92 Idaho 709, 449 P.2d 369 (Idaho Dec. 31, 1968)
","Dec. 31, 1968",Idaho,Overruled by," 2.  State v. McNeely  
398 P.3d 146 , 162 Idaho 413 , Idaho , (NO. 43943 )
","July 10, 2017"
"Supreme Court of Idaho. June 11, 1974 95 Idaho 881 522 P.2d 1102
Extracted from page: 47
","Barlow v. International Harvester Co., No. 11342, 95 Idaho 881, 522 P.2d 1102 (Idaho June 11, 1974)
","June 11, 1974",Idaho,Abrogated by," 1.  Siercke v. Siercke  
476 P.3d 376 , 167 Idaho 709 , Idaho , (NO. 47196 )
","Nov. 20, 2020"
"Supreme Court of Idaho. January 22, 1985 108 Idaho 4 696 P.2d 855
Extracted from page: 48
","Powers v. Tiegs, No. 15403, 108 Idaho 4, 696 P.2d 855 (Idaho Jan. 22, 1985)
","Jan. 22, 1985",Idaho,Overruled by," 1.  Cummings v. Stephens  
336 P.3d 281 , 157 Idaho 348 , Idaho , (NO. 40793-2013 )
","Sep. 19, 2014"
"Supreme Court of Idaho. April 29, 1985 108 Idaho 588 701 P.2d 208
Extracted from page: 48
","MacNeil v. Minidoka Memorial Hosp., No. 15374, 108 Idaho 588, 701 P.2d 208, 122 L.R.R.M. (BNA) 2043, 102 Lab. Cas. P 55498 (Idaho Apr. 29, 1985)
","Apr. 29, 1985",Idaho,Abrogated by," 1.  Metcalf v. Intermountain Gas Co.  
778 P.2d 744 , 116 Idaho 622 , 58 USLW 2124 , 113 Lab.Cas. P 56,136 , 4 IER Cases 961 , Idaho , (NO. 17369 )
","Aug. 08, 1989"
"Supreme Court of Idaho. February 04, 1985 108 Idaho 136 697 P.2d 1150
Extracted from page: 52
","IHC Hosp., Inc. v. Board of Com'rs, No. 15302, 108 Idaho 136, 697 P.2d 1150 (Idaho Feb. 04, 1985)
","Feb. 04, 1985",Idaho,Overruled by," 1.  Intermountain Health Care, Inc. v. Board of County Com’rs of Caribou County 
702 P.2d 795 , 108 Idaho 757 , Idaho , (NO. 15416 )
","June 17, 1985"
"Supreme Court of Idaho. May 08, 1985 108 Idaho 743 702 P.2d 781
Extracted from page: 52
","Buck v. St. Clair, No. 15074, 108 Idaho 743, 702 P.2d 781 (Idaho May 08, 1985)
","May 08, 1985",Idaho,Disavowed by," 1.  Grimes v. Green  
746 P.2d 978 , 113 Idaho 519 , Idaho , (NO. 16210 )
","Sep. 23, 1987"
"Supreme Court of Idaho. July 02, 1985 109 Idaho 277 707 P.2d 388
Extracted from page: 53
","Black v. Reynolds, No. 15299, 109 Idaho 277, 707 P.2d 388 (Idaho July 02, 1985)
","July 02, 1985",Idaho,Overruled by," 1.  Stewart v. Rice 
817 P.2d 170 , 120 Idaho 504 , Idaho , (NO. 18346 )
","Aug. 21, 1991"
"Supreme Court of Idaho. March 05, 1985 108 Idaho 58 696 P.2d 909
Extracted from page: 53
","State v. Russell, No. 15209, 108 Idaho 58, 696 P.2d 909 (Idaho Mar. 05, 1985)
","Mar. 05, 1985",Idaho,Abrogated by," 1.  State v. Clark 
16 P.3d 931 , 135 Idaho 255 , Idaho , (NO. 26676 )
","Dec. 28, 2000"
"Supreme Court of Idaho. August 29, 1985 109 Idaho 424 708 P.2d 147
Extracted from page: 54
","Sun Valley Co. v. City of Sun Valley, No. 15822, 109 Idaho 424, 708 P.2d 147 (Idaho Aug. 29, 1985)
","Aug. 29, 1985",Idaho,Abrogated by," 1.  Moon v. North Idaho Farmers Ass’n  
96 P.3d 637 , 140 Idaho 536 , Idaho , (NO. 29896 , 29897 , 29898 , 29899 , 29900 , 29901 )
","Aug. 02, 2004"
