DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of South Dakota. January 13, 1923 46 S.D. 221 191 N.W. 948
Extracted from page: 9
","Colvin v. Callahan, No. 5289, 46 S.D. 221, 191 N.W. 948 (S.D. Jan. 13, 1923)
","Jan. 13, 1923",SouthDakota,Overruled by," 1.  State v. Fogg  
115 N.W.2d 889 , 79 S.D. 576 , S.D. , (NO. 9949 )
","June 27, 1962"
"Supreme Court of South Dakota. November 15, 1923 47 S.D. 36 195 N.W. 832
Extracted from page: 9
","State v. Godlasky, No. 5217, 47 S.D. 36, 195 N.W. 832 (S.D. Nov. 15, 1923)
","Nov. 15, 1923",SouthDakota,Overruled by," 1.  State v. Waff 
373 N.W.2d 18 , S.D. , (NO. 14336 )
","July 31, 1985"
"Supreme Court of South Dakota. April 03, 1923 46 S.D. 412 193 N.W. 247
Extracted from page: 9
","State v. Rathjin, No. 5121, 46 S.D. 412, 193 N.W. 247 (S.D. Apr. 03, 1923)
","Apr. 03, 1923",SouthDakota,Overruled by," 1.  State v. Sangster 
223 N.W. 325 , 54 S.D. 391 , S.D. , (NO. 6549 )
","Jan. 26, 1929"
"Supreme Court of South Dakota. February 19, 1997 560 N.W.2d 535 1997 WL 68192
Extracted from page: 13
","State v. Thompson, No. 19540, 1997 S.D. 15, 560 N.W.2d 535, 1997 WL 68192 (S.D. Feb. 19, 1997)
","Feb. 19, 1997",SouthDakota,Abrogated by," 1.  State v. Plastow  
873 N.W.2d 222 , 2015 S.D. 100 , S.D. , (NO. 27374 )
","Dec. 23, 2015"
"Supreme Court of South Dakota. August 20, 1997 568 N.W.2d 607 1997 WL 473115
Extracted from page: 15
","State v. Chamley, No. 19545, 1997 S.D. 107, 568 N.W.2d 607, 1997 WL 473115 (S.D. Aug. 20, 1997)
","Aug. 20, 1997",SouthDakota,Overruled by," 1.  State v. Boe  
847 N.W.2d 315 , 2014 S.D. 29 , S.D. , (NO. 26691 )
","May 14, 2014"
"Supreme Court of South Dakota. October 13, 2004 688 N.W.2d 421 2004 WL 2320312
Extracted from page: 18
","Christenson v. Bergeson, No. 23107, 2004 S.D. 113, 688 N.W.2d 421, 2004 WL 2320312 (S.D. Oct. 13, 2004)
","Oct. 13, 2004",SouthDakota,Abrogated by," 1.  Magner v. Brinkman 
883 N.W.2d 74 , 2016 S.D. 50 , S.D. , (NO. 27354 )
","July 13, 2016"
"Supreme Court of South Dakota. April 21, 2004 679 N.W.2d 484 2004 WL 868772
Extracted from page: 20
","State v. Cummings, No. 22936, 2004 S.D. 56, 679 N.W.2d 484, 2004 WL 868772 (S.D. Apr. 21, 2004)
","Apr. 21, 2004",SouthDakota,Abrogated by," 1.  State v. Cummings  
954 N.W.2d 731 , 2021 S.D. 4 , S.D. , (NO. 29010 )
","Jan. 27, 2021"
"Supreme Court of South Dakota. June 16, 2004 682 N.W.2d 762 2004 WL 1354229
Extracted from page: 20
","Brookside Townhouse Ass'n v. Clarin, No. 22969, 2004 S.D. 79, 682 N.W.2d 762, 2004 WL 1354229 (S.D. June 16, 2004)
","June 16, 2004",SouthDakota,Abrogated by," 1.  Mundhenke v. Holm  
787 N.W.2d 302 , 2010 S.D. 67 , S.D. , (NO. 25236 )
","Aug. 11, 2010"
"Supreme Court of South Dakota. February 08, 1995 527 N.W.2d 903 1995 WL 55182
Extracted from page: 22
","Koenig v. Lambert, No. 18701, 527 N.W.2d 903, 1995 WL 55182 (S.D. Feb. 08, 1995)
","Feb. 08, 1995",SouthDakota,Overruled by," 1.  Stratmeyer v. Stratmeyer  
567 N.W.2d 220 , 1997 S.D. 97 , S.D. , (NO. 19605-A-RWS )
","July 23, 1997"
"Supreme Court of South Dakota. February 18, 1998 575 N.W.2d 457 1998 WL 79161
Extracted from page: 23
","Greene v. Morgan, Theeler, Cogley & Petersen, No. 20059, 1998 S.D. 16, 575 N.W.2d 457, 1998 WL 79161 (S.D. Feb. 18, 1998)
","Feb. 18, 1998",SouthDakota,Abrogated by," 1.  Robinson-Podoll v. Harmelink, Fox & Ravnsborg Law Office  
939 N.W.2d 32 , 2020 S.D. 5 , S.D. , (NO. 28429 )
","Jan. 29, 2020"
"Supreme Court of South Dakota. April 01, 1998 577 N.W.2d 575 1998 WL 148617
Extracted from page: 25
","State v. Bonner, No. 19960, 1998 S.D. 30, 577 N.W.2d 575, 1998 WL 148617 (S.D. Apr. 01, 1998)
","Apr. 01, 1998",SouthDakota,Abrogated by," 1.  State v. Rice  
877 N.W.2d 75 , 2016 S.D. 18 , S.D. , (NO. 27385 )
","Mar. 02, 2016"
"Supreme Court of South Dakota. July 28, 1976 90 S.D. 615 244 N.W.2d 307
Extracted from page: 34
","State v. Lewis, No. 11495-A-OPC, 90 S.D. 615, 244 N.W.2d 307 (S.D. July 28, 1976)
","July 28, 1976",SouthDakota,Overruled by," 1.  State v. Waff 
373 N.W.2d 18 , S.D. , (NO. 14336 )
","July 31, 1985"
"Supreme Court of South Dakota. April 23, 1976 90 S.D. 335 241 N.W.2d 563
Extracted from page: 34
","State v. Piekkola, No. 11669, 90 S.D. 335, 241 N.W.2d 563 (S.D. Apr. 23, 1976)
","Apr. 23, 1976",SouthDakota,Overruled by," 1.  Matter of Estate of Erdmann 
447 N.W.2d 356 , S.D. , (NO. 16423 , 16427 )
","Oct. 18, 1989"
"Supreme Court of South Dakota. December 31, 1976 249 N.W.2d 251
Extracted from page: 35
","Shaffer v. Honeywell, Inc., No. 11635, 249 N.W.2d 251 (S.D. Dec. 31, 1976)
","Dec. 31, 1976",SouthDakota,Overruled by," 1.  First Premier Bank v. Kolcraft Enterprises, Inc. 
686 N.W.2d 430 , 2004 S.D. 92 , S.D. , (NO. 22421 , 22449 )
","Aug. 18, 2004"
"Supreme Court of South Dakota. September 15, 1976 90 S.D. 692 245 N.W.2d 481
Extracted from page: 35
","Griffin v. Sebek, No. 11623, 90 S.D. 692, 245 N.W.2d 481 (S.D. Sep. 15, 1976)
","Sep. 15, 1976",SouthDakota,Overruled by," 1.  Walz v. City of Hudson  
327 N.W.2d 120 , S.D. , (NO. 13578 , 13579 )
","Dec. 15, 1982"
"Supreme Court of South Dakota. May 21, 1898 11 S.D. 22 75 N.W. 272
Extracted from page: 38
","Murray v. Leonard, 11 S.D. 22, 75 N.W. 272 (S.D. May 21, 1898)
","May 21, 1898",SouthDakota,Overruled by," 1.  Miles v. Fall River County 
209 N.W. 360 , 50 S.D. 240 , S.D. , (NO. 5627 )
","June 19, 1926"
"Supreme Court of South Dakota. May 14, 1986 387 N.W.2d 509
Extracted from page: 41
","Thomerson v. Thomerson, No. 15067, 387 N.W.2d 509 (S.D. May 14, 1986)
","May 14, 1986",SouthDakota,Abrogated by," 1.  Sazama v. State ex rel. Muilenberg  
729 N.W.2d 335 , 2007 S.D. 17 , S.D. , (NO. 23959 )
","Feb. 21, 2007"
"Supreme Court of South Dakota. March 04, 1987 401 N.W.2d 740
Extracted from page: 45
","State v. Rufener, No. 15039, 401 N.W.2d 740 (S.D. Mar. 04, 1987)
","Mar. 04, 1987",SouthDakota,Abrogated by," 1.  State v. Little Long  
962 N.W.2d 237 , 2021 S.D. 38 , S.D. , (NO. 29002 )
","June 23, 2021"
"Supreme Court of South Dakota. August 24, 1983 337 N.W.2d 823
Extracted from page: 48
","State v. Garza, No. 13736, 337 N.W.2d 823 (S.D. Aug. 24, 1983)
","Aug. 24, 1983",SouthDakota,Abrogated by," 1.  State v. Plastow 
873 N.W.2d 222 , 2015 S.D. 100 , S.D. , (NO. 27374 )
","Dec. 23, 2015"
"Supreme Court of South Dakota. January 26, 1983 329 N.W.2d 138 8 Ed. Law Rep. 1134
Extracted from page: 48
","Mitchell School Dist. No. 17-2 v. Welfl Const. Co., No. 13429, 329 N.W.2d 138, 8 Ed. Law Rep. 1134 (S.D. Jan. 26, 1983)
","Jan. 26, 1983",SouthDakota,Overruled by," 1.  Daugaard v. Baltic Co-op. Bldg. Supply Ass’n 
349 N.W.2d 419 , S.D. , (NO. 14052 , 14053 , 14117 , 14118 , 14129 , 14136 , 14144 14154 , 14146 14170 , 14153 14171 )
","May 02, 1984"
"Supreme Court of South Dakota. June 15, 1983 334 N.W.2d 874
Extracted from page: 49
","VerBouwens v. Hamm Wood Products, No. 13941, 334 N.W.2d 874 (S.D. June 15, 1983)
","June 15, 1983",SouthDakota,Overruled by," 1.  Holscher v. Valley Queen Cheese Factory  
713 N.W.2d 555 , 2006 S.D. 35 , S.D. , (NO. 23657 )
","Apr. 05, 2006"
"Supreme Court of South Dakota. March 02, 1900 12 S.D. 618 82 N.W. 94
Extracted from page: 52
","Northwestern Loan & Banking Co. v. Jonasen, 12 S.D. 618, 82 N.W. 94 (S.D. Mar. 02, 1900)
","Mar. 02, 1900",SouthDakota,Overruled by," 1.  Rowenhorst v. Johnson 
204 N.W. 173 , 48 S.D. 325 , S.D. , (NO. 5767 )
","June 03, 1925"
"Supreme Court of South Dakota. January 24, 1900 12 S.D. 460 81 N.W. 890
Extracted from page: 53
","Schuler v. Board of Sup'rs of Lincoln Tp., 12 S.D. 460, 81 N.W. 890 (S.D. Jan. 24, 1900)
","Jan. 24, 1900",SouthDakota,Overruled by," 1.  State ex rel. Dep. of Transp. v. Miller  
889 N.W.2d 141 , 2016 S.D. 88 , S.D. , (NO. 27198 )
","Dec. 07, 2016"
"Supreme Court of South Dakota. August 29, 1900 13 S.D. 501 83 N.W. 575
Extracted from page: 53
","Murphy v. Plankinton Bank, 13 S.D. 501, 83 N.W. 575 (S.D. Aug. 29, 1900)
","Aug. 29, 1900",SouthDakota,Overruled by," 1.  Bucholz v. Hinzman
183 N.W. 993 , 44 S.D. 336 , S.D. , (NO. 4776 )
","July 16, 1921"
"Supreme Court of South Dakota. August 29, 1900 13 S.D. 501 83 N.W. 575
Extracted from page: 53
","Murphy v. Plankinton Bank, 13 S.D. 501, 83 N.W. 575 (S.D. Aug. 29, 1900)
","Aug. 29, 1900",SouthDakota,Overruled by," 2.  State ex rel. Dept. of Revenue v. Karras 
515 N.W.2d 248 , S.D. , (NO. 18306-R , 18373-A-RWS )
","Apr. 27, 1994"
"Supreme Court of South Dakota. January 18, 1900 12 S.D. 386 81 N.W. 637
Extracted from page: 54
","In re Tod, 12 S.D. 386, 81 N.W. 637, 76 Am. St. Rep. 616, 47 L.R.A. 566 (S.D. Jan. 18, 1900)
","Jan. 18, 1900",SouthDakota,Overruled by," 1.  Grogan v. Welch 
227 N.W. 74 , 55 S.D. 613 , 67 A.L.R. 1474 , S.D. , (NO. 6899 )
","Oct. 15, 1929"
"Supreme Court of South Dakota. December 28, 1982 328 N.W.2d 847
Extracted from page: 56
","Klug v. Keller Industries, Inc., No. 13797, 328 N.W.2d 847 (S.D. Dec. 28, 1982)
","Dec. 28, 1982",SouthDakota,Overruled by," 1.  First Premier Bank v. Kolcraft Enterprises, Inc. 
686 N.W.2d 430 , 2004 S.D. 92 , S.D. , (NO. 22421 , 22449 )
","Aug. 18, 2004"
"Supreme Court of South Dakota. January 23, 1926 49 S.D. 312 207 N.W. 89
Extracted from page: 57
","Frank v. Chicago, M. & St. P. Ry. Co., No. 5551, 49 S.D. 312, 207 N.W. 89 (S.D. Jan. 23, 1926)
","Jan. 23, 1926",SouthDakota,Overruled by," 1.  Johnson v. La Bolt Oil Co.  
252 N.W. 869 , 62 S.D. 391 , S.D. , (NO. 7588 )
","Feb. 24, 1934"
"Supreme Court of South Dakota. January 09, 1926 49 S.D. 181 207 N.W. 77
Extracted from page: 57
","State v. Nieuwenhuis, No. 5632, 49 S.D. 181, 207 N.W. 77 (S.D. Jan. 09, 1926)
","Jan. 09, 1926",SouthDakota,Overruled by," 1.  Black v. Gardner  
320 N.W.2d 153 , S.D. , (NO. 13443 )
","June 02, 1982"
"Supreme Court of South Dakota. January 15, 1929 54 S.D. 277 223 N.W. 50
Extracted from page: 60
","Reddin v. Frick, No. 5692, 54 S.D. 277, 223 N.W. 50 (S.D. Jan. 15, 1929)
","Jan. 15, 1929",SouthDakota,Overruled by," 1.  Equitable Life Assur. Soc. of U.S. v. Lunning 
265 N.W. 876 , 64 S.D. 168 , S.D. , (NO. 7830 )
","Mar. 21, 1936"
"Supreme Court of South Dakota. June 16, 1899 11 S.D. 544 79 N.W. 835
Extracted from page: 2
","State v. Yokum, 11 S.D. 544, 79 N.W. 835 (S.D. June 16, 1899)
","June 16, 1899",SouthDakota,Overruled by," 1.  State v. Wilcox
204 N.W. 369 , 48 S.D. 289 , S.D. , (NO. 5573 )
","June 03, 1925"
"Supreme Court of South Dakota. June 16, 1899 11 S.D. 544 79 N.W. 835
Extracted from page: 2
","State v. Yokum, 11 S.D. 544, 79 N.W. 835 (S.D. June 16, 1899)
","June 16, 1899",SouthDakota,Overruled by," 2.  State v. Staley 
229 N.W. 373 , 56 S.D. 495 , S.D. , (NO. 6596 )
","Feb. 28, 1930"
"Supreme Court of South Dakota. February 12, 1901 14 S.D. 240 85 N.W. 182
Extracted from page: 2
","Ross v. Ward, 14 S.D. 240, 85 N.W. 182, 86 Am. St. Rep. 746 (S.D. Feb. 12, 1901)
","Feb. 12, 1901",SouthDakota,Overruled by," 1.  Springer v. Swift 
239 N.W. 171 , 59 S.D. 208 , 78 A.L.R. 1171 , S.D. , (NO. 7125 )
","Nov. 18, 1931"
"Supreme Court of South Dakota. January 26, 2005 692 N.W.2d 525 2004 WL 3135073
Extracted from page: 5
","Thornton v. City of Rapid City, No. 23167, 2005 S.D. 15, 692 N.W.2d 525, 2004 WL 3135073 (S.D. Jan. 26, 2005)
","Jan. 26, 2005",SouthDakota,Overruled by," 1.  Hamen v. Hamlin County  
955 N.W.2d 336 , 2021 S.D. 7 , S.D. , (NO. 28671 )
","Feb. 10, 2021"
"Supreme Court of South Dakota. September 15, 1982 324 N.W.2d 409
Extracted from page: 11
","State v. Lohnes, No. 13572, 324 N.W.2d 409 (S.D. Sep. 15, 1982)
","Sep. 15, 1982",SouthDakota,Overruled by," 1.  State v. Waff 
373 N.W.2d 18 , S.D. , (NO. 14336 )
","July 31, 1985"
"Supreme Court of South Dakota. May 26, 1982 320 N.W.2d 131 1982 WL 1068368
Extracted from page: 11
","McMacken v. State, No. 13349, 320 N.W.2d 131, 1982 WL 1068368 (S.D. May 26, 1982)
","May 26, 1982",SouthDakota,Overruled by," 1.  Daugaard v. Baltic Co-op. Bldg. Supply Ass’n  
349 N.W.2d 419 , S.D. , (NO. 14052 , 14053 , 14117 , 14118 , 14129 , 14136 , 14144 14154 , 14146 14170 , 14153 14171 )
","May 02, 1984"
"Supreme Court of South Dakota. June 06, 1913 32 S.D. 66 142 N.W. 664
Extracted from page: 13
","Rowe v. Richards, 32 S.D. 66, 142 N.W. 664, L.R.A. 1915E,1069 (S.D. June 06, 1913)
","June 06, 1913",SouthDakota,Overruled by," 1.  Ulvig v. McKennan Hospital  
229 N.W. 383 , 56 S.D. 509 , S.D. , (NO. 6482 )
","Feb. 28, 1930"
"Supreme Court of South Dakota. December 19, 1978 272 N.W.2d 797
Extracted from page: 15
","State v. Maher, No. 12130, 272 N.W.2d 797 (S.D. Dec. 19, 1978)
","Dec. 19, 1978",SouthDakota,Overruled by," 1.  State v. Neville 
312 N.W.2d 723 , S.D. , (NO. 13260 )
","Dec. 02, 1981"
"Supreme Court of South Dakota. September 21, 1978 270 N.W.2d 359 1978 WL 527672
Extracted from page: 15
","Lytle v. Morgan, No. 12060, 270 N.W.2d 359, 1978 WL 527672 (S.D. Sep. 21, 1978)
","Sep. 21, 1978",SouthDakota,Abrogated by," 1.  Magner v. Brinkman  
883 N.W.2d 74 , 2016 S.D. 50 , S.D. , (NO. 27354 )
","July 13, 2016"
"Supreme Court of South Dakota. May 31, 1978 266 N.W.2d 552
Extracted from page: 17
","State v. Kane, No. 11910, 266 N.W.2d 552 (S.D. May 31, 1978)
","May 31, 1978",SouthDakota,Overruled by," 1.  State v. Smith 
353 N.W.2d 338 , S.D. , (NO. 13987 )
","July 11, 1984"
"Supreme Court of South Dakota. August 10, 1978 269 N.W.2d 390
Extracted from page: 17
","State v. Iverson, No. 12161, 269 N.W.2d 390 (S.D. Aug. 10, 1978)
","Aug. 10, 1978",SouthDakota,Overruled by," 1.  State v. Brassfield 
615 N.W.2d 628 , 2000 S.D. 110 , S.D. , (NO. 21174 )
","Aug. 16, 2000"
"Supreme Court of South Dakota. October 26, 1978 271 N.W.2d 8
Extracted from page: 18
","Fjerstad v. Knutson, No. 12045, 271 N.W.2d 8 (S.D. Oct. 26, 1978)
","Oct. 26, 1978",SouthDakota,Overruled by," 1.  Shamburger v. Behrens 
380 N.W.2d 659 , S.D. , (NO. 14626 )
","Jan. 15, 1986"
"Supreme Court of South Dakota. December 19, 1978 272 N.W.2d 788 2 A.L.R.4th 318
Extracted from page: 19
","State v. Houghton, No. 12415, 272 N.W.2d 788, 2 A.L.R.4th 318 (S.D. Dec. 19, 1978)
","Dec. 19, 1978",SouthDakota,Disavowed by," 1.  State v. Willis 
370 N.W.2d 193 , S.D. , (NO. 14644 )
","June 19, 1985"
"Supreme Court of South Dakota. July 31, 1985 372 N.W.2d 118 120 L.R.R.M. (BNA) 2225
Extracted from page: 19
","Weatherwax v. Hiland Potato Chip Co. of Sioux Falls, No. 14656, 372 N.W.2d 118, 120 L.R.R.M. (BNA) 2225 (S.D. July 31, 1985)
","July 31, 1985",SouthDakota,Overruled by," 1.  Johnson v. Kolman, a Div. of Athey Products Corp.  
412 N.W.2d 109 , S.D. , (NO. 15388 )
","Sep. 02, 1987"
"Supreme Court of South Dakota. December 24, 1985 379 N.W.2d 312
Extracted from page: 19
","State v. Spronk, No. 14857, 379 N.W.2d 312 (S.D. Dec. 24, 1985)
","Dec. 24, 1985",SouthDakota,Abrogated by," 1.  State v. Cates 
632 N.W.2d 28 , 2001 S.D. 99 , S.D. , (NO. 21450 )
","July 25, 2001"
"Supreme Court of South Dakota. August 14, 1985 373 N.W.2d 30 41 UCC Rep.Serv. 1244
Extracted from page: 22
","Hanson v. Funk Seeds Intern., No. 14395, 373 N.W.2d 30, 41 UCC Rep. Serv. 1244, Prod. Liab. Rep. (CCH) P 10792 (S.D. Aug. 14, 1985)
","Aug. 14, 1985",SouthDakota,Abrogated by," 1.  Schmaltz v. Nissen  
431 N.W.2d 657 , 7 UCC Rep.Serv.2d 1061 , Prod.Liab.Rep. (CCH) P 11,969 , S.D. , (NO. 15841 , 15842 , 15843 , 15844 , 15845 )
","Nov. 09, 1988"
"Supreme Court of South Dakota. August 21, 1985 373 N.W.2d 438
Extracted from page: 24
","Anderson v. State, No. 14613, 373 N.W.2d 438 (S.D. Aug. 21, 1985)
","Aug. 21, 1985",SouthDakota,Overruled by," 1.  Loop v. Solem 
398 N.W.2d 140 , S.D. , (NO. 14968 )
","Dec. 23, 1986"
"Supreme Court of South Dakota. January 06, 1917 38 S.D. 224 160 N.W. 814
Extracted from page: 25
","In re Egan, No. 3819, 38 S.D. 224, 160 N.W. 814 (S.D. Jan. 06, 1917)
","Jan. 06, 1917",SouthDakota,Overruled by," 1.  In re Morrison  
177 N.W. 806 , 43 S.D. 42 , S.D. , (NO. 4359 )
","May 24, 1920"
"Supreme Court of South Dakota. March 20, 1991 467 N.W.2d 499 1991 WL 36833
Extracted from page: 28
","State v. Wimberly, No. 16987, 467 N.W.2d 499, 1991 WL 36833 (S.D. Mar. 20, 1991)
","Mar. 20, 1991",SouthDakota,Abrogated by," 1.  State v. Moeller  
548 N.W.2d 465 , 1996 S.D. 60 , S.D. , (NO. 18108 )
","May 22, 1996"
