DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of South Carolina. September 10, 1935 177 S.C. 399 181 S.E. 476
Extracted from page: 11
","Crawford v. Johnston, No. 14136, 177 S.C. 399, 181 S.E. 476 (S.C. Sep. 10, 1935)
","Sep. 10, 1935",SouthCarolina,Overruled by," 1.  Weaver v. Recreation Dist. 
492 S.E.2d 79 , 328 S.C. 83 , S.C. , (NO. 24696 )
","Oct. 13, 1997"
"Supreme Court of South Carolina. July 19, 1993 313 S.C. 25 437 S.E.2d 19
Extracted from page: 13
","Chalk v. State, No. 23905, 313 S.C. 25, 437 S.E.2d 19, 1993 WL 270988 (S.C. July 19, 1993)
","July 19, 1993",SouthCarolina,Overruled by," 1.  Brightman v. State 
520 S.E.2d 614 , 336 S.C. 348 , S.C. , (NO. 24990 )
","Aug. 23, 1999"
"Supreme Court of South Carolina. April 12, 1993 311 S.C. 415 429 S.E.2d 801
Extracted from page: 13
","Slack v. State, No. 23837, 311 S.C. 415, 429 S.E.2d 801, 1993 WL 113163 (S.C. Apr. 12, 1993)
","Apr. 12, 1993",SouthCarolina,Overruled by," 1.  State v. Gentry 
610 S.E.2d 494 , 363 S.C. 93 , S.C. , (NO. 25949 )
","Mar. 07, 2005"
"Supreme Court of South Carolina. April 12, 1993 311 S.C. 415 429 S.E.2d 801
Extracted from page: 13
","Slack v. State, No. 23837, 311 S.C. 415, 429 S.E.2d 801, 1993 WL 113163 (S.C. Apr. 12, 1993)
","Apr. 12, 1993",SouthCarolina,Abrogated by," 2.  Simpson v. State
495 S.E.2d 429 , 329 S.C. 43 , S.C. , (NO. 24738 )
","Jan. 12, 1998"
"Supreme Court of South Carolina. November 08, 1993 313 S.C. 394 438 S.E.2d 238
Extracted from page: 14
","Parsons v. Uniroyal-Goodrich Tire Corp., No. 23953, 313 S.C. 394, 438 S.E.2d 238, 1993 WL 460632 (S.C. Nov. 08, 1993)
","Nov. 08, 1993",SouthCarolina,Overruled by," 1.  Farmer v. Monsanto Corp. 
579 S.E.2d 325 , 353 S.C. 553 , Prod.Liab.Rep. (CCH) P 16,598 , S.C. , (NO. 25617 )
","Apr. 07, 2003"
"Supreme Court of South Carolina. May 17, 1993 314 S.C. 487 431 S.E.2d 252
Extracted from page: 14
","Ex parte South Carolina Farm Bureau Mut. Ins. Co., No. 23862, 314 S.C. 487, 431 S.E.2d 252, 1993 WL 169270 (S.C. May 17, 1993)
","May 17, 1993",SouthCarolina,Overruled by," 1.  Ballenger v. Bowen 
443 S.E.2d 379 , 313 S.C. 476 , S.C.
","Mar. 15, 1994"
"Supreme Court of South Carolina. April 05, 1993 311 S.C. 332 428 S.E.2d 884
Extracted from page: 15
","State v. Gorum, No. 23834, 311 S.C. 332, 428 S.E.2d 884, 1993 WL 103591 (S.C. Apr. 05, 1993)
","Apr. 05, 1993",SouthCarolina,Overruled by," 1.  Brightman v. State 
520 S.E.2d 614 , 336 S.C. 348 , S.C. , (NO. 24990 )
","Aug. 23, 1999"
"Supreme Court of South Carolina. February 16, 1993 310 S.C. 469 427 S.E.2d 642
Extracted from page: 16
","Timms v. Greene, No. 23805, 310 S.C. 469, 427 S.E.2d 642, 1993 WL 40329 (S.C. Feb. 16, 1993)
","Feb. 16, 1993",SouthCarolina,Overruled by," 1.  Cape Romain Contractors, Inc. v. Wando E., LLC
747 S.E.2d 461 , 405 S.C. 115 , S.C. , (NO. 2011-197207 , 27298 )
","Aug. 14, 2013"
"Supreme Court of South Carolina. February 16, 1993 310 S.C. 469 427 S.E.2d 642
Extracted from page: 16
","Timms v. Greene, No. 23805, 310 S.C. 469, 427 S.E.2d 642, 1993 WL 40329 (S.C. Feb. 16, 1993)
","Feb. 16, 1993",SouthCarolina,Overruled by," 2.  Dean v. Heritage Healthcare of Ridgeway, LLC  
759 S.E.2d 727 , 408 S.C. 371 , S.C. , (NO. 2013-000509 , 27401 )
","June 18, 2014"
"Supreme Court of South Carolina. June 07, 1993 315 S.C. 119 432 S.E.2d 454
Extracted from page: 19
","Hamm v. South Carolina Public Service Com'n, No. 23869, 315 S.C. 119, 432 S.E.2d 454, 144 P.U.R.4th 160, 1993 WL 195402 (S.C. June 07, 1993)
","June 07, 1993",SouthCarolina,Overruled by," 1.  Porter v. South Carolina Public Service Com’n  
507 S.E.2d 328 , 333 S.C. 12 , S.C. , (NO. 24847 )
","Oct. 26, 1998"
"Supreme Court of South Carolina. January 11, 1993 310 S.C. 29 425 S.E.2d 37
Extracted from page: 20
","Blakely v. State Bd. of Medical Examiners, No. 23775, 310 S.C. 29, 425 S.E.2d 37, 1993 WL 5706 (S.C. Jan. 11, 1993)
","Jan. 11, 1993",SouthCarolina,Overruled by," 1.  Montjoy v. Asten-Hill Dryer Fabrics 
446 S.E.2d 618 , 316 S.C. 52 , S.C.
","Feb. 03, 1994"
"Supreme Court of South Carolina. March 22, 1993 311 S.C. 382 429 S.E.2d 453
Extracted from page: 20
","State v. Wilson, No. 23824, 311 S.C. 382, 429 S.E.2d 453, 1993 WL 85019 (S.C. Mar. 22, 1993)
","Mar. 22, 1993",SouthCarolina,Abrogated by," 1.  State v. Easler 
489 S.E.2d 617 , 327 S.C. 121 , S.C. , (NO. 24655 )
","July 28, 1997"
"Supreme Court of South Carolina. August 23, 1993 312 S.C. 502 435 S.E.2d 859
Extracted from page: 20
","State v. Schumpert, No. 23927, 312 S.C. 502, 435 S.E.2d 859, 1993 WL 325562 (S.C. Aug. 23, 1993)
","Aug. 23, 1993",SouthCarolina,Overruled by," 1.  State v. Stukes 
787 S.E.2d 480 , 416 S.C. 493 , S.C. , (NO. 2015-000908 , 27633 )
","May 04, 2016"
"Supreme Court of South Carolina. October 21, 1993 313 S.C. 322 437 S.E.2d 542
Extracted from page: 21
","Hopkins v. South Carolina Dept. of Social Services, No. 23546, 313 S.C. 322, 437 S.E.2d 542, 1993 WL 435920 (S.C. Oct. 21, 1993)
","Oct. 21, 1993",SouthCarolina,Overruled by," 1.  Joiner ex rel. Rivas v. Rivas 
536 S.E.2d 372 , 342 S.C. 102 , S.C. , (NO. 25186 )
","Aug. 15, 2000"
"Supreme Court of South Carolina. October 11, 1993 313 S.C. 147 437 S.E.2d 88
Extracted from page: 21
","State v. Charping, No. 23942, 313 S.C. 147, 437 S.E.2d 88, 1993 WL 409764 (S.C. Oct. 11, 1993)
","Oct. 11, 1993",SouthCarolina,Overruled by," 1.  Franklin v. Catoe 
552 S.E.2d 718 , 346 S.C. 563 , S.C. , (NO. 25353 )
","Aug. 27, 2001"
"Supreme Court of South Carolina. March 04, 1996 321 S.C. 238 467 S.E.2d 926
Extracted from page: 22
","Bell v. State, No. 24383, 321 S.C. 238, 467 S.E.2d 926, 1996 WL 102393 (S.C. Mar. 04, 1996)
","Mar. 04, 1996",SouthCarolina,Overruled by," 1.  Brightman v. State 
520 S.E.2d 614 , 336 S.C. 348 , S.C. , (NO. 24990 )
","Aug. 23, 1999"
"Supreme Court of South Carolina. January 30, 1962 239 S.C. 449 123 S.E.2d 835
Extracted from page: 25
","State v. Worthy, No. 17865, 239 S.C. 449, 123 S.E.2d 835 (S.C. Jan. 30, 1962)
","Jan. 30, 1962",SouthCarolina,Overruled by," 1.  State v. Torrence 
406 S.E.2d 315 , 305 S.C. 45 , S.C. , (NO. 23403 )
","May 20, 1991"
"Supreme Court of South Carolina. June 16, 1965 246 S.C. 144 142 S.E.2d 864
Extracted from page: 27
","State v. Swilling, No. 18363, 246 S.C. 144, 142 S.E.2d 864 (S.C. June 16, 1965)
","June 16, 1965",SouthCarolina,Overruled by," 1.  State v. Torrence 
406 S.E.2d 315 , 305 S.C. 45 , S.C. , (NO. 23403 )
","May 20, 1991"
"Supreme Court of South Carolina. July 08, 1965 246 S.C. 220 143 S.E.2d 371
Extracted from page: 28
","American Fire & Cas. Co. v. Surety Indem. Co., No. 18376, 246 S.C. 220, 143 S.E.2d 371 (S.C. July 08, 1965)
","July 08, 1965",SouthCarolina,Overruled by," 1.  American Mut. Fire Ins. Co. of Charleston, Inc. v. Aetna Cas. & Sur. Co. 
400 S.E.2d 147 , 303 S.C. 301 , S.C. , (NO. 23319 )
","Jan. 21, 1991"
"Supreme Court of South Carolina. November 01, 1965 246 S.C. 536 144 S.E.2d 905
Extracted from page: 28
","State v. Cain, No. 18414, 246 S.C. 536, 144 S.E.2d 905 (S.C. Nov. 01, 1965)
","Nov. 01, 1965",SouthCarolina,Overruled by," 1.  State v. Torrence 
406 S.E.2d 315 , 305 S.C. 45 , S.C. , (NO. 23403 )
","May 20, 1991"
"Supreme Court of South Carolina. January 13, 1965 245 S.C. 229 139 S.E.2d 911
Extracted from page: 28
","Atlantic Coast Line R. Co. v. South Carolina Public Service Commission, No. 18293, 245 S.C. 229, 139 S.E.2d 911, 1965 WL 149796 (S.C. Jan. 13, 1965)
","Jan. 13, 1965",SouthCarolina,Overruled by," 1.  Porter v. South Carolina Public Service Com’n 
507 S.E.2d 328 , 333 S.C. 12 , S.C. , (NO. 24847 )
","Oct. 26, 1998"
"Supreme Court of South Carolina. July 12, 1955 227 S.C. 458 88 S.E.2d 617
Extracted from page: 31
","Fairey v. City of Orangeburg, No. 17028, 227 S.C. 458, 88 S.E.2d 617 (S.C. July 12, 1955)
","July 12, 1955",SouthCarolina,Overruled by," 1.  McCall by Andrews v. Batson 
329 S.E.2d 741 , 285 S.C. 243 , 25 Ed. Law Rep. 656 , S.C. , (NO. 22290 )
","Apr. 18, 1985"
"Supreme Court of South Carolina. December 16, 1955 228 S.C. 438 90 S.E.2d 640
Extracted from page: 31
","State v. Boone, No. 17097, 228 S.C. 438, 90 S.E.2d 640 (S.C. Dec. 16, 1955)
","Dec. 16, 1955",SouthCarolina,Overruled by," 1.  State v. Torrence 
406 S.E.2d 315 , 305 S.C. 45 , S.C. , (NO. 23403 )
","May 20, 1991"
"Supreme Court of South Carolina. March 16, 1955 227 S.C. 1 86 S.E.2d 598
Extracted from page: 31
","State v. Green, No. 16980, 227 S.C. 1, 86 S.E.2d 598 (S.C. Mar. 16, 1955)
","Mar. 16, 1955",SouthCarolina,Overruled by," 1.  State v. Torrence 
406 S.E.2d 315 , 305 S.C. 45 , S.C. , (NO. 23403 )
","May 20, 1991"
"Supreme Court of South Carolina. August 24, 1955 228 S.C. 88 88 S.E.2d 880
Extracted from page: 32
","State v. Chasteen, No. 17059, 228 S.C. 88, 88 S.E.2d 880 (S.C. Aug. 24, 1955)
","Aug. 24, 1955",SouthCarolina,Overruled by," 1.  State v. Torrence 
406 S.E.2d 315 , 305 S.C. 45 , S.C. , (NO. 23403 )
","May 20, 1991"
"Supreme Court of South Carolina. March 11, 1896 46 S.C. 149 24 S.E. 97
Extracted from page: 36
","Simms v. Phillips, 46 S.C. 149, 24 S.E. 97 (S.C. Mar. 11, 1896)
","Mar. 11, 1896",SouthCarolina,Overruled by," 1.  Woodard v. Westvaco Corp. 
460 S.E.2d 392 , 319 S.C. 240 , S.C. , (NO. 24290 )
","July 24, 1995"
"Supreme Court of South Carolina. July 01, 2002 350 S.C. 300 566 S.E.2d 528
Extracted from page: 37
","Odom v. State, No. 25490, 350 S.C. 300, 566 S.E.2d 528, 2002 WL 1446760 (S.C. July 01, 2002)
","July 01, 2002",SouthCarolina,Overruled by," 1.  State v. Gentry 
610 S.E.2d 494 , 363 S.C. 93 , S.C. , (NO. 25949 )
","Mar. 07, 2005"
"Supreme Court of South Carolina. March 11, 2002 348 S.C. 559 561 S.E.2d 355
Extracted from page: 41
","Century Indem. Co. v. Golden Hills Builders, Inc., No. 25426, 348 S.C. 559, 561 S.E.2d 355, 2002 WL 371659 (S.C. Mar. 11, 2002)
","Mar. 11, 2002",SouthCarolina,Overruled by," 1.  Crossmann Communities of North Carolina, Inc. v. Harleysville Mut. Ins. Co.  
717 S.E.2d 589 , 395 S.C. 40 , S.C. , (NO. 26909 )
","Aug. 22, 2011"
"Supreme Court of South Carolina. October 14, 2002 351 S.C. 567 571 S.E.2d 288
Extracted from page: 41
","State v. Parker, No. 25538, 351 S.C. 567, 571 S.E.2d 288, 2002 WL 31296293 (S.C. Oct. 14, 2002)
","Oct. 14, 2002",SouthCarolina,Overruled by," 1.  State v. Gentry 
610 S.E.2d 494 , 363 S.C. 93 , S.C. , (NO. 25949 )
","Mar. 07, 2005"
"Supreme Court of South Carolina. May 28, 2002 349 S.C. 613 564 S.E.2d 653
Extracted from page: 42
","Johnson v. Collins Entertainment Co., Inc., No. 25474, 349 S.C. 613, 564 S.E.2d 653, RICO Bus. Disp. Guide 10267, 2001 WL 1870855 (S.C. May 28, 2002)
","May 28, 2002",SouthCarolina,Overruled by," 1.  Proctor v. Whitlark & Whitlark, Inc.  
778 S.E.2d 888 , 414 S.C. 318 , S.C. , (NO. 2013-002470 , 27580 )
","Oct. 07, 2015"
"Supreme Court of South Carolina. October 14, 2002 351 S.C. 551 571 S.E.2d 280
Extracted from page: 42
","Joseph v. State, No. 25539, 351 S.C. 551, 571 S.E.2d 280, 2002 WL 31296304 (S.C. Oct. 14, 2002)
","Oct. 14, 2002",SouthCarolina,Overruled by," 1.  State v. Gentry 
610 S.E.2d 494 , 363 S.C. 93 , S.C. , (NO. 25949 )
","Mar. 07, 2005"
"Supreme Court of South Carolina. May 20, 2002 349 S.C. 589 564 S.E.2d 110
Extracted from page: 42
","Nelson v. Yellow Cab Co., No. 25467, 349 S.C. 589, 564 S.E.2d 110, 2002 WL 1010158 (S.C. May 20, 2002)
","May 20, 2002",SouthCarolina,Overruled by," 1.  Wilkinson ex rel. Wilkinson v. Palmetto State Transp. Co. 
676 S.E.2d 700 , 382 S.C. 295 , S.C. , (NO. 26646 )
","May 04, 2009"
"Supreme Court of South Carolina. February 18, 1890 32 S.C. 102 10 S.E. 766
Extracted from page: 45
","National Exch. Bank v. Stelling, 32 S.C. 102, 10 S.E. 766 (S.C. Feb. 18, 1890)
","Feb. 18, 1890",SouthCarolina,Overruled by," 1.  Mid-State Distributors, Inc. v. Century Importers, Inc. 
426 S.E.2d 777 , 310 S.C. 330 , S.C. , (NO. 23792 )
","Feb. 01, 1993"
"Supreme Court of South Carolina. June 29, 1898 52 S.C. 468 30 S.E. 481
Extracted from page: 45
","State v. Mansel, 52 S.C. 468, 30 S.E. 481 (S.C. June 29, 1898)
","June 29, 1898",SouthCarolina,Overruled by," 1.  State v. Dawson 
740 S.E.2d 501 , 402 S.C. 160 , S.C. , (NO. 27238 )
","Apr. 03, 2013"
"Supreme Court of South Carolina. October 25, 1898 53 S.C. 448 31 S.E. 334
Extracted from page: 46
","Garrick v. Florida Cent. & P.R. Co., 53 S.C. 448, 31 S.E. 334, 69 Am. St. Rep. 874 (S.C. Oct. 25, 1898)
","Oct. 25, 1898",SouthCarolina,Overruled by," 1.  Hull v. Seaboard Air Line Ry. 
57 S.E. 28 , 76 S.C. 278 , 10 L.R.A.N.S. 1213 , S.C.
","Mar. 09, 1907"
"Supreme Court of South Carolina. September 28, 1898 53 S.C. 246 31 S.E. 240
Extracted from page: 46
","Mathis v. Southern Ry. Co., 53 S.C. 246, 31 S.E. 240 (S.C. Sep. 28, 1898)
","Sep. 28, 1898",SouthCarolina,Overruled by," 1.  Wilson v. Southern Ry. Co. 
36 S.E. 701 , 64 S.C. 162 , S.C.
","Aug. 02, 1900"
"Supreme Court of South Carolina. May 09, 1973 260 S.C. 445 196 S.E.2d 645
Extracted from page: 46
","State v. McLeod, No. 19624, 260 S.C. 445, 196 S.E.2d 645 (S.C. May 09, 1973)
","May 09, 1973",SouthCarolina,Overruled by," 1.  State v. Liverman  
727 S.E.2d 422 , 398 S.C. 130 , S.C. , (NO. 27130 )
","June 06, 2012"
"Supreme Court of South Carolina. May 14, 1973 260 S.C. 457 196 S.E.2d 839
Extracted from page: 47
","State v. Pollard, No. 19627, 260 S.C. 457, 196 S.E.2d 839 (S.C. May 14, 1973)
","May 14, 1973",SouthCarolina,Abrogated by," 1.  German v. State 
478 S.E.2d 687 , 325 S.C. 25 , S.C. , (NO. 24536 )
","Dec. 02, 1996"
"Supreme Court of South Carolina. October 11, 1973 261 S.C. 302 199 S.E.2d 763
Extracted from page: 47
","Harrison v. South Carolina Tax Commission, No. 19703, 261 S.C. 302, 199 S.E.2d 763 (S.C. Oct. 11, 1973)
","Oct. 11, 1973",SouthCarolina,Overruled by," 1.  McCall by Andrews v. Batson 
329 S.E.2d 741 , 285 S.C. 243 , 25 Ed. Law Rep. 656 , S.C. , (NO. 22290 )
","Apr. 18, 1985"
"Supreme Court of South Carolina. November 28, 1870 2 S.C. 216 1870 WL 3512
Extracted from page: 50
","In re Kennedy, 2 S.C. 216, 2 Richardson 216, 1870 WL 3512 (S.C. Nov. 28, 1870)
","Nov. 28, 1870",SouthCarolina,Overruled by," 1.  Cochran v. Darcy 
5 S.C. 125 , 1874 WL 5300 , 5 Richardson 125 , S.C.
","Mar. 12, 1874"
"Supreme Court of South Carolina. November 23, 1870 2 S.C. 150 1870 WL 3519
Extracted from page: 50
","State v. Platt, 2 S.C. 150, 16 Am. Rep. 647, 2 Richardson 150, 1870 WL 3519 (S.C. Nov. 23, 1870)
","Nov. 23, 1870",SouthCarolina,Overruled by," 1.  State v. Town Council of Chester 
17 S.E. 752 , 39 S.C. 307 , S.C.
","May 16, 1893"
"Supreme Court of South Carolina. January 31, 1921 115 S.C. 367 105 S.E. 741
Extracted from page: 51
","Gilchrist v. City Council of Charleston, No. 10564, 115 S.C. 367, 105 S.E. 741 (S.C. Jan. 31, 1921)
","Jan. 31, 1921",SouthCarolina,Overruled by," 1.  McCall by Andrews v. Batson 
329 S.E.2d 741 , 285 S.C. 243 , 25 Ed. Law Rep. 656 , S.C. , (NO. 22290 )
","Apr. 18, 1985"
"Supreme Court of South Carolina. April 19, 1977 268 S.C. 424 234 S.E.2d 236
Extracted from page: 54
","Roddey v. Lyle, No. 20407, 268 S.C. 424, 234 S.E.2d 236 (S.C. Apr. 19, 1977)
","Apr. 19, 1977",SouthCarolina,Overruled by," 1.  McCall by Andrews v. Batson 
329 S.E.2d 741 , 285 S.C. 243 , 25 Ed. Law Rep. 656 , S.C. , (NO. 22290 )
","Apr. 18, 1985"
"Supreme Court of South Carolina. May 12, 1977 268 S.C. 524 235 S.E.2d 112
Extracted from page: 55
","State v. Hall, No. 20426, 268 S.C. 524, 235 S.E.2d 112 (S.C. May 12, 1977)
","May 12, 1977",SouthCarolina,Abrogated by," 1.  State v. Alexander 
401 S.E.2d 146 , 303 S.C. 377 , S.C. , (NO. 23327 )
","Feb. 04, 1991"
"Supreme Court of South Carolina. October 04, 1977 269 S.C. 479 238 S.E.2d 167
Extracted from page: 55
","Shipes v. Piggly Wiggly St. Andrews, Inc., No. 20520, 269 S.C. 479, 238 S.E.2d 167 (S.C. Oct. 04, 1977)
","Oct. 04, 1977",SouthCarolina,Abrogated by," 1.  Bass v. Gopal, Inc.  
716 S.E.2d 910 , 395 S.C. 129 , S.C. , (NO. 27054 )
","Oct. 10, 2011"
"Supreme Court of South Carolina. December 29, 1977 270 S.C. 44 240 S.E.2d 514
Extracted from page: 56
","State v. Cross, No. 20574, 270 S.C. 44, 240 S.E.2d 514 (S.C. Dec. 29, 1977)
","Dec. 29, 1977",SouthCarolina,Disavowed by," 1.  Harden v. State  
277 S.E.2d 692 , 276 S.C. 249 , S.C. , (NO. 21441 )
","Apr. 27, 1981"
"Supreme Court of South Carolina. September 01, 1977 269 S.C. 322 237 S.E.2d 375
Extracted from page: 58
","Hutson v. Continental Assur. Co., No. 20504, 269 S.C. 322, 237 S.E.2d 375 (S.C. Sep. 01, 1977)
","Sep. 01, 1977",SouthCarolina,Overruled by," 1.  O’Neal v. Bowles 
431 S.E.2d 555 , 314 S.C. 525 , S.C. , (NO. 23800 )
","May 17, 1993"
