DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Louisiana. October 02, 1934 180 La. 586 157 So. 121
Extracted from page: 59
","Johnson v. Butterworth, No. 32826, 180 La. 586, 157 So. 121 (La. Oct. 02, 1934)
","Oct. 02, 1934",Louisiana,Overruled by," 1.  Turner v. Bucher  
308 So.2d 270 , La. , (NO. 54887 )
","Jan. 20, 1975"
"Supreme Court of Louisiana. November 26, 1934 181 La. 335 159 So. 576
Extracted from page: 59
",Overruled by," 1.  In re Hibernia Bank & Trust Co. 
169 So. 464 , 185 La. 448 , La. , (NO. 33658 )
","May 08, 1936"
"Supreme Court of Louisiana. February 26, 1985 463 So.2d 1304
Extracted from page: 3
","State ex rel. Turner v. Maggio, No. 84-KD-1283, 463 So. 2d 1304 (La. Feb. 26, 1985)
","Feb. 26, 1985",Louisiana,Abrogated by," 1.  State ex rel. Olivieri v. State 
779 So.2d 735 , 2000-0172 (La. 2/21/01) , La. , (NO. 2000-KH-0172 , 2000-KP-1767 )
","Feb. 21, 2001"
"Supreme Court of Louisiana. November 09, 1970 257 La. 183 241 So.2d 763
Extracted from page: 10
","State v. Braxton, No. 50353, 257 La. 183, 241 So. 2d 763 (La. Nov. 09, 1970)
","Nov. 09, 1970",Louisiana,Overruled by," 1.  State v. Douglas
278 So.2d 485 , La. , (NO. 52865 )
","May 07, 1973"
"Supreme Court of Louisiana. November 09, 1970 257 La. 183 241 So.2d 763
Extracted from page: 10
","State v. Braxton, No. 50353, 257 La. 183, 241 So. 2d 763 (La. Nov. 09, 1970)
","Nov. 09, 1970",Louisiana,Overruled by,"    2.  State v. Searle 
339 So.2d 1194 , La. , (NO. 57262 )
","May 17, 1976"
"Supreme Court of Louisiana. June 08, 1970 256 La. 566 237 So.2d 380
Extracted from page: 10
","Albert v. Rapides Parish, No. 50349, 256 La. 566, 237 So. 2d 380 (La. June 08, 1970)
","June 08, 1970",Louisiana,Overruled by," 1.  Bowen v. Doyal 
253 So.2d 200 , 259 La. 839 , La. , (NO. 50945 )
","Sep. 30, 1971"
"Supreme Court of Louisiana. May 04, 1970 256 La. 186 235 So.2d 563
Extracted from page: 11
","State v. Douglas, No. 50162, 256 La. 186, 235 So. 2d 563 (La. May 04, 1970)
","May 04, 1970",Louisiana,Overruled by," 1.  State v. Douglas 
278 So.2d 485 , La. , (NO. 52865 )
","May 07, 1973"
"Supreme Court of Louisiana. March 30, 1970 255 La. 1070 234 So.2d 184
Extracted from page: 11
","State v. Nails, No. 50016, 255 La. 1070, 234 So. 2d 184 (La. Mar. 30, 1970)
","Mar. 30, 1970",Louisiana,Overruled by," 1.  State v. Tharp 
284 So.2d 536 , La. , (NO. 53026 )
","Mar. 08, 1973"
"Supreme Court of Louisiana. November 09, 1970 256 La. 999 240 So.2d 736
Extracted from page: 12
","State v. Foreman, No. 50325, 256 La. 999, 240 So. 2d 736 (La. Nov. 09, 1970)
","Nov. 09, 1970",Louisiana,Overruled by," 1.  State v. Lee 
331 So.2d 455 , La. , (NO. 56244 )
","Nov. 03, 1975"
"Supreme Court of Louisiana. January 20, 1970 255 La. 579 232 So.2d 278
Extracted from page: 13
","Louisiana Power & Light Co. v. Lasseigne, No. 49846, 255 La. 579, 232 So. 2d 278 (La. Jan. 20, 1970)
","Jan. 20, 1970",Louisiana,Overruled by," 1.  Davidge v. Magliola 
346 So.2d 177 , La. , (NO. 59002 )
","May 16, 1977"
"Supreme Court of Louisiana. March 30, 1970 256 La. 289 236 So.2d 216
Extracted from page: 13
","Johnson v. St. Paul Mercury Ins. Co., No. 49732, 256 La. 289, 236 So. 2d 216 (La. Mar. 30, 1970)
","Mar. 30, 1970",Louisiana,Overruled by," 1.  Jagers v. Royal Indem. Co. 
276 So.2d 309 , La. , (NO. 52275 )
","Mar. 26, 1973"
"Supreme Court of Louisiana. April 07, 1924 156 La. 243 100 So. 412
Extracted from page: 16
","Succession of Curtis, No. 25603, 156 La. 243, 100 So. 412 (La. Apr. 07, 1924)
","Apr. 07, 1924",Louisiana,Abrogated by," 1.  Everything on Wheels Subaru, Inc. v. Subaru South, Inc.  
616 So.2d 1234 , La. , (NO. 91-C-2708 )
","Apr. 12, 1993"
"Supreme Court of Louisiana. May 05, 1924 156 La. 455 100 So. 679
Extracted from page: 17
","Campbell v. Richmond Ins. Co., No. 26481, 156 La. 455, 100 So. 679 (La. May 05, 1924)
","May 05, 1924",Louisiana,Overruled by," 1.  Brough v. Presidential Fire & Marine Ins. Co. 
181 So. 432 , 189 La. 880 , La. , (NO. 34761 )
","Apr. 04, 1938"
"Supreme Court of Louisiana. April 30, 1997 693 So.2d 728 1997 WL 228578
Extracted from page: 25
","State v. Allen, No. 97-KK-1058, 97-1058 (La. 4/30/97), 693 So. 2d 728, 1997 WL 228578 (La. Apr. 30, 1997)
","Apr. 30, 1997",Louisiana,Overruled by," 1.  State v. Smith  
743 So.2d 199 , 98-2045 (La. 9/8/99) , La. , (NO. 98-K-2045 )
","Sep. 08, 1999"
"Supreme Court of Louisiana. October 16, 2001 798 So.2d 921 2001 WL 1223586
Extracted from page: 27
","Williams v. Jackson Parish Hospital, No. 2000-C-3170, 2000-3170 (La. 10/16/01), 798 So. 2d 921, 2001 WL 1223586 (La. Oct. 16, 2001)
","Oct. 16, 2001",Louisiana,Overruled by," 1.  David v. Our Lady of the Lake Hosp., Inc.  
849 So.2d 38 , 2002-2675 (La. 7/2/03) , La. , (NO. 2002-CC-2675 )
","July 02, 2003"
"Supreme Court of Louisiana. April 28, 1994 636 So.2d 211 1994 WL 158747
Extracted from page: 31
","Branch v. Willis-Knighton Medical Center, No. 92-CC-3086, 636 So. 2d 211, 1994 WL 158747 (La. Apr. 28, 1994)
","Apr. 28, 1994",Louisiana,Overruled by," 1.  David v. Our Lady of the Lake Hosp., Inc.  
849 So.2d 38 , 2002-2675 (La. 7/2/03) , La. , (NO. 2002-CC-2675 )
","July 02, 2003"
"Supreme Court of Louisiana. August 01, 1832 4 La. 320 1832 WL 876
Extracted from page: 34
","Lee v. Dearmond, 4 La. 320, 1832 WL 876 (La. Aug. 01, 1832)
","Aug. 01, 1832",Louisiana,Overruled by," 1.  Mathe v. McCrystal 
11 La.Ann. 4 , 1856 WL 4661 , La.
","June 15, 1856"
"Supreme Court of Louisiana. April 25, 1904 112 La. 572 36 So. 594
Extracted from page: 35
","In re Nereaux's Estate, No. 15,083, 112 La. 572, 36 So. 594 (La. Apr. 25, 1904)
","Apr. 25, 1904",Louisiana,Overruled by," 1.  Succession of Thompson 
71 So.2d 544 , 224 La. 995 , La. , (NO. 41245 )
","Feb. 15, 1954"
"Supreme Court of Louisiana. February 01, 1904 111 La. 809 35 So. 916
Extracted from page: 35
","State v. Robertson, No. 15,096, 111 La. 809, 35 So. 916 (La. Feb. 01, 1904)
","Feb. 01, 1904",Louisiana,Overruled by," 1.  State v. Durane 
97 So. 26 , 153 La. 1021 , La. , (NO. 25884 )
","Apr. 30, 1923"
"Supreme Court of Louisiana. June 06, 1904 113 La. 388 37 So. 2
Extracted from page: 37
","B.J. Wolf & Sons v. New Orleans Tailor Made Pants Co., No. 15,041, 113 La. 388, 37 So. 2, 67 L.R.A. 65 (La. June 06, 1904)
","June 06, 1904",Louisiana,Abrogated by," 1.  9 to 5 Fashions, Inc. v. Spurney 
538 So.2d 228 , La. , (NO. 88-C-0902 , 88-C-0904 )
","Jan. 30, 1989"
"Supreme Court of Louisiana. May 21, 1934 180 La. 31 156 So. 165
Extracted from page: 39
","West Orleans Beach Corporation v. Martinez, No. 31841, 180 La. 31, 156 So. 165 (La. May 21, 1934)
","May 21, 1934",Louisiana,Overruled by," 1.  Reeves v. Globe Indem. Co. of New York 
168 So. 488 , 185 La. 42 , La. , (NO. 33832 )
","Apr. 27, 1936"
"Supreme Court of Louisiana. January 02, 1934 178 La. 516 152 So. 69
Extracted from page: 39
","W.K. Henderson Iron Works & Supply Co. v. Meriwether Supply Co., No. 31832, 178 La. 516, 152 So. 69 (La. Jan. 02, 1934)
","Jan. 02, 1934",Louisiana,Overruled by," 1.  Leenerts Farms, Inc. v. Rogers 
421 So.2d 216 , La. , (NO. 82-C-0770 )
","Oct. 18, 1982"
"Supreme Court of Louisiana. March 31, 1975 311 So.2d 230
Extracted from page: 42
","State v. Groves, No. 55360, 311 So. 2d 230 (La. Mar. 31, 1975)
","Mar. 31, 1975",Louisiana,Overruled by," 1.  State v. Lee 
331 So.2d 455 , La. , (NO. 56244 )
","Nov. 03, 1975"
"Supreme Court of Louisiana. March 02, 1981 395 So.2d 800
Extracted from page: 48
","Hauserman, Inc. v. Roussel-Hart General Contractors, No. 80-C-1800, 395 So. 2d 800 (La. Mar. 02, 1981)
","Mar. 02, 1981",Louisiana,Overruled by," 1.  Honeywell, Inc. v. Jimmie B. Guinn, Inc.  
462 So.2d 145 , La. , (NO. 84-C-1130 )
","Jan. 14, 1985"
"Supreme Court of Louisiana. March 02, 1981 395 So.2d 714
Extracted from page: 49
","State v. Stott, No. 80 KA1826, 395 So. 2d 714 (La. Mar. 02, 1981)
","Mar. 02, 1981",Louisiana,Abrogated by," 1.  Horton v. California 
110 S.Ct. 2301 , 496 U.S. 128 , 110 L.Ed.2d 112 , 58 USLW 4694 , U.S.Cal. , (NO. 88-7164 )
","June 04, 1990"
"Supreme Court of Louisiana. January 26, 1981 393 So.2d 1273
Extracted from page: 50
","City of Monroe v. Wyrick, No. 80-KA-1737, 393 So. 2d 1273 (La. Jan. 26, 1981)
","Jan. 26, 1981",Louisiana,Overruled by," 1.  State v. Strain  
585 So.2d 540 , La. , (NO. 90-K-2464 )
","Sep. 09, 1991"
"Supreme Court of Louisiana. March 02, 1981 395 So.2d 1320 1981 WL 783367
Extracted from page: 52
","State v. Toomer, No. 80-KA-2063, 395 So. 2d 1320, 1981 WL 783367 (La. Mar. 02, 1981)
","Mar. 02, 1981",Louisiana,Abrogated by," 1.  State v. Guillory 
45 So.3d 612 , 2010-1231 (La. 10/8/10) , La. , (NO. 2010-KK-1231 )
","Oct. 08, 2010"
"Supreme Court of Louisiana. November 27, 1933 178 La. 567 152 So. 126
Extracted from page: 52
","Galiano v. Monteleone, No. 32446, 178 La. 567, 152 So. 126 (La. Nov. 27, 1933)
","Nov. 27, 1933",Louisiana,Overruled by," 1.  Adams v. Adams 
408 So.2d 1322 , La. , (NO. 81-C-2266 )
","Jan. 25, 1982"
"Supreme Court of Louisiana. October 30, 1933 178 La. 150 150 So. 859
Extracted from page: 52
","Norton v. Crescent City Ice Mfg. Co., No. 32371, 178 La. 150, 150 So. 859 (La. Oct. 30, 1933)
","Oct. 30, 1933",Louisiana,Overruled by," 1.  Quarles v. Lewis 
75 So.2d 14 , 226 La. 76 , La. , (NO. 41522 )
","July 02, 1954"
"Supreme Court of Louisiana. May 29, 1933 177 La. 537 148 So. 702
Extracted from page: 52
","Exchange Nat. Bank v. Holoman Bros., No. 31996, 177 La. 537, 148 So. 702 (La. May 29, 1933)
","May 29, 1933",Louisiana,Overruled by," 1.  Quarles v. Lewis 
75 So.2d 14 , 226 La. 76 , La. , (NO. 41522 )
","July 02, 1954"
"Supreme Court of Louisiana. May 29, 1933 177 La. 822 149 So. 466
Extracted from page: 53
","Succession of Maus, No. 32185, 177 La. 822, 149 So. 466 (La. May 29, 1933)
","May 29, 1933",Louisiana,Overruled by," 1.  Succession of Lambert 
28 So.2d 1 , 210 La. 636 , La. , (NO. 37997 )
","June 14, 1946"
"Supreme Court of Louisiana. January 03, 1933 177 La. 47 147 So. 496
Extracted from page: 55
","Fradella v. Pumilia, No. 31289, 177 La. 47, 147 So. 496 (La. Jan. 03, 1933)
","Jan. 03, 1933",Louisiana,Overruled by," 1.  Rauschkolb v. Di Matteo 
181 So. 555 , 190 La. 7 , La. , (NO. 34450 )
","May 02, 1938"
"Supreme Court of Louisiana. March 01, 1875 27 La.Ann. 289 1875 WL 7288
Extracted from page: 56
","Succession of Coleman, No. 5649, 27 La. Ann. 289, 1875 WL 7288 (La. Mar. 01, 1875)
","Mar. 01, 1875",Louisiana,Overruled by," 1.  Succession of Geisler 
32 La.Ann. 1289 , 1880 WL 7980 , La. , (NO. 1075 )
","July 01, 1880"
"Supreme Court of Louisiana. July 01, 1875 27 La.Ann. 634 1875 WL 7197
Extracted from page: 56
","Williams v. Fuller, No. 577, 27 La. Ann. 634, 1875 WL 7197 (La. July 01, 1875)
","July 01, 1875",Louisiana,Abrogated by," 1.  Glasscock v. Clark 
33 La.Ann. 584 , 1881 WL 8731 , La. , (NO. 8180 )
","Apr. 01, 1881"
"Supreme Court of Louisiana. April 01, 1875 27 La.Ann. 337 1875 WL 7101
Extracted from page: 57
","Rochereau v. Colomb, No. 5539, 27 La. Ann. 337, 1875 WL 7101 (La. Apr. 01, 1875)
","Apr. 01, 1875",Louisiana,Overruled by," 1.  Gallaugher v. Hebrew Congregation 
35 La.Ann. 829 , 1883 WL 8467 , La. , (NO. 8812 )
","May 01, 1883"
"Supreme Court of Louisiana. June 30, 1917 142 La. 73 76 So. 244
Extracted from page: 59
","State ex rel. Blaise v. City of New Orleans, No. 22027, 142 La. 73, 76 So. 244 (La. June 30, 1917)
","June 30, 1917",Louisiana,Overruled by," 1.  State ex rel. Civello v. City of New Orleans 
97 So. 440 , 154 La. 271 , 33 A.L.R. 260 , La. , (NO. 25566 )
","July 11, 1923"
"Supreme Court of Louisiana. October 29, 1917 142 La. 253 76 So. 704
Extracted from page: 59
","Succession of Landman, No. 22664, 142 La. 253, 76 So. 704 (La. Oct. 29, 1917)
","Oct. 29, 1917",Louisiana,Overruled by," 1.  Succession of Koch 
379 So.2d 1080 , La. , (NO. 65242 )
","Jan. 28, 1980"
"Supreme Court of Louisiana. June 25, 1979 373 So.2d 478 1979 WL 405508
Extracted from page: 7
","South Central Bell Tel. Co. v. Louisiana Public Service Commission, No. 63828, 373 So. 2d 478, 1979 WL 405508 (La. June 25, 1979)
","June 25, 1979",Louisiana,Abrogated by," 1.  South Cent. Bell Telephone Co. v. Louisiana Public Service Com’n  
594 So.2d 357 , Util. L. Rep. P 26,169 , La. , (NO. 91-CA-0907 )
","Jan. 17, 1992"
"Supreme Court of Louisiana. September 03, 1993 623 So.2d 1257 1993 WL 335291
Extracted from page: 13
","Youn v. Maritime Overseas Corp., No. 92-C-3017, 623 So. 2d 1257, 1993 WL 335291 (La. Sep. 03, 1993)
","Sep. 03, 1993",Louisiana,Abrogated by," 1.  Pete v. Boland Marine and Manufacturing Company, LLC  
--- So.3d ---- , 2023 WL 6937381 , 2023-00170 (La. 10/20/23) , La. , (NO. 2023-C-00170 )
","Oct. 20, 2023"
"Supreme Court of Louisiana. July 02, 1993 621 So.2d 796 1993 WL 244252
Extracted from page: 14
","State v. Hattaway, No. 91-KA-0894, 621 So. 2d 796, 1993 WL 244252 (La. July 02, 1993)
","July 02, 1993",Louisiana,Overruled by,"    1.  State v. Carter  
664 So.2d 367 , 94-2859 (La. 11/27/95) , La. , (NO. 94-KK-2859 )
","Nov. 27, 1995"
"Supreme Court of Louisiana. October 11, 1974 301 So.2d 612
Extracted from page: 17
","State v. Carter, No. 54859, 301 So. 2d 612 (La. Oct. 11, 1974)
","Oct. 11, 1974",Louisiana,Overruled by,"    1.  State v. Searle 
339 So.2d 1194 , La. , (NO. 57262 )
","May 17, 1976"
"Supreme Court of Louisiana. December 02, 1974 305 So.2d 487
Extracted from page: 18
","Bradford v. City of Shreveport, No. 54965, 305 So. 2d 487 (La. Dec. 02, 1974)
","Dec. 02, 1974",Louisiana,Abrogated by," 1.  Fishbein v. State ex rel. Louisiana State University Health Sciences Center 
898 So.2d 1260 , 197 Ed. Law Rep. 969 , 2004-2482 (La. 4/12/05) , La. , (NO. 2004-C-2482 )
","Apr. 12, 2005"
"Supreme Court of Louisiana. July 01, 1974 298 So.2d 814 1974 WL 461582
Extracted from page: 19
","State v. Sears, No. 54574, 298 So. 2d 814, 1974 WL 461582 (La. July 01, 1974)
","July 01, 1974",Louisiana,Overruled by," 1.  State v. Lovett 
345 So.2d 1139 , La. , (NO. 58537 )
","Jan. 24, 1977"
"Supreme Court of Louisiana. May 07, 1906 116 La. 972 41 So. 227
Extracted from page: 22
","State v. Orfila, No. 16,004, 116 La. 972, 41 So. 227 (La. May 07, 1906)
","May 07, 1906",Louisiana,Overruled by," 1.  State v. Gallagher Transfer & Storage Co. 
96 So. 111 , 153 La. 533 , La. , (NO. 25282 )
","Feb. 26, 1923"
"Supreme Court of Louisiana. November 12, 1906 118 La. 141 42 So. 726
Extracted from page: 22
","State v. Wenar, No. 16,349, 118 La. 141, 42 So. 726 (La. Nov. 12, 1906)
","Nov. 12, 1906",Louisiana,Overruled by," 1.  State v. Gallagher Transfer & Storage Co. 
96 So. 111 , 153 La. 533 , La. , (NO. 25282 )
","Feb. 26, 1923"
"Supreme Court of Louisiana. March 26, 1906 116 La. 655 40 So. 930
Extracted from page: 22
","State v. Murray, No. 15,900, 116 La. 655, 40 So. 930, 7 Am. Ann. Cas. 957 (La. Mar. 26, 1906)
","Mar. 26, 1906",Louisiana,Overruled by," 1.  State v. Oliva 
80 So. 195 , 144 La. 51 , La. , (NO. 23314 )
","Dec. 02, 1918"
"Supreme Court of Louisiana. May 07, 1906 116 La. 1087 41 So. 323
Extracted from page: 22
","Sperier v. Ott, No. 15,990, 116 La. 1087, 41 So. 323, 7 L.R.A.N.S. 518, 114 Am. St. Rep. 587 (La. May 07, 1906)
","May 07, 1906",Louisiana,Abrogated by," 1.  Lejeune v. Rayne Branch Hosp. 
556 So.2d 559 , 58 USLW 2489 , La. , (NO. 89-CC-0575 )
","Feb. 05, 1990"
"Supreme Court of Louisiana. January 02, 1929 167 La. 766 120 So. 289
Extracted from page: 25
","Rivet v. Battistella, No. 28247, 167 La. 766, 120 So. 289 (La. Jan. 02, 1929)
","Jan. 02, 1929",Louisiana,Overruled by," 1.  Succession of Jenkins 
481 So.2d 607 , La. , (NO. 85-CC-1368 )
","Jan. 13, 1986"
"Supreme Court of Louisiana. October 22, 1923 154 La. 536 97 So. 851
Extracted from page: 30
","State v. Bailey, No. 26083, 154 La. 536, 97 So. 851 (La. Oct. 22, 1923)
","Oct. 22, 1923",Louisiana,Abrogated by," 1.  State v. Jones 
922 So.2d 508 , 2005-0226 (La. 2/22/06) , La. , (NO. 2005-K-0226 )
","Feb. 22, 2006"
"Supreme Court of Louisiana. October 01, 1975 322 So.2d 177
Extracted from page: 33
","State v. Williams, No. 56309, 322 So. 2d 177 (La. Oct. 01, 1975)
","Oct. 01, 1975",Louisiana,Overruled by," 1.  State v. Cox 
369 So.2d 118 , La. , (NO. 63036 )
","Mar. 05, 1979"
"Supreme Court of Louisiana. October 01, 1975 319 So.2d 917
Extracted from page: 34
","State v. Curry, No. 56435, 319 So. 2d 917 (La. Oct. 01, 1975)
","Oct. 01, 1975",Louisiana,Overruled by,"    1.  State v. Searle 
339 So.2d 1194 , La. , (NO. 57262 )
","May 17, 1976"
"Supreme Court of Louisiana. November 03, 1975 321 So.2d 506
Extracted from page: 36
","State v. DeManuel, No. 56225, 321 So. 2d 506 (La. Nov. 03, 1975)
","Nov. 03, 1975",Louisiana,Overruled by," 1.  State ex rel. Clark v. Marullo 
352 So.2d 223 , La. , (NO. 59667 , 59913 )
","Nov. 14, 1977"
"Supreme Court of Louisiana. June 14, 2002 821 So.2d 481 2002 WL 1304956
Extracted from page: 39
","White v. Beauregard Memorial Hosp., No. 2002-C-0902, 2002-0902 (La. 6/14/02), 821 So. 2d 481, 2002 WL 1304956 (La. June 14, 2002)
","June 14, 2002",Louisiana,Overruled by," 1.  Black v. St. Tammany Parish Hosp.  
25 So.3d 711 , 2009 IER Cases 163,622 , 2008-2670 (La. 11/6/09) , La. , (NO. 2008-CC-2670 )
","Nov. 06, 2009"
